,datetime,content,title
0,2020-09-02 23:55:27,【澳大利亚经济29年来首次陷入衰退】澳大利亚统计局周三发布的数据显示，第二季度该国经济环比萎缩7%，幅度创纪录，延续了第一季度下滑0.3%的势头。这是自1991年以来澳大利亚国内生产总值(GDP)首次连续两个季度萎缩，结束了这个资源丰富的经济体史无前例的繁荣时期。澳大利亚二季度GDP季环比的萎缩幅度超过了经济学家6%的预期。与去年同期相比，当季GDP萎缩6.3%，萎缩幅度也大于5.1%的预期。,
1,2020-09-02 23:50:16,  【欧股集体上涨 德国DAX指数涨2.07%】欧股集体上涨，德国DAX指数涨2.07%，报13243.43点，法国CAC40指数涨1.9%，报5031.74点，英国富时100指数涨1.35%，报5940.95点。,
2,2020-09-02 23:47:26,【欧元走势与三年前极为相似 或有望升至1.25】若以历史走势作为参考，那么说欧元涨势就此结束还为时过早。如果欧元仿效三年前夏天的走势，那么未来几个月可能会进一步走高大约5%。2017年8月份，欧元走势亮眼，突破1.20的关键位置后因期权相关的供应而显著回撤，与本周走势雷同，但几个月后升破了1.25。,
3,2020-09-02 23:44:36,【美国长期通胀预期指标攀升】债券市场对美联储主席杰罗姆·鲍威尔上周有关通胀目标的调整将提振通胀给予肯定。美联储衡量投资者长期通胀预期的指标--五年期损益平衡通胀率--已跃升至1月份以来的最高水平。,
4,2020-09-02 23:39:38, 在岸人民币兑美元（CNY）北京时间23:30收报6.8375元，较周二夜盘收盘跌100点。成交量316.70亿美元，较周二下降22.17亿美元。,
5,2020-09-02 23:38:33,  AMC娱乐（AMC）目前上涨10%，盘中一度涨超27%；该公司此前宣布，其70%以上的美国影院将在周五之前开放。,
6,2020-09-02 23:36:14,  新能源汽车板块下挫，蔚来汽车跌超5%，理想汽车跌4.7%，小鹏汽车跌2.78%。,
7,2020-09-02 23:31:18,  莱克电气：股东立达投资拟通过大宗交易减持不超过2%。,
8,2020-09-02 23:31:07,  欧洲STOXX 600指数初步收涨1.54%，报370.90点。,
9,2020-09-02 23:29:48,据媒体报道：美联航计划裁员1.6万。,
10,2020-09-02 23:27:40,美国国立卫生研究院宣布提供1.293亿美元，用于扩大和生产新的新冠病毒检测技术。,
11,2020-09-02 23:27:00,英国央行行长贝利：对欧盟在金融服务监管方面向英国采取对等政策感到担忧。,
12,2020-09-02 23:26:25,特斯拉持续下挫，盘中跌幅扩大至10%。,
13,2020-09-02 23:26:19,布伦特原油期货跌超2%，报44.59美元/桶。,
14,2020-09-02 23:21:48,浑水宣布做空Inovio Pharmaceuticals，理由是法院最近对该公司的一项裁决及其股价近期大涨源于对新冠疫苗的“炒作”。法院的判决称，该公司“缺乏生产能力”，无法达到2020年生产100万剂、2021年生产1亿剂疫苗的目标。Inovio Pharmaceuticals股价今年迄今已大涨245%，目前跌8%。,
15,2020-09-02 23:18:54,英国央行委员弗利葛：只要市场运转良好，就可能在不影响经济的情况下放松部分资产负债表。,
16,2020-09-02 23:18:46,首航高科：控股股东京津荣创部分质押股份被被动减持，占公司股份的0.3419%。,
17,2020-09-02 23:17:17,螺纹期货夜盘收涨0.40%，热卷收跌0.42%；铁矿石期货收涨1.47%。 焦炭夜盘收涨0.78%，焦煤收涨1.58%，动力煤收跌0.31%。 橡胶夜盘收跌1.05%，沥青收跌1.32%。 豆粕夜盘收跌0.07%，菜粕收涨0.51%。 郑棉夜盘收跌0.38%。,
18,2020-09-02 23:14:16,【市场监管总局关于5批次食品不合格情况的通告】近期，市场监管总局组织食品安全监督抽检，抽取食用农产品、炒货食品及坚果制品、方便食品、酒类、豆制品、蜂产品、水果制品、肉制品、冷冻饮品、婴幼儿配方食品、特殊膳食食品等11大类食品61批次样品，检出其中食用农产品、方便食品、肉制品、特殊膳食食品等4大类食品5批次样品不合格。发现的主要问题是检出非食用物质、微生物污染、农药残留超标、质量指标不达标等。对抽检中发现的不合格食品，市场监管总局已责成北京、浙江、安徽、山东、广东、宁夏等省级市场监管部门立即组织开展核查处置，查清产品流向，采取下架召回不合格产品等措施控制风险；对违法违规行为，依法从严处理；及时将企业采取的风险防控措施和核查处置情况向社会公开，并向总局报告。,
19,2020-09-02 23:13:20,意大利周三新增1326例新冠肺炎确诊病例，周二为新增978例。,
20,2020-09-02 23:13:14,纽约州报告新增708例新冠肺炎确诊病例。,
21,2020-09-02 23:13:04,【凯恩股份：向全资子公司划转工业配套用纸等相关资产4.99亿，并对其增资】凯恩股份公告，公司以6月30日为划转基准日，将公司拥有的与工业配套用纸等业务相关的资产、负债合计4.99亿全部划转至全资子公司凯恩新材，并以该等资产对凯恩新材进行增资，对认缴的5000万元注册资本实缴出资，其余4.49亿元计入凯恩新材资本公积。,
22,2020-09-02 23:12:32,美元兑挪威克朗日内走高1.00%，现报8.8429。,
23,2020-09-02 23:09:59,【报道：特斯拉探索在德国向电动汽车供电的可能性】据媒体报道，“钢铁侠”马斯克旗下特斯拉已经获得一份牌照，将允许该公司在西欧范围内提供电力供应，特斯拉还一直在询问德国消费者是否会接受特斯拉向他们的汽车提供供电服务。在众多顾问和能源产业的高管们看来，特斯拉可能会通过前述一系列举动、并与1-2家机构合作，从而在德国成立电力公用设施。,
24,2020-09-02 23:09:57,【8月美国重型卡车销售同比下降26％】8月美国重型卡车经季调后销售为39.5万辆，高于7月的37.9万，但较2019年8月的53.4万下降了26％。,
25,2020-09-02 23:09:36,飞行连接主要提供商Gogo上涨23%，为2018年5月以来最大单日涨幅，该股已经连涨4日，本周以来累涨超80%。,
26,2020-09-02 23:06:25,【一艘载有43名船员的巴拿马籍货船在日本附近海域失踪】一艘巴拿马籍货船2日凌晨在日本奄美大岛附近海域失踪，船上共有43名船员。报道称，这艘货船于东京时间2日凌晨1时45分左右发出遇险信号，当时该船位于奄美大岛以西185公里左右海面。日本海上保安厅派出一艘巡视船前去搜救。,
27,2020-09-02 23:06:09,英飞拓：公司拟将位于深圳市龙华区观澜高新园区的英飞拓大楼用于对外出租，承租人为英飞好成，租赁期限为12年，公司预计至承租期满累计可取得租金收入约1.22亿元。,
28,2020-09-02 23:04:34,【挑衅升级！美国国务院宣称将对中国驻美外交官工作活动实施限制】美国国务院刚刚发出声明，宣称将对驻美中国外交官的工作活动实施限制，内容包括中国驻美资深外交官访问美国大学及与地方官员会面需经美方批准，中国驻美使领馆在馆舍外举办超过50人规模的文化活动须经美方批准等。 (环球网),
29,2020-09-02 23:02:05,【热门中概股多数下跌，京东则一度涨近5%且再刷新纪录高位】跟谁学跌超17%，网易有道跌超10%，理想汽车、爱奇艺、小鹏汽车、哔哩哔哩跌超3%，拼多多、蔚来汽车跌超2%，阿里巴巴、腾讯ADR跌超1%；与此同时，网易涨超2%，京东涨0.6%，盘中一度涨近5%，且刷新纪录高位。,
30,2020-09-02 23:01:15,【大商所、郑商所夜盘收盘 纸浆跌超1%】大商所、郑商所夜盘收盘，多数品种收跌，纸浆、NR等跌超1%，郑醇、郑棉等小幅下跌；铁矿、焦煤等涨超1%，PP、焦炭等小幅上涨。,
31,2020-09-02 23:00:22,金融博客零对冲评美国8月28日当周EIA原油库存数据：在俄罗斯使用“诺维乔克”毒害纳瓦利内、及欧佩克关键盟友上个月也提高石油产量的报道的影响下，油价今日大幅下挫。由于飓风“劳拉”导致的停产，美国国内原油库存暴跌936万桶，随着炼厂被迫关闭，汽油和精炼油库存也有所下降。油价在43美元附近交投了近一周，在美国能源部公布数据前大幅下挫，数据公布后一度反弹。“让我们看看反弹会持续多久”，彭博石油交易记者Catherine Ngai表示，”重要的是要记住，今天的数据中有很多数据会受到飓风劳拉的影响。”,
32,2020-09-02 23:00:13,【东方盛虹：受让基金财产份额，投资江苏疌泉盛虹炼化债转股投资基金】东方盛公告，9月2日，公司与工银投资、一带一路基金分别签订《关于江苏疌泉盛虹炼化债转股投资基金（有限合伙）财产份额转让协议》。同日，公司与疌泉盛虹基金的1名普通合伙人以及其他7名有限合伙人签订了《江苏疌泉盛虹炼化债转股投资基金（有限合伙）合伙协议》。疌泉盛虹基金的认缴出资总额为30亿元人民币，公司作为有限合伙人，认缴出资额为11.98亿元人民币，占比39.93%。,
33,2020-09-02 22:57:46,德国外长马斯：欧盟将在未来几天讨论如何对纳瓦尔尼中毒事件作出回应。,
34,2020-09-02 22:54:45,美联储威廉姆斯：银行业以非常强劲的资本状态面对危机。,
35,2020-09-02 22:53:09,英镑兑美元下跌约0.7%，刷新日低至1.3290下方，较日高回落逾110点，英国央行众多官员正在谈论包括负利率选项和QE在内的货币政策问题。,
36,2020-09-02 22:52:52,德国十年期国债收益率跌至-0.472%，创8月25日以来的新低。,
37,2020-09-02 22:52:43,美联储威廉姆斯：加息问题即使在未来也是遥不可及的，现在我并不关注它。,
38,2020-09-02 22:52:36,美联储威廉姆斯：全球利率下降是一个很大的驱动因素。,
39,2020-09-02 22:50:12,据CB Insights，TikTok母公司字节跳动是全球估值最高的初创企业，估值达1400亿美元。叫车服务滴滴出行的估值为560亿美元，在独角兽企业排行榜上排名第二，马斯克的SpaceX排名第三，截至9月份估值为460亿美元。目前，美国企业占前排行榜10名的60％，其余初创企业来自中国和印度。,
40,2020-09-02 22:49:13,英国央行行长贝利：目前不能确定房地产市场的好转在多大程度上归因于被压抑的需求。,
41,2020-09-02 22:49:02,IBM涨超3%，创近12周一来最大日内涨幅。,
42,2020-09-02 22:47:57,美国佛罗里达州报告新增2402例新冠肺炎确诊病例，新增130例死亡病例。,
43,2020-09-02 22:47:51,WTI原油期货日内跌超2%，下破42美元/桶。,
44,2020-09-02 22:46:59,美国能源信息署（EIA）：美国至8月28日当周原油产出跌至2018年1月以来新低，跌幅创纪录最大。,
45,2020-09-02 22:46:25,英国央行副行长拉姆斯登：如果市场失出现失调状况，我们可以迅速扩大QE。,
46,2020-09-02 22:46:17,英国央行副行长拉姆斯登：我们还有进一步扩大量化宽松的空间。,
47,2020-09-02 22:44:45,英国央行副行长拉姆斯登：（谈及脱欧）所有的分析都表明，有关贸易安排的变化会产生长期影响。,
48,2020-09-02 22:44:15,【内蒙古根河已开始供暖】8月29日，内蒙古根河开启集中供热，比往年提前3天，再次刷新全国最早供暖日期的记录。（人民网）,
49,2020-09-02 22:43:44,英国央行副行长拉姆斯登：如有需要，我们可以加快QE步伐。,
50,2020-09-02 22:42:45,纳指再度转跌；Zoom跌超8%，特斯拉跌超6%，苹果、奈飞跌超2%；芯片股普遍上涨，AMD和台积电则跌超1%。,
51,2020-09-02 22:42:30,宏昌电子：证监会将于近日审核公司重大资产重组，公司A股股票将在并购重组委工作会议召开当天停牌。,
52,2020-09-02 22:42:11,美联储威廉姆斯：我们关注的重点是实现最大就业并消除就业不足。,
53,2020-09-02 22:42:04,德国政府副发言人德默在柏林举行的记者会上表示，德国总理默克尔与俄罗斯总统普京就重大的国际问题定期进行对话。,
54,2020-09-02 22:41:50,美国能源信息署（EIA）：美国至8月28日当周原油出口跌至2018年1月以来新低。,
55,2020-09-02 22:41:32,英国央行行长贝利：负利率仍在英国央行的工具箱里，但未计划很快使用。,
56,2020-09-02 22:40:14,美联储威廉姆斯：目前即使加息这个话题也不是一个值得关注的点。,
57,2020-09-02 22:40:03,中国地震台网正式测定：9月2日22时28分在新疆克孜勒苏州阿克陶县发生3.0级地震，震源深度21千米。,
58,2020-09-02 22:39:45,英国央行副行长布罗德班特：现在要消除公共部门的债务比过去要困难得多。,
59,2020-09-02 22:39:06,DraftKings目前上涨4.7%，盘中一度涨超11%；该公司宣布，迈克尔·乔丹将以董事会特别顾问的身份加入该公司，作为交易的一部分，乔丹将拥有该公司的股权。,
60,2020-09-02 22:38:43,美、布两油期货快速回落，现分别报42.45美元/桶和45.31美元/桶。,
61,2020-09-02 22:37:49,美联储威廉姆斯：美联储让美国人民重返工作岗位将有助于解决不平等问题。,
62,2020-09-02 22:37:41,今天国际：成为安泰物流成品库建设项目第一候选人。,
63,2020-09-02 22:36:42,美国能源信息署（EIA）：美国至8月28日当周汽油库存跌至去年12月以来新低。,
64,2020-09-02 22:35:38,【跟谁学公布第二季度业绩 披露遭美国SEC调查】跟谁学在其2020年第二季财报中披露，美国证券交易委员会（SEC）的执行部要求其提供2017年1月1日以来的财务及运营数据。公司称，此举发生在2020年2月至同年7月左右做空机构发布有关跟谁学的一些报告之后。跟谁学称正在配合SEC调查，无法预估SEC调查的时间、结果或后果。,
65,2020-09-02 22:35:27,美国能源信息署（EIA）：美国至8月28日当周海湾原油进口降至128万桶/日，创纪录新低。,
66,2020-09-02 22:35:05,【游族网络：《三体》游戏仍在立项阶段 奈飞拍摄剧集无重大影响】今日，奈飞将拍摄《三体》剧集的消息引爆了科技迷狂热的期待。已经获得《三体》游戏改编权的游族网络对新京报贝壳财经记者表示，目前《三体》相关游戏仍在立项阶段，《三体》英文剧集的开发对上市公司方面没有重大影响。,
67,2020-09-02 22:34:07,美股早盘，恐惧与贪婪指数读数为76，表明市场处在极度贪婪状态。,
68,2020-09-02 22:34:02,油气股上扬，道达尔、雪佛龙、埃克森美孚石油转涨。,
69,2020-09-02 22:33:43,美联储威廉姆斯：财政政策对美国而言至关重要。,
70,2020-09-02 22:33:36,熙菱信息：公司“一种频次类实时统计模型系统及方法”、”一种基于Solr 索引与Oracle 存储的海量数据自动化存储方法”获得发明专利证书。,
71,2020-09-02 22:33:13,美、布两油短线上扬0.3美元，布伦特原油现报45.57美元/桶，WTI原油现报42.67美元/桶。,
72,2020-09-02 22:33:06,EIA报告显示，上周美国国内原油产量减少110万桶至970万桶/日，降幅创7月24日当周以来最大。,
73,2020-09-02 22:32:12,美国原油库存变化值连续6周录得下滑。 美国汽油库存变化值连续4周录得下滑。,
74,2020-09-02 22:31:53,EIA报告：美国上周原油出口减少36.1万桶/日至300.2万桶/日。,
75,2020-09-02 22:31:46,EIA报告：美国原油产品四周平均供应量为1828.1万桶/日，较去年同期减少15.9%。,
76,2020-09-02 22:31:41,EIA报告：除却战略储备的商业原油上周进口490万桶/日，较前一周减少101.6万桶/日。,
77,2020-09-02 22:31:34,EIA报告：上周美国国内原油产量减少110万桶至970万桶/日。,
78,2020-09-02 22:31:28,EIA报告：除却战略储备的商业原油库存减少936.2万桶至4.984亿桶，减少1.8%。,
79,2020-09-02 22:31:21,EIA数据公布后，WTI原油短线变动不大，日内跌幅为1.2%，现报42.487美元/桶；布伦特原油变动不大，日内跌幅为0.96%，现报45.32美元/桶。,
80,2020-09-02 22:31:00,美国8月28日当周EIA精炼油库存变动 -167.5万桶，预期 -100万桶，前值 138.8万桶。,
81,2020-09-02 22:30:47,美国8月28日当周EIA汽油库存变动 -432万桶，预期 -305万桶，前值 -458.3万桶。,
82,2020-09-02 22:30:35,美国8月28日当周EIA原油库存变动 -936.2万桶，预期 -200万桶，前值 -468.9万桶。,
83,2020-09-02 22:30:11,【英科医疗：签订年产400亿只高端医用手套项目和热电联产项目投资协议】英科医疗公告，公司拟与临湘市政府、城陵矶新港区管理委员会共同签订两份投资协议书：“年产400亿只（4000万箱）高端医用手套项目”投资协议，约定在城陵矶新港区北片区（临湘工业园区）投资建设年产400亿只（4000万箱）高端医用手套项目，项目总投资40亿元；“城陵矶新港区北片区（临湘工业园）热电联产项目”投资协议，项目总投资10亿元。,
84,2020-09-02 22:29:51,据Politico：特朗普高级顾问库什纳将于周四与英国外交大臣拉布在伦敦会面。,
85,2020-09-02 22:29:11,现货黄金跌至1940美元/盎司下方，日内跌幅扩大至1.43%。,
86,2020-09-02 22:28:37,俄罗斯外交部：俄罗斯外长拉夫罗夫将参加9月3日举行的20国集团外长会议。,
87,2020-09-02 22:28:31,美联储威廉姆斯：美联储专注于有关流动性的条款以及信贷流动状况。,
88,2020-09-02 22:27:04,美股芯片类股普遍上涨，英伟达涨超4%，刷新盘中纪录高位；应用材料、拉姆研究、美光科技、西部数据涨超3%，英特尔、高通涨超1%，半导体ETF-iShares PHLX一度涨约2%，远跑赢美股大盘。,
89,2020-09-02 22:26:45,【中国是否已决定加入世卫组织新冠疫苗实施计划？外交部回应】据外交部网站消息，外交部发言人华春莹表示，中国支持“新冠疫苗实施计划”，也一直同世卫组织等实施计划发起方保持沟通。昨天，中方有关主管部门和疫苗企业同世卫组织、全球疫苗免疫联盟、流行病防范创新联盟举行视频会议，就有关问题进一步交流看法，再次一致表示将共同推进新冠疫苗的全球研发、生产和分配工作。,
90,2020-09-02 22:26:28,美联储威廉姆斯：美联储在决定美元互换额度的交易方时，考虑了哪些经济体对美国经济最为关键。,
91,2020-09-02 22:24:18,美联储威廉姆斯：美联储采取的行动有助于减少市场面临的尾部风险。,
92,2020-09-02 22:23:43,美联储威廉姆斯：随着紧张局势缓解，美元互换额度的使用率已经下降。,
93,2020-09-02 22:23:23,台湾再现新冠肺炎输出病例。（新华社）,
94,2020-09-02 22:22:49,美联储威廉姆斯：美联储互换额度协议帮助确保了美元的流动性。,
95,2020-09-02 22:21:08,现货白银日内跌超3%，报27.21美元/盎司；现货黄金持续下挫，逼近1940美元/盎司。,
96,2020-09-02 22:20:23,道指上涨逾200点，成分股可口可乐涨2.6%，英特尔、IBM、安进均涨超2%，但Salesforce跌2.8%，苹果也跌约2%。,
97,2020-09-02 22:19:48,沪银期货主力合约跌超3%。,
98,2020-09-02 22:19:31,【希腊最大难民营出现首例新冠确诊病例】希腊移民和庇护部2日发布新闻公告说，该国最大难民营出现首例新冠肺炎确诊病例。公告显示，在莱斯沃斯岛莫里亚难民营，一名来自索马里的40岁男子被确诊感染新冠病毒。该男子7月中旬获得政府批准以难民身份离开营地前往雅典，但由于未能在雅典定居，于近期自主返回莫里亚营地。目前尚不清楚该男子从何处感染病毒。希腊公民保护部、移民和庇护部共同决定对莫里亚难民营实施14天封锁。（新华网）,
99,2020-09-02 22:18:29,美国众议院议长南希·佩洛西：周二与财政部长姆努钦进行了交谈，但未能在抗疫刺激提案方面达成妥协。民主党人和白宫在理解美国工薪阶层所面临局势的严重性方面仍然存在严重分歧。,
100,2020-09-02 22:16:30,COMEX期银日内重挫4.01%，现报27.5美元/盎司。,
101,2020-09-02 22:15:27,近日持续上涨的苹果、特斯拉、Zoom纷纷下跌，Zoom一度跌超10%，特斯拉一度跌超8%，苹果一度跌超4%。,
102,2020-09-02 22:15:12,美联储威廉姆斯：我们所面临的挑战是持续使通胀位于2%水平。,
103,2020-09-02 22:15:02,【腾讯全球数字生态大会将面向全球开启 聚焦智慧出行】据报道，9月9日-11日，腾讯产业互联网年度最重磅战略大会“腾讯全球数字生态大会” 将面向全球开启。智慧出行作为腾讯产业互联网落地的重要领域，将于9月10日召开智慧出行专场论坛。届时，腾讯将带来其在出行产业布局的新动作，首次全面展示腾讯智慧出行生态层次，发布生态合作计划。A股相关概念股主要有银江股份、易华录等。（中证资讯）,
104,2020-09-02 22:14:39,【国务院部署加强大气污染科学防治 市场空间千亿级】国务院总理李克强主持召开国务院常务会议，听取大气重污染成因与治理攻关项目研究成果汇报，部署加强大气污染科学防治促进绿色发展。我国空气质量仍有较大提升空间，工业排放是主要污染源。生态环境部之前提出，打好污染防治攻坚战的重中之重是打赢蓝天保卫战。机构预计，未来工业大气环保治理需求高达2000亿元，市场空间巨大。相关个股有远达环保、菲达环保等。（中证资讯）,
105,2020-09-02 22:14:16,【旺季来临供需错配 玻璃价格大涨创近10年新高】据生意社数据，9月1日，玻璃参考价为23.60元/平方米，与8月1日相比，上涨了18.89%。火热的行情在期货市场也有所反映。7月和8月，玻璃期货主力合约累计涨幅分别为14.48%和10.21%，短短三个多月涨幅近50%，价格创近10年新高。业内认为，玻璃行业有“金九银十”的说法，即每年的9月和10月是玻璃的销售旺季。金刚玻璃是国内建筑及安全防护用特种玻璃领先厂商；洛阳玻璃是国内浮法玻璃龙头企业。（中证资讯）,
106,2020-09-02 22:13:51,美联储威廉姆斯：新的框架使实现目标变得更加容易。,
107,2020-09-02 22:13:45,美联储威廉姆斯：美联储并不受制于任何特定的自然失业率，而是着眼于一系列广泛的指标。,
108,2020-09-02 22:12:56,美联储威廉姆斯：通胀适度超过2%是可取的。,
109,2020-09-02 22:12:50,英国央行金融稳定主管布拉齐尔：没有看到出现信贷供应紧缩现象，当前面临的危机与2008年有很大不同。,
110,2020-09-02 22:12:19,美联储威廉姆斯：美联储认识到不需要预先担心通货膨胀。,
111,2020-09-02 22:11:35,特斯拉现已将丰田大众等汽车巨头远远甩在身后，成为美国市值最大的汽车制造公司。在过去的12个月中，特斯拉的股价飙升了950％，这使其市值在过去的12个月中达到了其收入的17倍以上。,
112,2020-09-02 22:11:25,【特斯拉重要股东八个月内减持3.43% 这位股东还持股蔚来汽车】9月2日，苏格兰投资基金Baillie Gifford & Co向美国证券交易委员会（SEC）递交文件显示，截至今年8月31日，其持有特斯拉4.25％的股份。以目前特斯拉4426亿美元的市值计算，这一持股价值达到188亿美元。根据今年年初Baillie Gifford & Co递交的文件显示，截至去年12月30日，其持有特斯拉的股份达7.67%。这意味着在过去8个月里，Baillie Gifford & Co对特斯拉减持了3.42%。值得一提的是，该公司还投资了蔚来汽车。（新京报）,
113,2020-09-02 22:11:13,美联储威廉姆斯：新框架如何转化为实际货币政策将取决于具体情况。,
114,2020-09-02 22:10:47,英国央行行长贝利：投资疲软带来的影响抵消了消费的快速复苏。,
115,2020-09-02 22:10:41,英镑兑美元GBP/USD失守1.33关口，日内跌0.62%。,
116,2020-09-02 22:10:33,英国央行行长贝利：投资方面的复苏表现较为疲软。,
117,2020-09-02 22:09:47,英国央行行长贝利：抵押贷款批准数字一直非常大。,
118,2020-09-02 22:09:26,英国央行行长贝利：家庭支出现在接近新冠病毒大流行前的水平。,
119,2020-09-02 22:09:17,英国央行行长贝利：到目前为止，消费的复苏非常迅速。,
120,2020-09-02 22:09:12,【国务院重启核电审批 核准两大核电工程总投资超700亿】李克强主持召开国务院常务会议，核准海南昌江核电二期工程和浙江三澳核电一期工程，两个项目有效总投资超过700亿元人民币。截至2019年底，我国在建核电机组13台，总装机容量1387.1万千瓦，在建机组装机容量世界第一。当前电力供需持续向好，后续几年的电力供需环境总体向利于核电发展方向转变，各地对于核电项目需求的迫切性提升，利于国家加速放行新增核电项目审批。相关个股有金通灵、沃尔核材等。（怀新资讯）,
121,2020-09-02 22:08:37,美联储威廉姆斯：美国联邦公开市场委员会（FOMC）对中性利率的预估中值已从2012年1月的4.25%降至2.5%。,
122,2020-09-02 22:08:29,【视频会议龙头Zoom股价持续飙升 视频会议行业或迎来价值重估】近日视频会议行业龙头Zoom股价持续上涨，8月12日结束调整以来累积最大涨幅已达一倍。推动Zoom股价暴涨的一个重要原因是超预期的业绩。二季度营收6.635亿美元，同比大涨355%。近年来，全球视频会议市场迅猛发展。根据报告显示，预计全球视频会议市场总量将于2023年达到138.2亿美元，2018-2023年保持12.1%的年复合增长率，视频会议行业望迎来价值重估。相关个股有二六三、齐心集团等。（怀新资讯）,
123,2020-09-02 22:08:06,【八月地产销售超预期 产业链龙头有望受关注】8月以来，30大中城市商品房日均销售面积累计同比涨幅扩大，同比为14.44%，高于上月的12.52%。其中一线城市日均销售面积涨幅扩大，二线城市累计同比涨幅收窄，三线城市同比涨幅扩大。销售数据超预期，利好房地产龙头以及地产后周期产业链。随着地产精装修率不断提升，地产后周期产业链龙头将率先收获行业红利，提升市占率。标的方面，可关注老板电器、欧派家居等。（中证资讯）,
124,2020-09-02 22:07:45,英国央行行长贝利：消费者支出情况非常不平衡。,
125,2020-09-02 22:07:40,美联储威廉姆斯：较低的中性利率限制了货币政策抵消对经济负面冲击的能力。,
126,2020-09-02 22:07:27,【ST康美被问询：要求说明易林投资保证公司规范运作和正常经营拟采取的措施】ST康美(600518)9月2日晚间收到上交所问询函：要求说明易林投资无控股股东和实际控制人，其保证公司规范运作和正常经营拟采取的措施。易林投资受托公司29.9%股份对应的表决权后，对公司的生产经营及资产债务处置等方面进行管理。要求公司说明该安排对上市公司独立性的影响及应对措施；对公司其他股东尤其是中小股东利益的影响及应对安排。,
127,2020-09-02 22:07:04,德国总理默克尔将于晚些时候就纳瓦利内中毒案发表声明。,
128,2020-09-02 22:06:26,美联储威廉姆斯：声明明确表示，我们寻求实现最大就业，并将致力于消除不足之处。,
129,2020-09-02 22:05:50,美联储威廉姆斯：新的框架将帮助美联储实现双重目标。,
130,2020-09-02 22:05:34,阿里影业与优酷信息订立综艺节目合作框架协议，双方可联合投资制作综艺节目、影视作品电影或少儿节目。,
131,2020-09-02 22:04:17,英国央行委员弗利葛：预计劳动力市场会出现传统的衰退趋势，失业率下降速度会放缓。,
132,2020-09-02 22:03:35,美国国债价格上涨，十年期国债收益率跌至日内新低的0.659%。,
133,2020-09-02 22:01:34,WTI原油期货跌幅扩大至1%，现报42.34美元/桶。,
134,2020-09-02 22:01:02,美国7月扣除飞机非国防资本耐用品订单环比终值 1.9%，预期 1.9%，初值 1.9%。,
135,2020-09-02 22:00:39,苹果股价一度闪崩，跌幅扩大至5%。纳斯达克指数现跌0.3%。,
136,2020-09-02 22:00:26,美国7月耐用品订单环比终值 11.4%，预期 11.2%，初值 11.2%。,
137,2020-09-02 21:58:14,市场消息：沙特阿美暂停了对印度和巴基斯坦炼油厂的投资，并将原油产能提高至1300万桶/日的计划推迟了一年。,
138,2020-09-02 21:57:22,俄罗斯总统新闻秘书表示，柏林没有将纳瓦利内是“诺维乔克”中毒的结论告知莫斯科，俄方没有这种信息。,
139,2020-09-02 21:57:02,纳指盘中转跌，此前一度涨近1%。,
140,2020-09-02 21:56:21,日前，北京西城区房管局召开房地产中介行业规范从业行为会议，要求各机构规范发布房源信息，不得借控规内容炒作核心区环境资源、教育资源、医疗资源、户口等，以免引发房价波动。（北京日报）,
141,2020-09-02 21:55:34,市场消息：由于行业低迷，沙特阿美放缓了多元化计划，将重新评估其位于得克萨斯州MOTIVA炼油厂的价值66亿美元的石化产品增产计划。,
142,2020-09-02 21:55:19,特斯拉跌幅扩大至5%，此前称拟出售最多价值50亿美元的普通股。,
143,2020-09-02 21:55:10,德国政府将把俄反对派人物纳瓦利内的检查结果通知欧盟和北约伙伴，以做出共同反应。,
144,2020-09-02 21:53:10,英国央行行长贝利：迄今为止，通胀预期一直相当稳定。,
145,2020-09-02 21:52:40,现货黄金日内跌超1%，现报1948.87美元/盎司。,
146,2020-09-02 21:52:10,英国央行行长贝利：通胀不太可能在近期内转为负值。,
147,2020-09-02 21:51:28,英国央行行长贝利：自8月以来，短期通胀最有可能的走势是涨至高于预期的水平。,
148,2020-09-02 21:50:47,【北京西城区房管局：不得借核心区控规炒作房价】据京报网，日前，西城区房管局召开房地产中介行业规范从业行为会议，要求各机构规范发布房源信息，不得借控规内容炒作核心区环境资源、教育资源、医疗资源、户口等，以免引发房价波动。据介绍，召开此次房地产中介行业规范从业行为会议，是为了贯彻市区两级会议精神，防止房地产中介机构炒作合区、重组等概念而引发房价波动，维护房地产市场平稳有序。,
149,2020-09-02 21:49:05,英国央行行长贝利：8月份的前瞻性指引是一个重要信号。,
150,2020-09-02 21:48:09,英国央行副行长拉姆斯登：对当前的通胀预期感到放心。,
151,2020-09-02 21:47:56,美元兑俄罗斯卢布USD/RUB日内涨幅扩大至2%以上，此前德国政府称俄罗斯反对派领袖纳瓦尔尼是被“诺维乔克”（Novichok）军用级神经毒剂毒害的。,
152,2020-09-02 21:47:44,Zoom(ZM.O)今日回调，现跌超7%，昨日收涨超40%。,
153,2020-09-02 21:47:23,美国银行将英伟达目标价从600美元上调至650美元，同时维持买入评级。,
154,2020-09-02 21:47:20,英国央行副行长拉姆斯登：当前面临的通缩风险高于1月份。,
155,2020-09-02 21:46:39,英国央行副行长拉姆斯登：英国的通胀预期已经恢复。,
