,datetime,content,title
0,2020-08-26 23:52:03,【世界旅行和旅游理事会：旅游业绩重挫将使英国损失220亿英镑】当地时间26日，世界旅行和旅游理事会（WTTC）发布最新报告称，随着旅游业受到全球疫情封锁措施的影响，预计英国经济损失将高达220亿英镑（约合1980亿元人民币），同时使近300万个与之相关的工作岗位岌岌可危。报告对英国经济受此影响进行评估指出，国际游客数量的锐减可能导致旅游收入降低78％，即每周减少4.2亿英镑（约合37.8亿元人民币）。（央视新闻）,
1,2020-08-26 23:51:41,【技术图形显示美元短线或已触底】市场预期，在美联储全力支持经济以及负实际殖利率的背景下，美元将会继续走低。美联储主席鲍威尔周四将在杰克逊霍尔的研讨会上发表讲话。尽管这对于长线交易员而言可能是正确的，但技术指标显示，短期内美元可能会反弹。艾略特波浪显示，彭博美元现货指数已完成第五小浪，这通常是主导趋势的最后一浪，目前情况下该主导趋势为下行趋势。,
2,2020-08-26 23:51:34,  欧盟首席谈判代表巴尼耶：我们需要在10月底之前与英国达成协议。,
3,2020-08-26 23:49:11,【亚洲股市涨势范围广阔】在美国，有人担心股市创纪录的涨势到头来只是靠几家明星股票支撑。但在亚太地区，交易员还无需有此顾虑。MSCI亚太指数中，约60%的股票交易价格高于200天移动平均线，高于五年平均水平的52%，与今年1月份创下的71%这一年内高点相差不远。还有一种用于衡量该地区平均股票表现的指标，即对亚太区股票同等加权的指标，表现实际上要比MSCI亚太指数高出近两个百分点。这两个迹象表明，亚洲的市场参与仍然保持稳健，进而缓解了对于涨势持续性的担忧。,
4,2020-08-26 23:46:57,  澳元兑美元AUD/USD涨幅扩大至0.5%，现报0.7230。,
5,2020-08-26 23:45:01,  【俄媒：美国制裁参与新冠疫苗研发的俄罗斯机构】据俄罗斯卫星通讯社26日消息，美国政府宣布将五家俄罗斯研究机构列入制裁名单，其中包括参与研发新冠病毒疫苗的俄罗斯国防部科研所。报道称，美国给出的理由是怀疑它们从事化学和生物武器研究。（环球时报）,
6,2020-08-26 23:43:13,  加拿大总理特鲁多：加拿大将向各省和地区提供高达20亿加元的资金，以帮助学校安全开学。,
7,2020-08-26 23:42:46,【欧洲股市普遍收涨 德国DAX指数涨近1%】德国DAX指数涨0.95%报13186.30点；英国富时100指数涨0.14%报6045.70点；法国CAC40指数涨0.80%报5048.43点。,
8,2020-08-26 23:40:43,【阿里巴巴暂停对印度公司的投资计划】市场消息称，阿里巴巴已暂停了对印度公司的投资计划，至少六个月里不会投入新资金扩大印度的投资，计划不包括减持已经投资企业的股份或退出投资。阿里巴巴已经在印度投资的公司包括Paytm、Zomato和BigBasket。,
9,2020-08-26 23:39:43,  在岸人民币兑美元（CNY）北京时间23:30收报6.8855元，较周二夜盘收盘上涨255点。成交量346.96亿美元，较周二增加64.30亿美元。,
10,2020-08-26 23:34:31,湖南将省本级城镇职工基本医疗保险单位缴费费率由8%降低为7%，从2020年9月1日起，有效期5年。,
11,2020-08-26 23:32:51,  美国纽约州报告新增566例新冠肺炎确诊病例。,
12,2020-08-26 23:31:13,  美国药企Moderna涨幅扩大至近6%，此前报告旗下新冠疫苗能够激活较年长的成年人的免疫系统。,
13,2020-08-26 23:29:48,  纽元兑美元NZD/USD上破0.66，日内涨0.8%。,
14,2020-08-26 23:28:31,  现货白银涨幅扩大至2%，现报27.03美元/盎司。,
15,2020-08-26 23:24:38,市场消息：波音737 MAX测试飞机计划于下个小时起飞。,
