,datetime,content,title
0,2020-04-29 23:59:41,云财经讯，至纯科技拟定增不超过14.9亿，北京集成电路基金、中芯涌久等参与认购,至纯科技拟定增不超过14.9亿
1,2020-04-29 23:58:33,云财经讯，韩国议会批准规模为12.2万亿韩元的第二轮追加预算,韩国议会批准规模为12.2万亿韩元的第二轮追加预算
2,2020-04-29 23:53:22,"云财经讯，据中国证券网，截至4月29日，在已经披露2020年一季报的上市公司中，有88只股票的十大流通股东名单中出现了养老保险基金的身影。88只被养老保险基金持有的股票中,中国巨石、常熟银行、掌趣科技、蓝焰控股、旗滨集团等9只股票的数量均超过2000万股。",88只股票被养老基金“相中”
3,2020-04-29 23:53:12,云财经讯，Fauci：吉利德科学的试验已在多国完成，不只是美国,Fauci：吉利德科学的试验已在多国完成
4,2020-04-29 23:51:42,云财经讯，意大利病例达到203591例，死亡27682例,意大利病例达到203591例
5,2020-04-29 23:50:50,云财经讯，网约车公司Lyft将裁员982人,网约车公司Lyft将裁员982人
6,2020-04-29 23:50:27,云财经讯，报告期内，华铁股份（000976.SZ）实现营业收入16.72亿元，实现归属上市公司股东的净利润3.03亿元，较上年同期增长107.84%；综合毛利率达34.35%，同比增长4.13个百分点，已连续三年保持30%以上；基本每股收益0.19元，同比增长111.11%。,年报季报业绩亮眼 华铁股份步入高质量发展快车道
7,2020-04-29 23:49:36,云财经讯，美的集团：一季度营收580.1亿元人民币，较上年同期下降22.86%，归属于上市公司股东的净利润48.1亿元，较去年同期下降21.51%,美的集团：一季度营收580.1亿元人民币
8,2020-04-29 23:46:35,云财经讯，德国福经济部长Feicht：油价下跌可能会伤害到推动能源效率的努力,德国福经济部长Feicht：油价下跌可能会伤害到推动能源效率的努力
9,2020-04-29 23:37:39,云财经讯，美国纽约州州长Cuomo：纽约州医院收治病患的增幅放缓,美国纽约州州长Cuomo：纽约州医院收治病患的增幅放缓
