,datetime,content,title
0,2020-05-29 23:49:35,云财经讯，纳指再度转涨，FAANG五大科技股集体上涨，亚马逊领涨，上涨0.7%。中概股拼多多涨超6%，瑞幸咖啡涨超5%,纳指再度转涨 FAANG五大科技股集体上涨
1,2020-05-29 23:42:02,云财经讯，据巴基斯坦民航局29日发布的消息，巴基斯坦将于5月30日（明天）正式恢复国际航线航班。根据通知，巴基斯坦航空部已要求复航后的国际航班和航空公司遵循目的地国家发布的标准操作程序。此外，巴基斯坦民航局还将对入境巴基斯坦国际航班进行消毒处理，并对入境旅客采取避免拥堵的分流措施。（央视新闻）,巴基斯坦国际航班明日复航
2,2020-05-29 23:35:59,云财经讯，Vir Biotechnology短线飙升，目前上涨超4%；该公司高管同意与Biogen开发潜在的新冠肺炎疗法,Vir Biotechnology短线飙升 目前上涨超4% 该公司高管同意与Biogen开发潜在的新冠肺炎疗法
3,2020-05-29 23:29:19,云财经讯，富时泛欧绩优300指数初步收跌1.56%,富时泛欧绩优300指数初步收跌1.56%
4,2020-05-29 23:28:08,云财经讯，鲍威尔：未来数日内将推出面向普通企业（相对胡华尔街大型银行机构而言）的便利工具,鲍威尔：未来数日内将推出面向普通企业（相对胡华尔街大型银行机构而言）的便利工具
5,2020-05-29 23:26:25,云财经讯，教育部考试中心发布公告，原定于2020年6月13日举行的全国大学英语四、六级考试延期并分两次举行，考试日期分别为7月11日和9月19日。,教育部：今年英语四六级考试延期 分7月9月两次举行
6,2020-05-29 23:25:21,云财经讯，鲍威尔：市场存在信心因素，看到各方对美联储应急计划作出回应,鲍威尔：市场存在信心因素 看到各方对美联储应急计划作出回应
7,2020-05-29 23:19:45,云财经讯，中概股携程股价V型反弹，日内跌幅收窄至0.28%，盘中一度跌超4%,中概股携程股价V型反弹
8,2020-05-29 23:13:22,云财经讯，美国圣路易斯联储GDP模型：预计美国二季度GDP将萎缩49.8%，此前预计会萎缩46.97%，最初预计会萎缩40.42%,美国圣路易斯联储GDP模型：预计美国二季度GDP将萎缩49.8%
9,2020-05-29 23:12:25,云财经讯，3月“小阳春”出现后移，叠加学区房政策，使北京二手房5月成交量创近三年新高，预计5月整体成交量将达到1.6万套。其中，西城二手房出现了较大幅度的量价齐升，量价上涨幅度高于其他区域。对于接下来市场走势，业内人士预计，在无实质性利好政策出台下，北京二手房需求很难继续攀升，6月二手房成交量或出现小幅回落。（新京报）,5月北京二手房成交1.6万套，创近三年新高
10,2020-05-29 23:11:00,云财经讯，美联储主席鲍威尔：美联储强烈致力于利用政策工具,美联储主席鲍威尔：美联储强烈致力于利用政策工具
11,2020-05-29 23:07:04,"云财经讯，巴西淡水河谷：本公司位于伊塔比拉市（Itabira）的铁矿石矿场被劳动部门责令关停，但本公司可以在获得法院友好裁决的情况下推翻政府部门的关停命令。
自新冠肺炎疫情爆发以来，本公司的优先任务就是保证工人的安全",巴西淡水河谷：本公司位于伊塔比拉市（Itabira）的铁矿石矿场被劳动部门责令关停
12,2020-05-29 23:04:45,云财经讯，银行股集体下跌，贝莱德跌超2%，富国银行、花旗、摩根大通跌超1%。航空股集体下跌，精神航空和美国航空跌超4%。在美股大盘下跌之际，中概股ETF-KraneShares涨超1%，中国科技ETF-Guggenheim涨0.68%，拼多多涨约6%，瑞幸咖啡、唯品会、京东、哔哩哔哩涨超1%。科技股中，Zoom Video涨超5%，Uber和Snap涨近3%，特斯拉和亚马逊涨0.5%。芯片股中，英伟达涨超1%。,道指跌1%，银行、航空、能源等复工股集体下跌，拼多多、Zoom等逆市上涨
13,2020-05-29 22:48:18,云财经讯，本周，航空业坏消息不断：拉美最大航空公司申请破产保护、泰国航空公司申请债务重组、法国国内航班计划减少40%、美国航空集团和波音宣布大规模裁员……在全球复工复产窥见曙光之际，航空业似乎被困在了漫长的寒夜。折翼的全球航空业期盼再次起飞。但业界普遍认为，疫情对航空业的影响将持续多年，航空客运量至少在2023年之前不会恢复到疫情前的水平。（新华社）,业界：疫情对航空业影响将持续多年
14,2020-05-29 22:47:31,云财经讯，美国能源信息署（EIA）：美国2月石油产量下降8.9万桶/日，至1274.4万桶/日,美国能源信息署（EIA）：美国2月石油产量下降8.9万桶/日
15,2020-05-29 22:42:03,云财经讯，现货黄金上涨将近0.9%，刷新日高至1733.90美元，较日低反弹逾21美元,现货黄金上涨将近0.9%
16,2020-05-29 22:41:31,云财经讯，德纳维制药（DVAX）短线飙升，目前上涨超30%,德纳维制药（DVAX）短线飙升
17,2020-05-29 22:38:37,云财经讯，西班牙政府公告：西甲联赛将在6月11日复赛，7月19日完赛，首战将为塞维利亚德比（新浪体育）,西班牙政府公告：西甲联赛将在6月11日复赛
18,2020-05-29 22:33:21,云财经讯，欧盟：预计2020年欧盟的全球贸易将最高下滑8680亿欧元,欧盟：预计2020年欧盟的全球贸易将最高下滑8680亿欧元
19,2020-05-29 22:28:14,云财经讯，据加拿大统计局当地时间5月29日表示，受新冠疫情影响，今年第一季加拿大经济出现了2009年以来最差表现。这份统计报告认为，为阻止新冠疫情的快速扩散，工商业停业、限制人们出行、学校停课、失业人口大量增加等等，是造成经济下滑的主要原因。该机构还表示，2020年前三个月，加拿大国内生产总值年化率下降8.2%。（央视新闻）,加拿大今年一季度经济表现为2009年以来最差
20,2020-05-29 22:25:57,云财经讯，巴西航空工业（ERJ）短线飙升，目前上涨超11%，一度暂停交易；波音4月份取消了收购巴西航空工业公司商业部门80%股份的计划，在这之后，巴西航空工业吸引了多家公司的兴趣。据报道，中国商飞已非正式表示有意与巴西航空工业合作。俄罗斯飞机制造商伊尔库特研究了该公司，但该公司否认有兴趣。印度已非正式第表达了政府层面的兴趣，但尚未接洽。,与波音的交易“破产”后，巴西航空工业公司吸引了多方兴趣，股价短线飙升，触发停牌
21,2020-05-29 22:21:04,云财经讯，5月29日下午，一则关于“青客公寓倒闭、售后安排退款”的消息在朋友圈广为传播。当日晚间，青客公寓官方微信号“青客租房”声明称，“今日，有网民在朋友圈发布、传播关于青客公司倒闭等不实谣言，我司在此严正声明，公司目前遇到了资金困难，但目前公司仍在正常运营中，一定会承担起应付款项的支付责任，不会逃避，对网络上恶意传播的不实谣言，青客保留依法追究的权利。”（澎湃）,青客公寓回应“倒闭”：遇到资金困难，但公司仍在正常运营
22,2020-05-29 22:17:22,云财经讯，巴西航空工业（ERJ）短线飙升，股票暂停交易，暂停交易时上涨7.14%,巴西航空工业（ERJ）短线飙升
23,2020-05-29 22:11:21,云财经讯，为加快推动5G产业发展，河南省人民政府办公厅印发《河南省加快5G产业发展三年行动计划（2020—2022年）》。计划提出，到2022年，5G基站数量达到16.8万个，网络实现乡镇以上区域连续覆盖，基本满足应用场景需求，5G用户突破6200万户；5G配套产业集群基本形成，产业规模突破1000亿元；5G应用场景进一步拓展，应用场景试点示范项目突破100个，打造一批标杆应用场景。,加快5G产业发展 河南印发三年行动计划
24,2020-05-29 22:10:21,云财经讯，湖北省委今日召开会议，传达学习十三届全国人大三次会议、全国政协十三届三次会议精神。湖北省委书记应勇指出，要在做好常态化疫情防控前提下，加快复工复产、复商复市，做好复学复课相关工作，加快生产生活秩序全面恢复；要全力做好“六保”工作。全力稳住经济基本盘，千方百计保市场主体；要高度重视化解可能出现的“疫后综合症”。,湖北：加快复工复产、复商复市 全力稳住经济基本盘
25,2020-05-29 22:09:21,云财经讯，纳指转跌，道指跌幅扩大至150点，标普500指数跌0.43%,道指跌幅扩大至150点
26,2020-05-29 21:54:09,云财经讯，*ST辉丰公告，2020年5月29日，公司收到大丰区人民政府办公室转发的《盐城市人民政府办公室关于江苏辉丰生物农业股份有限公司复产事项的批复》：原则同意公司年产1000吨二噻农原药项目（一期）、年产500吨甲羧除草醚项目及相关配套设施恢复生产。年产5000吨辛酰溴苯腈项目取得试生产手续后按相关职能部门要求组织试生产。以上拟复产产品与已复产产品2017年实现的收入合计占当年母公司自产产品收入的80.71%，毛利率占母公司自产产品当年毛利率的70.7%。,*ST辉丰：原药合成产品复产
27,2020-05-29 21:47:35,云财经讯，中达安(300635)5月29日晚间公告，公司成为中国移动2020年至2021年通信工程专业监理服务集中采购项目的中标候选人之一，此次中标标段的标的金额共计约5.79亿元。,中达安：预中标5.79亿元中国移动采购项目
28,2020-05-29 21:44:08,云财经讯，莎普爱思公告，莎普爱思控股股东及实际控制人陈德康先生将其持有的莎普爱思7.24%股份协议转让予公司第二大股东上海养和投资管理有限公司之全资子公司上海谊和医疗管理有限公司，已于2020年5月28日完成过户登记。自2020年5月28日起，公司的控股股东由陈德康变更为养和投资，公司的实际控制人由陈德康变更为林弘立、林弘远兄弟。,莎普爱思：实际控制人由陈德康变更为林弘立、林弘远兄弟
29,2020-05-29 21:43:24,"云财经讯，赛福天公告，公司拟以支付现金方式购买同人建筑设计（苏州）有限公司100%的股权。本次交易对价为25,500万元。标的公司主营业务为建筑工程的设计、承包和管理，目前主要承接的业务类型包含居住、商业、办公、教育及医疗项目。据业绩承诺，标的公司2020年度、2021年度、2022年度累计实现的净利润之和不低于9,000万元。",赛福天：拟2.55亿元收购同人建筑设计（苏州）有限公司100%股权
30,2020-05-29 21:42:39,"云财经讯，天药股份公告，公司拟以现金方式收购公司控股股东药业集团持有的湖北天药共计51%股权，交易对价为14,002.51万元。湖北天药主营业务为化学药品制剂生产、经营，本次交易完成后，彻底解决同业竞争问题，符合公司的战略发展方向和实际经营需要。",天药股份：拟1.4亿元收购湖北天药控股权
31,2020-05-29 21:31:46,云财经讯，卫星石化：公司总投资6亿元人民币在独山港区进行工业项目投资扩建，主要从事年产30万吨聚丙烯新材料（研发生产改性聚丙烯）、25万吨双氧水（含电子级双氧水）项目,卫星石化：公司总投资6亿元人民币在独山港区进行工业项目投资扩建
32,2020-05-29 21:30:48,云财经讯，美股三大指数开盘涨跌不一，道指跌0.30%，标普500指数跌0.15%，纳指涨0.14%。航空股与银行股走低；瑞幸咖啡涨约7%。,美股三大指数开盘涨跌不一
33,2020-05-29 21:29:50,云财经讯，记者从中国铁建获悉，5月29日，中国铁建与山东重工集团在中国铁建大厦签署战略合作框架协议。在签约仪式上，中国土木与中国重汽、中铁十九局集团与潍柴特车还分别举行了境外工程施工项目交车仪式和境外矿山项目交车仪式，中铁十四局集团与山推股份签署战略合作框架协议。,中国铁建与山东重工集团签署战略合作框架协议
34,2020-05-29 21:29:42,云财经讯，道指低开约130点，航空股与银行股走低；瑞幸咖啡涨约7%,道指低开约130点 航空股与银行股走低
35,2020-05-29 21:28:12,云财经讯，晶瑞股份：董事长吴天舒和董事苏钢拟合计减持不超过1.73%,晶瑞股份：董事长吴天舒和董事苏钢拟合计减持不超过1.73%
36,2020-05-29 21:24:37,云财经讯，记者29日从交通运输部了解到，目前，交通运输经济主要指标在经历今年一季度大幅下降后不断反弹，积极因素持续增多。行业主要领域均已基本复工复产，铁路民航客运加快恢复，货运运行总体平稳，部分指标已恢复至去年同期水平。来自交通运输部的统计显示，截至5月23日，在建重点项目复工率达到99.7%，运输企业复产率达到98.4%，其中客运企业复产率达到97.6%，货运企业复产率超99%。（新华社）,交通运输部：交通运输经济部分指标已恢复至去年同期水平
37,2020-05-29 21:23:23,云财经讯，神州数码：拟以1.5亿-3亿元回购股份，回购股份的价格不超过32元/股,神州数码：拟以1.5亿-3亿元回购股份
38,2020-05-29 21:17:56,云财经讯，三晖电气：持股7.13%的股东宁波君润恒旭股权投资合伙企业拟清仓减持,三晖电气：持股7.13%的股东宁波君润恒旭股权投资合伙企业拟清仓减持
39,2020-05-29 21:16:59,云财经讯，北玻股份：控股股东、董事长高学明和监事施玉安拟合计减持不超过2.07%,北玻股份：控股股东、董事长高学明和监事施玉安拟合计减持不超过2.07%
40,2020-05-29 21:16:31,云财经讯，木林森(002745)5月29日晚间公告，因降低股权质押比例的需要，公司控股股东孙清焕拟减持公司股份数量不超过总股本的6%。,木林森：控股股东拟减持公司不超6%股权
41,2020-05-29 21:16:04,云财经讯，比亚迪：持股3.72%的董事夏佐全拟减持不超过0.25%,比亚迪：持股3.72%的董事夏佐全拟减持不超过0.25%
42,2020-05-29 21:15:00,云财经讯，亿联网络：持股8.01%的股东厦门亿网联信息技术服务有限公司拟减持不超过0.9843%,亿联网络：持股8.01%的股东厦门亿网联信息技术服务有限公司拟减持不超过0.9843%
43,2020-05-29 21:10:47,云财经讯，三晖电气(002857)5月29日晚间公告，持股7.13%的君润恒旭，计划减持公司股票数量合计不超过总股本的7.13%。,三晖电气：君润恒旭拟减持公司不超7.13%股权
44,2020-05-29 21:10:20,云财经讯，根据世卫组织最新实时统计数据，截至欧洲中部夏令时间5月29日12时31分(北京时间5月29日18时31分)，全球确诊新冠肺炎5701337例，死亡357688例。,世卫组织：全球新冠肺炎确诊病例超过570万例
45,2020-05-29 21:05:55,云财经讯，棒杰股份：终止筹划发行股份购买资产事项，此前拟购买绿瘦健康产业集团有限公司100%股权，股票复牌,棒杰股份：终止筹划发行股份购买资产事项
46,2020-05-29 21:04:26,云财经讯，神雾环保：因未按期披露定期报告，涉嫌信息披露违法违规，证监会决定对公司进行立案调查,神雾环保：因未按期披露定期报告
47,2020-05-29 21:03:16,云财经讯，盛天网络：拟定增募资不超过6亿元，募集资金将全部用于盛天网络云游戏服务平台项目、盛天网络游戏授权及运营项目、盛天网络游戏服务项目、大数据及云存储平台升级项目和补充流动资金,盛天网络：拟定增募资不超过6亿元
48,2020-05-29 21:01:16,云财经讯，内地与香港于2019年11月签署的关于《〈内地与香港关于建立更紧密经贸关系的安排〉服务贸易协议》的修订协议，将于2020年6月1日起实施。（新华社）,《〈内地与香港关于建立更紧密经贸关系的安排〉服务贸易协议》的修订协议6月1日起实施
49,2020-05-29 20:57:51,云财经讯，5月29日晚间公告精选：ST国重装将于6月8日在上交所重新上市交易；新潮能源涉嫌信披违法违规，遭证监会立案调查；金花股份涉嫌信披违法违规，遭证监会立案调查；壹网壹创：MCN机构、达人仅是当下线上品牌宣传推广的方式之一；益民集团筹划重大资产重组，6月1日起停牌；五矿资本拟非公开发行不超80亿元优先股；唐人神拟20亿元投建年出栏100万头生猪绿色养殖项目；京沪高铁与北京交大签订战略合作框架协议。,公告精选：ST国重装将于6月8日在上交所重新上市；益民集团筹划重大资产重组
50,2020-05-29 20:57:27,云财经讯，根据美国商务部5月29日公布的数据显示，4月份美国个人消费支出环比下降13.6%，创历史最大降幅，凸显新冠疫情下美国个人消费极度低迷。受疫情影响，美国各州普遍颁布“居家令”，多数消费场所关门，导致4月份个人消费支出创纪录下滑。当月，美国个人消费支出降幅创自1959年有可比数据以来最高值，且远高于市场普遍预期。（央视新闻）,美国4月个人消费支出创历史最大降幅
51,2020-05-29 20:52:58,云财经讯，前期，证监会已起草了《关于全国中小企业股份转让系统挂牌公司转板上市的指导意见》，并于3月6日向社会公开征求意见。记者从有关部门获悉，《指导意见》将在近期正式发布。新三板改革下一步的主要工作，是实施公开发行并设立精选层、推出转板上市机制。（中国证券网）,新三板转板上市指导意见发布在即
