,datetime,content,title
0,2020-10-06 23:56:57,云财经讯，现货黄金跌幅扩大至0.4%，刷新日低至1905.50美元/盎司一线；现货白银跌约1.8%，刷新日低至23.94美元/盎司下方,现货黄金跌幅扩大至0.4%
1,2020-10-06 22:49:07,云财经讯，当地时间10月6日，世贸组织发布全球贸易预测更新，预计2020年全球货物贸易量将下降9.2%，2021年全球货物贸易量将增长7.2%，但仍低于新冠肺炎危机前的趋势。今年二季度全球货物贸易量环比下降14.3%，为有记录以来最大降幅，但三季度已出现部分反弹迹象。（央视新闻）,世贸组织预计2020年全球货物贸易量将下降9.2%
2,2020-10-06 21:55:52,云财经讯，英国首相鲍里斯·约翰逊6日在执政党保守党举行的在线年会上发言，发布了多项设计英国未来发展的重要建设计划。约翰逊表示，政府将采取措施重建受到新冠肺炎疫情打击的经济。（央视新闻）,英国首相承诺疫情后国家重大建设计划 政府将采取措施重建经济
3,2020-10-06 21:30:29,云财经讯，美股开盘涨跌不一，标普500指数高开2.10点，涨幅0.06%，报3410.73点；道琼斯工业平均指数高开64.29点，涨幅0.23%，报28212.93点；纳斯达克综合指数低开18.90点，跌幅0.17%，报11313.58点。,美股开盘涨跌不一 道指涨0.23%
4,2020-10-06 21:00:06,云财经讯，因需求旺盛，今年速冻、面食等必需食品板块业绩表现强势，相关上市公司的股价亦随之起飞。截至9月30日收盘，今年以来股价涨幅逾50%的食品股有24只。其中盐津铺子、三全食品、海欣食品等个股更是累计涨逾1倍。假期结束后，A股上市公司的三季度业绩将陆续揭榜。在14家已发布业绩预告的食品板块上市公司中，三季报预增、略增的公司共计9家。其中，4家公司三季报净利润增速有望高于半年报。（上海证券报）,食品板块三季报业绩大概率有惊喜
5,2020-10-06 20:31:13,云财经讯，仓位代表态度！来自国内某第三方机构的股票私募最新仓位数据显示，在节前A股市场整体偏弱震荡的背景下，国内私募机构的整体仓位水平依旧高企。私募人士表示，节前A股投资者对于长假期私募乐观展望节后行情！调查显示，近半数私募重仓满仓过节间境外股市的担忧情绪可能被过度放大，近几日美股已逐渐走出前期的调整。（中国证券报）,私募乐观展望节后行情！近半数私募重仓满仓过节
6,2020-10-06 20:06:00,云财经讯，据报道，IMF将对2020年全球经济增长预期进行“小幅上修”,IMF将对2020年全球经济增长预期进行“小幅上修”
7,2020-10-06 18:01:17,云财经讯，墨西哥政府与企业界5日在首都墨西哥城签署协议，启动总额约2973.4亿比索（约合140亿美元）的基础设施建设项目，以推动经济复苏。（新华社）,墨西哥启动约140亿美元基建项目
8,2020-10-06 17:19:41,云财经讯，近日，自然资源部官网公布《对十三届全国人大三次会议第4629号建议的答复》表示，山东青岛具备建设海洋中心城市的优势，该部将积极会同有关部门加强研究。（澎湃新闻）,自然资源部：青岛具备建设海洋中心城市优势，将加强研究
9,2020-10-06 16:28:46,云财经讯，6日发布的《阿里巴巴2020“十一”假期消费出行趋势报告》显示，疫后国内市场彻底苏醒，加之中国经济水平日益提高，小城青年成为消费新动力，被激活的县域市场也成为中国消费持续增长的推动力。中秋国庆长假期间，小镇青年成为最积极的出游人群，三线及以下城市出游人次占比达60%；小镇青年看世界越来越舍得花，国庆出游人均消费同比涨超50%。,阿里巴巴发布十一消费趋势报告：县域市场扛大旗
