,title,content,pub_time,src
0,航天电子：上半年净利润2亿元 同比下降12%,"8月20日消息，航天电子发布半年报，报告期内，公司实现营业收入55.75亿元，较上年同期下降9.42%；归属于上市股东的净利润2.06亿元，较上年同期下降12.35%；基本每股收益0.076元。2020 年上半年营业收入、净利润等指标下降主要受湖北和北京疫情影响，生产任务及合同履行延后，部分子公司的生产经营未达上年同期水平。如剔除航天电工财务指标因素，公司本报告期营业收入、归属于公司股东的净利润比去年同期分别下降0.66%、3.97%。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：逯文云",2020-08-20 15:58:18,新浪财经
1,2分钟读财报|卖房不如卖酱油 海天5300亿市值超过万科+保利,"视频加载中，请稍候...
自动播放
(image_address=""//p2.ivideo.sina.com.cn/video/348/678/132/348678132_400_300.jpg"")
play
视频|海天
向前
向后
/*自动播放1*/
var AUTOPLAY = 1;
/*连播1*/
var CONTIPLAY = 1;
/*处理自动播放选项和cookie*/
(function() {
var Tool = CommonTool;
var chk = Tool.byId('J_Video_Autoplay');
var ua = navigator.userAgent.toLowerCase();
var isIOS = /\((iPhone|iPad|iPod)/i.test(ua);
if (isIOS) {
console.log(chk.parentNode.style.display);
chk.parentNode.style.display = 'none';
return;
}
chk.parentNode.style.display = '';
var clickCookie = function() {
Tool.bindEvent(chk, 'change',
function() {
var chked = chk.checked;
Tool.writeCookie('ArtiVAuto', (chked ? 1 : 0), 24 * 365 * 10, '/', '.sina.com.cn');
});
}
var byCookie = function() {
var coo = Tool.readCookie('ArtiVAuto');
if (coo) {
if (parseInt(coo) == 0) {
chk.checked = false;
AUTOPLAY = 0;
}
}
};
clickCookie();
byCookie();
})();
/*获取第一个视频vid*/
var firstItem = CommonTool.byClass('J_Play_Item', 'J_Play_List')[0];
var fInfo = firstItem.getAttribute('play-data').split('-');
var fVid = fInfo[0];
var fPid = fInfo[1];
var sinaBokePlayerConfig_o = {
container: ""J_Article_Player"", //Div容器的id
width: 525,
height: 430,
playerWidth: 525, //宽
playerHeight: 430, //高
autoLoad: 1, //自动加载
autoPlay: AUTOPLAY, //自动播放
as: 0, //广告
pid: fPid,
tjAD: 0, //显示擎天柱广告
tj: 0, //片尾推荐
continuePlayer: 1, //连续播放
casualPlay: 1, //任意拖动视频
head: 0, //播放片头动画
logo: 0, //显示logo
share: 0,
thumbUrl: """"
};
(function() {
var toggle = function(id, hide) {
var e = CommonTool.byId(id);
var par = e.parentNode;
if (hide) {
CommonTool.addClass(par, e.className + '_disabled');
} else {
CommonTool.removeClass(par, e.className + '_disabled');
}
}
var scroll = new ScrollPic();
scroll.scrollContId = ""J_Play_List""; //内容容器ID
scroll.arrLeftId = ""J_Player_Prev""; //左箭头ID
scroll.arrRightId = ""J_Player_Next""; //右箭头ID
scroll.listEvent = ""onclick""; //切换事件
scroll.frameWidth = 532; //显示框宽度 **显示框宽度必须是翻页宽度的倍数
scroll.pageWidth = 133 * 3; //翻页宽度
scroll.upright = false; //垂直滚动
scroll.speed = 10; //移动速度(单位毫秒，越小越快)
scroll.space = 15; //每次移动像素(单位px，越大越快)
scroll.autoPlay = false; //自动播放
scroll.autoPlayTime = 5; //自动播放间隔时间(秒)
scroll.circularly = false;
scroll._move = scroll.move;
scroll.move = function(num, quick) {
scroll._move(num, quick);
toggle(scroll.arrRightId, scroll.eof);
toggle(scroll.arrLeftId, scroll.bof);
};
scroll.initialize(); //初始化
toggle(scroll.arrLeftId, scroll.bof);
})();
var autoPlayCheck = $(""#J_Video_Autoplay"")[0].checked;
var autoPlayFlv = 0;
var autoPlayH5 = false;
if(autoPlayCheck){
autoPlayFlv = 1;
var autoPlayH5 = true;
}
var flashConfig = {
url: """",	// flash播放器地址,
container : ""J_Article_Player"",
id: ""myMovie"",
width: 525,
height: 430,
params : {
allowNetworking : ""all"",
allowScriptAccess : ""always"",
wmode : ""opaque"",
allowFullScreen : ""true"",
quality : ""high""
},
attributes: {},
flashvars: {
autoPlay: autoPlayFlv,  //是否自动播放
loop: 0,		
autoLoad: 1,
thumbUrl: '',
tj: 0,
as: 0
},
h5attr: {
autoPlay: autoPlayH5,  //是否自动播放
controls: true, //是否显示控制条
loop: false,		
poster: '', //视频加载前欲加载的图片地址，即播放器一开始显示的截图
preload: 'auto'
}
};
var videoList = [
{
video_id: 348678132,
pid:1,
url: '',
title:'视频|海天'//,
//swfOutsideUrl:""http://you.video.sina.com.cn/api/sinawebApi/outplayrefer.php/video_id=348678132/s.swf""
},
]
(function($){
var Play = {
init: function(flashConfig, videoList){
this.flashConfig = flashConfig;
this.videoList = videoList;
this.playVideo = playVideo;
this.prev = this.current = 0;
this.length = this.videoList.length;
this.contNode = $(""#J_Video_Autoplay"");
this.titleNode = $(""#J_Video_Source"");
this.playListNode = $(""#J_Play_List .J_Play_Item"");
if(videoList.length!==1){
//显示小图
CommonTool.byId('J_Play_List_Wrap').style.display='';
}
if(videoList.length= this.length - 1){
return;
}
this.current++;
this.play(this.prev, this.current);
},
play: function(prev, current){
this.player.playVideo(this.videoList[current]);
this.titleNode.html(this.videoList[current].title);
this.playListNode.eq(prev).removeClass(""selected"");
this.playListNode.eq(current).addClass(""selected"");
}
}
Play.init(flashConfig, videoList);
})(jQuery);
海天味业股价再创新高，以8月19日收盘价163.83元/股计算，最新市值达5309亿，超越万科、中石化等龙头公司，在整个A股市场中排名第11位，仅次于五粮液和中石油。
作为A股食品龙头，海天产品涵盖酱油、蚝油、酱、醋、等多系列百余品种，其中酱油和蚝油产销量多年全国第一，因此外界认为作为消费者的必需品，被机构看好，今年以来股价已累计涨约84%，市值暴涨近2500亿元。
股价暴涨之下海天味业的业绩增长不及预期。今年Q1海天味业营收58.84亿元，同比增7.17%；净利16.14亿元，同比增9.17%，增幅远低2019年Q1。
没有业绩同步支撑，海天味业还能继续暴涨吗？
2分钟读财报|众望布艺IPO：外销占8成受影响大 产品单价连降
2分钟读财报|格力老将望靖东辞职 曾被视为董明珠接班人之一
2分钟读财报|《八佰》《姜子牙》等定档 电影行业复苏提速
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：常福强",2020-08-20 15:57:24,新浪财经
2,逾百份三季报预告出炉 最高预增超100倍,"【今日直播】
银河电子傅楚雄：后疫情时代中国电子产业亟待升级，重点关注高端制造、半导体等方向
广发基金夏浩洋：风格切换？核心资产值得关注
广发基金姚曦：金价反弹，上海金ETF能否再创新高？
掘金大科技|银河计算机吴砚靖：布局5G+AIOT多场景细分赛道龙头公司
成长中的稳健派——对话上投摩根李德辉
中泰证券陆韵婷（金麒麟分析师）（金麒麟分析师）：创业板注册制系列新规对券商板块的重大影响
中国公募REITs业务趋势和机遇展望
招商基金侯昊：白酒、医药双冠人气基金经理 ，带您布局优质赛道
王德伦（金麒麟分析师）（金麒麟分析师）：拥抱权益时代——中国资本市场展望
来源：wind
8月以来，上市公司2020年半年报披露步伐加快，也有部分公司提前预披露了今年三季度的成绩单。Wind数据统计显示，目前己有112家公司发布了三季报预告，其中40家公司2020年上半年净利润同比增长且2020年三季报业绩预喜，均有望实现业绩双增长，占比36%。从所属行业来看，材料、医药、信息技术三个行业预喜率居前。
逾百份三季报预告出炉
Wind数据显示，截至8月20日收盘，沪深两市共有981家公司披露了2020年半年报业绩，有112家公司发布了2020年三季报业绩预告。其中业绩“预喜”的上市公司有52家，占总数的46.43%。具体预增公司为36家，略增7家，续盈2家，另外有7家公司宣布扭亏。
(image_address=""//n.sinaimg.cn/finance/crawl/223/w566h457/20200820/aabc-iyaiihk3783791.jpg"")
进一步统计发现，有40家公司2020年上半年净利润同比增长且2020年三季报业绩预喜，均有望实现业绩双增长，占比36%。
这40家公司预计三季度净利润同比增幅有望达到或超过100%的公司有27家。当中，北新建材最大预增幅度超过100倍，好想你大预增幅度超过10倍，广东甘化、*ST奋达和天赐材料最大预增幅度超过5倍。
(image_address=""//n.sinaimg.cn/finance/crawl/519/w550h769/20200820/1028-iyaiihk3783849.jpg"")
两家预增幅度超过10倍的公司中，北新建材预计今年前三季度归属于上市公司股东的净利润15.8亿至16.87亿元，去年同期亏1083.54万元。主要由于公司所属子公司泰山石膏有限公司2019年与美国石膏板诉讼多区合并诉讼案多数原告达成和解并发生相关和解费用18.46亿元人民币。周四（8月20）收盘，公司股价上涨4.02%报34.38元，创出历史新高。
好想你以超过16倍的净利润预增上限位于次席。公司预计2020年前三季度净利润22.04亿元至22.73亿元，同比增长1588.03%至1640.87%，主要是由于2020年6月公司完成杭州郝姆斯食品有限公司100%股权出售，获得了大量投资收益。
材料、医药、信息技术行业预喜领跑
从Wind一级行业来看，材料、医疗保健和信息技术预喜率均超过六成。三大行业披露三季报公司数量分别为19家、9家和13家，预喜公司数量分别为13家、6家和8家，对应行业预喜率分别为68.42%、66.67%和61.54%。
(image_address=""//n.sinaimg.cn/finance/crawl/214/w550h464/20200820/f523-iyaiihk3783891.jpg"")
材料行业预喜的公司中，预增有11家、扭亏两家。公司方面除北新建材外，天赐材料、普利特、双星新材、荣盛石化、金洲管道、康达新材、纳尔股份等7家公司预计三季度最大预增幅度超过一倍。
天赐材料预计今年前三季度实现归属于上市公司股东的净利润变动区间为5亿元至5.5亿元，较去年同期上升幅度区间为455.43%至510.98%。天赐材料表示，三季报业绩预增的主要原因是日化材料及特种化学品事业部卡波姆高毛利产品销量及销售额占比上升，产品结构优化，毛利率提升明显；锂离子电池材料电解液产品销量增长，产品原材料自产率提升，毛利率提升。
天风证券指出，市场中期向上，近期围绕3400点区间震荡。消费、医药板块估值处于高位上行空间有限，科技板块受中美摩擦影响风险偏好被压制，传统权重板块估值提升的空间有限。下周一创业板实行20%的涨跌幅限制对市场有一定影响，短期难看到指数级别的空间。短期看好业绩逐季抬升、赛道好、逻辑顺的建材板块。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：逯文云",2020-08-20 15:55:49,新浪财经
3,韦尔股份：上半年净利同比增长1206%,"8月20日消息，韦尔股份晚间披露半年报，上半年，公司营收为80.43亿元，同比增长41%；净利为9.9亿元，同比增长1206%。公司在2019年度顺利完成对北京豪威、思比科的收购，公司在主营业务上增加了CMOS图像传感器领域的布局，使得公司半导体设计整体技术水平快速提升，且为公司带来了智能手机、安防、汽车、医疗等领域的优质客户资源，公司的盈利水平得到了大幅提升。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：张熠",2020-08-20 15:55:09,新浪财经
4,乐山电力：已对网内大部分电力用户恢复供电,"8月20日消息，乐山电力晚间公告，受汛情影响，公司部分办公厂区、生产场所严重渗水，多条电力供应线路、台区停运，影响到网内部分电力用户正常供电，网内部分发电站暂时停运。截止目前，公司已对网内大部分电力用户恢复供电，网内发电站已基本恢复发电，同时公司资产受损情况已报保险公司。本次灾害，公司无人员伤亡，资产损失的金额目前尚无法准确核定。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：张熠",2020-08-20 15:54:30,新浪财经
5,硕世生物：上半年净利同比增逾9倍 拟10派15元,"8月20日消息，硕世生物晚间披露半年报，上半年，公司净利为3.08亿元，同比增长923.3%。公司拟每10股派发现金红利15元。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：张熠",2020-08-20 15:49:44,新浪财经
6,创业板上市委：三友联众等三家企业8月27日首发上会,"8月20日消息，深交所披露，创业板上市委8月27日审核三友联众集团股份有限公司、火星人厨具股份有限公司、深圳朗特智能控制股份有限公司的首发申请。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：张熠",2020-08-20 15:46:44,新浪财经
7,因内幕交易自家股票 那家多次“玩概念更名”的公司原董事长被罚,"【今日直播】
银河电子傅楚雄：后疫情时代中国电子产业亟待升级，重点关注高端制造、半导体等方向
广发基金夏浩洋：风格切换？核心资产值得关注
广发基金姚曦：金价反弹，上海金ETF能否再创新高？
掘金大科技|银河计算机吴砚靖：布局5G+AIOT多场景细分赛道龙头公司
成长中的稳健派——对话上投摩根李德辉
中泰证券陆韵婷：创业板注册制系列新规对券商板块的重大影响
中国公募REITs业务趋势和机遇展望
招商基金侯昊：白酒、医药双冠人气基金经理 ，带您布局优质赛道
王德伦：拥抱权益时代——中国资本市场展望
原标题：因内幕交易自家股票，那家多次“玩概念更名”的公司原董事长被罚了
曾因改名“匹凸匹”引发市场关注的ST岩石（维权）又出事了！
近日，证监会网站公布的一则行政处罚决定书显示，因触碰了内幕交易、短线交易，时任ST岩石董事长的张佟被罚了。
辩称家庭负担重，董事长“精准埋伏”自家股票
2019年5月，ST岩石实际控制人韩某召集时任董事长张佟、董事会秘书姜某芳等人开会，讨论拟回购2%左右的ST岩石公司股份。
5月16日上午，张佟与东兴证券股份有限公司投资银行总部董事总经理毛某列等人讨论股份回购事宜。
5月17日，姜某芳收到毛某列通过微信发送的回购事项具体方案及时间表，并转发给张佟。
此后，张佟、姜某芳与毛某列就回购价格等具体事项进行沟通并形成回购股份预案初稿。
6月17日，ST岩石以通讯表决方式召开第八届董事会第16次会议，审议回购股份事项，张佟参加会议。
6月18日，ST岩石发布《关于以集中竞价交易方式回购股份的预案公告》，拟以不低于人民币4000万元且不超过人民币7000万元的股东借款以集中竞价交易方式回购公司部分股份。
ST岩石拟回购公司股份信息，属于2005年《证券法》第七十五条第二款第八项所述情况，在信息公开前，为内幕信息。
行政处罚决定书显示，内幕信息公开前，张佟使用其本人手机，控制开立日期为2019年5月23日的“张某霞”证券账户，于2019年6月14日至17日，共买入“ST岩石”22.16万股，成交金额172.21万元。在内幕信息公开次日即6月19日全部卖出，成交金额183.25万元，共获利10.74万元。
此外，张佟还控制“张某霞”证券账户于2019年7月11日、7月12日共买入“ST岩石”12.15万股，成交金额99.90万元，7月17日、7月19日、7月23日分55笔全部卖出；8月6日买入“ST岩石”5.97万股，成交金额53.34万元，8月16日全部卖出，上述交易共获利11.87万元。
海南证监局认为，张佟在内幕信息敏感期内买卖ST岩石股票的行为，构成《证券法》所述的内幕交易行为。张佟于2019年7月11日至8月16日期间，多次交易ST岩石股票行为，构成《证券法》所述的短线交易行为。
对此，张佟提出了两条申辩意见：
第一，《行政处罚事先告知书》对2019年6月14日至6月19日内幕交易盈利金额的计算与其理解不一致；
第二，鉴于其积极配合调查、承认错误态度诚恳、努力降低事态影响，以及家庭负担重等因素，请求我局对其内幕交易行为的量罚由“没一罚二”降低为“没一罚一”。
据ST岩石2019年年报显示，时任ST岩石董事长期间，张佟2019年从ST岩石获得的税前报酬总额为67.20万元。
(image_address=""//n.sinaimg.cn/sinakd2020820s/358/w1218h740/20200820/cb44-iyaiihk3614292.png"")
海南证监局对当事人的陈述申辩意见不予采纳。最终，海南证监局决定对张佟内幕交易行为，没收其违法所得10.74万元，并处以21.49万元罚款；对张佟短线交易行为，给予警告，并处以3万元罚款。
去年9月，ST岩石公告称，收到董事长张佟的书面辞职报告，其因个人原因申请辞去公司董事长、董事、审计委员会委员、战略委员会委员、法定代表人的职务。
概念不停、更名不止，已5次更名的ST岩石
A股市场上，ST岩石可以说是非常典型的随意更名公司之一。
日前，ST岩石发布公告称，目前已完成公司名称工商变更登记手续，公司名称由“上海岩石企业发展股份有限公司”变更为“上海贵酒股份有限公司”，不过股票简称仍为“ST岩石”。
公告资料显示，ST岩石前身为豪盛（福建）股份有限公司，创建于1989年，于1993年12月6日在上交所挂牌上市，当时的主营业务为建筑陶瓷，与目前公司主要从事大宗商品贸易、商业保理、融资租赁、不动产运营管理及白酒销售的业务相差甚远。
事实上，伴随主营业务更替，ST岩石近年来名称也经过了多次更迭，曾用名包括福建豪盛、利嘉股份、多伦股份、匹凸匹、岩石股份。
据统计，若剔除G和ST股的更名记录，这家公司在A股上市26年时间里已经更名5次。其中，最受关注的就是，2015年6月该公司名称由“上海多伦实业股份有限公司”变更为“匹凸匹金融信息服务（上海）股份有限公司”。彼时，A股市场P2P互联网金融风口正盛，该公司在更名的同时，亦宣布公司主业从房产开发向互联网金融转型。
而不断更名的背后，是ST岩石盈利能力的下滑的事实。
数据显示，2019年，ST岩石实现营收109278519.63元，同比下滑90.07%；归属于上市公司股东的净利润12385608.65元，同比下滑35.56%；基本每股收益为0.04元，上年同期为0.06元。主营业务为贸易、商业保理、白酒销售、房屋租赁、融资租赁，占营收比例分别为：53.62%、34.56%、4.74%、4.39%、2.69%。
ST岩石发布2020年半年报显示，公司实现营业收入为0.23亿元，同比降低69.19%；归属于上市公司股东的净利润为415.43万元，同比降低43.75%。其中，白酒销售业务收入972.55万元，与上年同期相比增加294.93%。对此，ST岩石表示，主要为本期公司调整和收缩了大宗商品贸易业务所致。其中白酒销售业务的收入与去年同期相比增长较大。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：张熠",2020-08-20 15:45:46,新浪财经
8,飞科电器：上半年净利润2.86亿元 同比下降14.97%,"8月20日消息，飞科电器公告，上半年实现营业收入14.87亿元，同比下降13.77%，归属于上市公司股东的净利润2.86亿元，同比下降14.97%。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：逯文云",2020-08-20 15:45:30,新浪财经
9,恒源煤电：上半年净利润3.9亿元 同比下降21.11%,"8月20日消息，恒源煤电公告，公司上半年实现营业收入23.87亿元，同比下降28.05%，归属于上市公司股东的净利润3.9亿元，同比下降21.11%。公司煤炭产销量下降主要受一季度复工复产和二季度公司所属部分矿井工作面过断层影响，并影响到公司营业收入和利润。
(image_address=""//n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：逯文云",2020-08-20 15:39:55,新浪财经
