,title,content,pub_time,src
0,中光学Q1净利亏损2569万元 中国电科子公司上位第二大股东,"原标题：中光学一季度净利润亏损2569.69万元 中国电科子公司上位第二大股东
来源：财联社
4月22日晚，中光学（002189.SZ）发布2019年年报和2020年一季报，公司2019年利润类指标降幅较大，今年第一季度净利润亏损2569.69万元。
2018年，利达光电完成重大资产重组；2019年，利达光电更名中光学。作为更名后的首份年报，中光学营收及净利润双双下降。中光学2019年年报显示，公司实现营收25.52亿元，同比减少1.21%；归属于上市公司股东的净利润9815.77万元，同比下降39.48%。
中光学表示，2019年利润类指标降幅较大，跟2018年投资收益类的非经常性损益较多有关。
分产品来看，2019年光电防务与要地监控毛利率28.08%，下降3.74个百分点，依然是中光学毛利率最高的产品，收入6.99亿元，同比减少27.94%，收入降幅却居首；光学元组件、投影机整机及配件收入分别为8.49亿元、8亿元，同比增长-6.97%、33.9%。
进入2020年，受新冠肺炎疫情影响，中光学一季度净利润出现亏损。中光学2020年一季报显示，公司实现营收4.05亿元，同比减少24.89%，归属于上市公司股东的净利润-2569.69万元，同比下降2.14倍。
中光学解释，一季度公司及公司上下游企业复工延迟，物流受阻，各项业务均受到较大影响，但目前公司已全面复工，上下游产业链正逐步打通，生产经营活动有序开展。
接近中光学的业内人士表示，一季度中光学是有接到订单，疫情打乱了中光学的生产节奏，尤其是上游原材料运输问题，导致在手订单无法及时交付。
然而，国内疫情防控趋于稳定后，海外疫情逐渐蔓延起来，中光学海外供应链、海外订单或承压。根据中光学2019年年报，公司境外收入5.76亿元，占当期营收比重22.58%。
上述业内人士透露，海外疫情对中光学海外订单会有影响，此外中光学光学元组件部分原材料间接来源于东南亚，因此东南亚疫情可能对中光学向日本富士、佳能等客户供货带来挑战。
此外，中光学股东将发生变化。今年4月，中光学控股股东中国兵器装备集团有限公司（以下称兵器装备）拟将其持有中光学4.9%股份无偿划转给中国电子科技集团有限公司（以下称中国电科）全资子公司中电科投资控股有限公司（以下称电科投资），如顺利交割，电科投资将成为中光学第二大股东。
据了解，中国电科系国务院国资委实际控制，本次国有股权无偿划转是中国电科和兵器装备战略合作的需要。2018年12月，兵器装备签署战略合作协议，双方表示要深化全产业链合作，推动在国防现代化建设、汽车及装备制造领域的自主研发和创新发展。
就公司2019年及2020年一季度净利润变化、国内外疫情对订单及供应链影响、中国电科技术优势和公司业务协同等问题，财联社记者致电中光学证券部，工作人员称一切以公告为准。
责任编辑：陈志杰",2020-04-23 20:58:00,新浪财经
1,恒瑞医药部分员工靠送“钱”多卖药？多名医院领导遭刑罚,"(image_address=""//image.sinajs.cn/newchart/new_daily/n/sh600276.gif"")
热点栏目
自选股
数据中心
行情中心
资金流向
模拟交易
客户端
恒瑞医药部分员工靠送“钱”多卖药？多名医院领导遭刑罚
来源：时间财经 
原创 谭孜 
贿款来自哪里？
以回扣为诱饵，让医院多开药。
近日，浙江丽水市中心医院原麻醉科主任雷李培因犯受贿罪被判7年。案件显示：为和雷李培搞好关系，维持和增加药品使用量，江苏新晨医药有限公司（以下简称“新晨医药公司”）员工行贿雷李培近300万。
时间财经注意到，原温州医科大学附属第二医院、育英儿童医院、第二临床医学院院长连某，原武汉市妇女儿童医疗保健中心麻醉科主任的向某均因收受新晨医药公司“回扣”而被刑罚。
值得注意的是，现新晨医药公司法人代表兼执行董事周云曙，从2003年就开始出任恒瑞医药（600276.SH）总经理，主管销售业务至今长达17年。今年初，周云曙已升任为恒瑞医药董事长兼总经理。
“围猎”医院
为“围猎”雷李培，新晨医药公司销售人员在短短两年半的时间，共祭出276.8万元，月均“好处费”近10万元。
据判决书：新晨医药公司浙赣大区经理纪某1、销售代表徐某和浙南区域经理孙某为了感谢雷李培对其公司药品使用的关照，并希望和雷李培搞好关系以继续得到关照，分别在2016年年底、2018年1月和2019年年初送给雷李培0.8万元、20万元和20万元，雷李培均予以收受。
2017年2月至2019年6月，新晨医药公司销售的吸入用七氟烷、盐酸右美托咪定注射液、注射用（顺）苯磺顺阿曲库铵、酒石酸布托啡诺注射液、盐酸左布比卡因注射液等5款药品在丽水市中心医院麻醉科使用。为了表示感谢并希望能维持和增加上述药品的使用量，该公司销售代表徐某和叶某分别以100元/瓶、20元/支、10元/支、3元/支（2019年之后的标准调为90元/瓶、20元/支、9元/支、6元/支、5元/支）的计算标准，送给雷李培回扣款共计2360000元。
值得注意的是，注射用顺苯磺顺阿曲库铵和酒石酸布托啡诺注射液两款产品正是新晨医药公司100%控股母公司恒瑞医药麻醉领域的主打产品。据恒瑞医药2019年报，恒瑞医药麻醉业务营业收入55.07亿元，营收同比增长18.35%。其中，注射用顺苯磺顺阿曲库铵销量超2100万支，酒石酸布托啡诺注射液销量超3763万支。
(image_address=""//n.sinaimg.cn/finance/crawl/90/w550h340/20200423/07bc-isqivxh6250290.png"")
(image_address=""//n.sinaimg.cn/finance/crawl/777/w550h227/20200423/7c7d-isqivxh6250393.png"")
雷李培还收受其它公司和个人好处。经查明：2017年1月至2019年9月，雷李培作为科室回扣款上交丽水市中心医院麻醉科共计3429832元；2017年1月以前以科室名义收受王某的回扣款967040元全部上交科室；剩余回扣款共计3314828元全部归个人所有。
法院认为，被告人雷李培身为国家工作人员，利用职务便利，收受他人财物，数额特别巨大，犯受贿罪，判处有期徒刑七年，并处罚金人民币八十万元。
其实，雷李培犯的错，绝非孤例。
据了解，2007年至2019年间，连庆泉利用担任温州医科大学附属第二医院、育英儿童医院、第二临床医学院副院长、院长（均兼药事委员会主任）的职务便利，非法收受他人财物，为他人谋取利益，数额巨大，构成受贿罪，被法院判处有期徒刑四年，并处罚金人民币三十万元。其中，连庆泉为新晨医药公司谋取利益，先后10次收受该公司区域经理孙某财物。
新晨医药公司孙某证言证明，连庆泉系温附二医的院长，附二医药事委员会主任，对新药进医院有很大的话语权，同时对药物采购量有一定话语权。其送给连庆泉财物目的是拉好关系，希望在新药进医院和药物采购量上面给其帮助，也为了感谢连庆泉在新药进医院和药物采购量上面对其的帮助。在连庆泉的关照下，其公司几款新药顺利进入温州附二医销售。其先后送给连庆泉人民币43万元、2000元美金、2万元加油卡、50克金条一根及虎头金饰品一个。
此外，2012年1月至2013年12月间，武汉市中心麻醉科在武汉市妇女儿童医疗保健中心与医疗用品销售商武汉市汇博通商贸有限公司、新晨医药公司的经济往来中，在账外收受汇博通公司、新晨医药公司的回扣款共计人民币36万元，时任武汉市妇女儿童医疗保健中心麻醉科主任的向某经手收受了上述回扣款，款项用于武汉市妇女儿童医疗保健中心麻醉科各项支出。
其中，2012年1月至2013年12月间，武汉市中心麻醉科由向某经手，先后两次收受新晨医药公司业务员李某甲给予的回扣款共计人民币8万元。
由此，法院判决武汉市中心麻醉科犯单位受贿罪，判处罚金人民币10万元。向某犯单位受贿罪，判处有期徒刑一年，缓刑一年。
贿款来源
动辄几十万甚至几百万，新晨医药公司销售人员为了“巴结”医院，出手极为阔绰。不过，对于员工来说，似乎并无能力支付这些款项。
公开资料显示，江苏新晨医药有限公司是恒瑞医药的全资营销公司，周云曙任法人代表兼执行董事。周云曙，1995年从中国药科大学毕业就加入恒瑞工作至今。在此期间，周云曙历任发展部部长、副总经理、总经理和董事，分管过研发、人力资源、企业运营等业务，后来主要分管销售业务。从2003年开始出任恒瑞医药的总经理，至今在这一位置上的履职时间已长达17年之久。
今年初，周云曙接替62岁的原董事长、创始人孙飘扬，出任恒瑞医药董事长兼总经理一职，年薪高达400万元。而孙飘扬的年薪不到其一半，只有198万元。
相比较而言，恒瑞医药公司员工的收入就更不突出了。据恒瑞医药年报显示，公司共有职工24431名，2019年支付给职工及为公司支付的现金约为39.31亿元，人均收入刚过16万元。
(image_address=""//n.sinaimg.cn/finance/crawl/123/w550h373/20200423/e3bd-isqivxh6250544.jpg"")
(image_address=""//n.sinaimg.cn/finance/crawl/119/w550h369/20200423/a24d-isqivxh6250637.jpg"")
不过，恒瑞医药的销售费用极为可观。恒瑞医药2019年报显示，公司营收232.89亿元，同比增长33.70%；销售费用约达85.25亿元，同比增长31.87%。其中，学术推广、创新药专业化平台建设等市场高达75.26亿元，比去年同期增加21亿元。
对此，2019年报称，公司在营销方面，更加注重专业化、学术推广；公司营销队伍在原有市场经验的基础上不断创新思路，推进复合销售模式，加强学术营销力度，建立和完善分专业的销售团队，加强了市场销售的广度和深度。
(image_address=""//n.sinaimg.cn/finance/crawl/737/w550h187/20200423/0776-isqivxh6250702.png"")
(image_address=""//n.sinaimg.cn/finance/crawl/728/w550h178/20200423/0712-isqivxh6250829.png"")
实际上，对于药企所谓的学术推广，在业内饱受诟病。有业内人士分析称药企召开学术会议邀请的一般是医生、经销商等客户单位，金额超高的推广费最终都将以礼品、旅游服务、代金卡甚至是现金的形式回馈给客户方。国际制药业巨头葛兰素史克涉嫌在华行贿门曾引发了药企学术会议费的争议，也掀开了药企通过会议营销的方式直接或变相行贿的灰色路径。
为何销售费用用绝对值大且占比高？“这与医疗行业的带金销售模式有直接关系。现在国内的仿制药企业太多，产品重复化率太高，以氟哌酸为例，全国有200多家药企生产，产品疗效并无太大差距。而对医生来说，他们面临众多的同一种药物，只是商品名称不同，这就有了较大的选择空间。而一些药企就会通过带金销售模式来公关医生，刺激医生开处方使用自家产品从而带来巨大的销售量。”业内营销专家刘检接受媒体采访时表示。
那么，新晨医药公司员工用于行贿的相关费用到底出自哪里？时间财经致电、致函恒瑞医药方面，截至发稿，均未获答复。
免责声明：自媒体综合提供的内容均源自自媒体，版权归原作者所有，转载请联系原作者并获许可。文章观点仅代表作者本人，不代表新浪立场。若内容涉及投资建议，仅供参考勿作为投资依据。投资有风险，入市需谨慎。
责任编辑：王帅",2020-04-23 20:57:55,新浪财经
2,温氏股份：一季度净利润18.92亿 去年同期亏损4.6亿,"新浪财经讯4月23日消息，温氏股份：一季度实现净利润18.92亿元，去年同期亏损4.6亿元。
责任编辑：王帅",2020-04-23 20:55:49,新浪财经
3,一季度游戏净利润增67% 完美世界发布2019年报及2020Q1财报,"4月23日，完美世界发布2019年年报，期内公司游戏业务实现营业收入68.61亿元，同比增长26.56%，实现净利润18.98亿元，同比增长38.70%。同时，经营性现金流净额同比大增1656.63%至20.23亿元。2019年上市公司实现营业收入80.39亿元，归属于上市公司股东的净利润15.03亿元。剔除2018年公司转让院线业务影响后，营业收入实际较上年同比增长6.80%。
根据同日披露的2020年Q1财报，一季度游戏业务延续强劲势头，实现收入21.08亿元，同比增长47.69%，游戏业务净利润同比增长67.33%，符合此前预告范围。今年一季度，上市公司整体实现营收25.74亿元，同比增长26． 09%；实现净利润6.14亿元，同比增长26.41%，扣非净利润同比增长29.17%，主要来自游戏业务增长。一季度经营性现金流净额5.71亿元，同比增长426.42%，主要系游戏业务表现良好带来流水增加所致。
另外，根据年报披露的分红派息预案，2019年公司拟向全体股东每10股派发现金红利2.4元（含税），以资本公积金向全体股东每10股转增5股，通过现金分红结合送转的方式积极回馈投资者，彰显公司投资价值。截至2019年，完美世界已坚持连续6年现金分红派息。
完美世界CEO萧泓博士表示，新冠疫情爆发是2020年不可忽视的变量，为全球带来挑战的同时，也让数字文创产业成为最具活力的新兴行业。随着5G新基建加速，AI人工智能深度融合产业，科技赋能加快了全球文创崛起趋势，使中国文创企业可为空间越来越大。继续坚守核心战略，尝试构建更健康、更具创新的企业核心能力，是完美世界未来的确定方向。
责任编辑：王帅",2020-04-23 20:54:57,新浪财经
4,麦德龙收购案收官 张文中：数字化是零售行业的未来,"中证网讯（记者 董添）4月23日，麦德龙发布公告称，尽管疫情带来诸多挑战，但麦德龙中国与物美双方的股权交易仍按期在第二季度内圆满完成。在新的股权结构下，物美集团持有麦德龙中国80%的股份，麦德龙集团持有20%的股份。
物美创始人、多点Dmall董事长张文中表示，康德总裁带领大家刚刚经历了疫情考验，并且取得了很好的成绩。经过这样一次大考，每个人更加坚信：多点+麦德龙是未来，线上线下一体化是未来，零售和批发共同发展是未来，坚持食品安全高标准是未来，实现产业整合、形成规模是未来，开更多的新店、打造高效供应链是未来。
张文中指出，麦德龙的食品安全、物美多点的数字化标志着中国流通产业提升食品安全标准的未来，通过数字化将更好整合、发挥、共享资源优势，提升经营水平。多点联盟将质量管控流程和门店营运标准数字化，推广至更多的零售企业，共同打造中国食品行业安全质量高标准。
据了解，2019年10月11日，物美宣布收购麦德龙中国80%股份，多点Dmall成为后者技术合作伙伴。股份收购完成后，物美集团有意使麦德龙中国继续以“麦德龙”品牌保持独立运营。麦德龙中国将继续由现任麦德龙中国总裁康德领导的现有管理团队进行管理。
麦德龙中国官方强调，这项交易对员工和管理团队没有影响，也不会改变与业务合作伙伴（包括供应商和服务提供商）现有的合作关系，麦德龙中国将继续坚持对食品安全和产品质量的严格管控，所有客户忠诚度计划及权益维持不变。
“新股权结构将实现麦德龙中国广受认可的专业优势和物美强大的资源和能力的有机结合。这些能力、专业优势和资源的有机结合将加速麦德龙中国的B2B业务发展和全渠道零售转型，助其在瞬息万变的市场中续写成功篇章。” 麦德龙中国表示。
麦德龙中国透露称，物美还将进一步投资，提高麦德龙中国的运营效率，为顾客提供更好的购物体验。
对于麦德龙中国而言，联手多点Dmall，不光可以实现线上线下一体化、到店到家一体化，做到线下门店和供应链资源复用，更可以改善B端尤其是C端客户的线上线下购物体验。半年以来，麦德龙中国的变化已经在潜移默化中发生。
多点相关人士介绍称，在多点Dmall成为麦德龙中国技术合作伙伴之后，双方在数字零售系统层面的合作开始进入加速度，比如深入对接商品系统、营销系统、退货系统等，全面打通零售全链条，实现线上线下商品、营销和服务的一体化。
截至目前，麦德龙已有5家门店上线多点到家业务，其中包括北京4家门店（北京万泉河店、十里河店、立水桥店、京顺路店）和麦德龙重庆南岸店，到店到家全渠道已累计服务超50000会员用户。
责任编辑：王帅",2020-04-23 20:48:31,新浪财经
5,博天环境：正筹划非公开发行 可能导致公司控制权变更,"新浪财经讯 4月23日消息，博天环境晚间公告，公司正在筹划非公开发行事项，该事项可能导致公司控制权变更。公司股票4月24日起停牌，停牌时间不超过2个交易日。
责任编辑：陈志杰",2020-04-23 20:47:57,新浪财经
6,恒大八天内两度落子北京：近40亿元购入两幅住宅用地,"恒大集团八日内在北京拿下了两宗地块，累计斥资39.9亿元。
4月23日，恒大斥资18.5亿元拿下了位于北京房山区良乡镇的1宗住宅用地，地块名称为北京市房山区良乡镇FS04-0100-6056等地块R2二类居住用地、B11零售商业用地，用地面积约为56727.74平方米，建筑控制规模约为133882平方米，土地出让起始价为13.9亿元。恒大拿下该宗地块的溢价率为33.09%，综合楼面价10560元/平方米。
根据土地出让文件内容显示，该宗地为限竞房用地，采用“限地价、限房价、竞自持”的出让方式，宗地中商品住房销售均价不超过35344元/平方米，且最高销售单价不得超过38878元/平方米，住宅容积率2.0和2.5。
值得一提的是，这是恒大在继4月16日北京密云经济开发区拿地之后再次在北京竞得地块。
4月16日，恒大集团以21.4亿元拿下密云经济开发区三期A1地块，溢价率15.68%，楼面价11093元/平方米。
资料显示，地块名称北京市密云区密云经济开发区三期A1地块MY00-0302-6010等地块R2二类居住用地、A33基础教育用地。地块位于北京市密云新城0302街区，建设用地面积121600万平方米，规划建筑面积≤192922平方米，用地性质为R2二类居住用地、A33基础教育用地，起始价18.5亿元，目前地块周边暂无新房在售。
由于密云区属于非热点区域，因此报名参拍的企业并不多，当日土拍现场仅有恒大、首开+住总+路劲联合体两家拿地主体举牌报价。
据土地出让文件显示，密云区的这宗出让土地设定土地合理上限价格，当竞买报价达到土地合理上限价格时，则不再接受更高报价，转为现场竞报企业自持商品住房面积比例程序。同时，本次出让宗地设定有企业自持商品住房面积预设比例，当现场竞报自持面积比例达到设定的预设比例时，转入高标准商品住宅建设方案投报程序。
2013年，恒大首次在北京拿地。
2013年7月，恒大以35.6亿元的总价将北京昌平沙河地块收入囊中。截至2013年末，恒大在北京市场上总共收获三宗地块，总斥资达到额127亿元。
2014年，恒大拿下北京市广营自住房项目与大兴黄村地块；2015年，恒大在经过43的竞拍后，以15.7亿元并居住面积全部配建自住房的方式获得该地块，自住房销售均价为17500元/平方米，溢价率达到41.4%。但此后，恒大就再没有在北京的公开市场上拿地。2016年，恒大通过收购的方式获得了位于顺义区中央别墅区的恒大丽宫项目。
在中国恒大（03333.HK）2019年的业绩会上，恒大提出了“高增长、控规模、降负债”的发展战略。
具体来说，高增长即充分利用恒大的土地储备及网上卖房的巨大优势，实现销售高速增长；控规模是指控制土地储备规模，实现土地储备负增长，2020年到2022年，总土地储备计划平均每年减少3000万平方米左右；降负债即确保负债总额和负债率大幅下降，目标是力争2020年到2022年，有息负债平均每年减少1500亿元。
按照恒大集团董事局主席许家印的计划，未来三年希望每年减少3000万平方米的土地储备，总土地储备控制在2亿平方米左右，每年新增土地储备4000万平方米左右，通过减少土地储备从而实现控规模降负债。
恒大董事局副主席兼总裁夏海钧在业绩会上算了一笔账。“在土地储备方面，我们如果减少了2000多万平方米的土地储备，公司每年大概可以在规模增长和控制土地储备方面能够有2000亿左右的现金余额，计划每年减少1500亿元的有息负债，今年力争减少2000亿元，通过这样的有序的控制规模，加大销售，减少负债。使我们在2022年实现公司的总负债规模降到4000亿元以下，负债率降到同行业中低下的水平。”
]article_adlist-->
责任编辑：陈志杰",2020-04-23 20:43:20,新浪财经
7,佳禾智能上市后首份年报：经营现金流降6成 跌至3年来最低,"原标题：佳禾智能披露上市后首份年报 经营现金流大降6成跌至3年来最低
来源：财联社
佳禾智能（300193.SZ）于4月23日下午披露上市后的首份年报。数据显示，公司2019年营业收入、净利润分别增长67.58%、9.39%。但与此同时，公司应收账款、存货均攀升至历史新高，而经营活动产生的现金流净额却回落至3年以来的最低值。面临行业的激烈竞争，佳禾智能如何提升业绩“含金量”，值得关注。
佳禾智能主攻声学领域，其产品主要包括耳机、音频线、音箱和耳机部品等各类电声产品。2019年10月18日，佳禾智能在创业板上市，2019年年报则是公司登陆资本市场后的首份年度业绩报告。
2019年，佳禾智能实现营业收入22.57亿元，较上年增长67.58%，实现净利润1.21亿元，同比增加9.39%。具体来看，公司主营业收入中耳机占90.17%，但ODM业务收入占主营业务收入的比例高达98.63%，自有品牌占比则仅为0.09%。
从近5年的数据来看，佳禾智能营业收入、净利润连续4年实现增长，至2019年已攀升至历史最高水平。但值得注意的是，2019年，公司经营活动产生的现金流净额仅为7603.58万元，较上年大幅减少61.52%，亦是2017年以来的最低值。
对于经营现金流大幅减少的原因，财联社记者于4月23日下午拨打了公司电话，但截至发稿前未获得接听。公司在年报中则表示，为保证收入增长规模，原材料及存货等经营活动现金流出增长较多，导致净流入减少。
数据则显示，截至2019年末，佳禾智能存货达到4.56亿元，报告期内增长了64.37%；公司期末应收账款也已高达4.06亿元（较期初大增78.33%），两项合计占据了公司总资产的42.73%。记者则发现，截至2019年末，公司存货和应收账款均已是历史最高水平。
对此，公司在年报中表示，应收账款与存货的大幅增长均系公司生产经营规模扩大所致。但截至2019年，佳禾智能的应收账款已是当期净利润的3.36倍，这意味着公司并未从净利润的持续增长中得到“实惠”，反倒有可能因此加剧坏账风险。
持续减少的经营现金流，亦是明证，这或许与公司的业务模式相关。一位东莞当地的电子代工厂负责人表示，佳禾智能以ODM（原始设计制造商）业务为主，自有品牌不仅占比极低，且市场议价能力较弱，这导致其与自有品牌厂商的利润空间有着巨大的差别。记者据此发现，2019年，佳禾智能耳机业务的毛利率仅为15.11%，但品牌厂商漫步者（002351.SZ）的毛利率却超过30%。
该负责人进一步指出，除利润空间小，ODM厂商也比较容易受制于客户和市场需求。一旦竞争加剧，公司并无太大的调整空间，从而只能以延长账期、增加预付款等方式来稳住客源。
责任编辑：陈志杰",2020-04-23 20:39:50,新浪财经
8,比亚迪和日野签署战略协议 聚焦纯电动商用车,"原标题：比亚迪和日野签署战略协议 聚焦纯电动商用车
来源：华夏时报网
(image_address=""//n.sinaimg.cn/spider20200423/271/w640h431/20200423/964e-isqivxh6163488.jpg"")
文/王大勇
比亚迪股份有限公司（以下简称比亚迪）和日野自动车株式会社（以下简称日野）4月23日签署了战略商业联盟协议，聚焦于合作开发纯电动商用车（BEVs）。
据悉，双方将加快开发纯电动商用车进程，为客户提供最优质的产品。同时，双方还将以合作开发纯电动商用车产品为契机，充分结合双方在纯电动商用车领域的技术和经验优势，在零售和其他相关业务方面展开深度合作，以促进纯电动商用车的普及。
比亚迪副总裁兼商用车事业群CEO王杰表示：“比亚迪商用车和日野一直致力于商用车电动化的技术创新和全球推广，此次中日双方强强联手，将领先的技术和丰富的经验注入商用车电动化的发展，有助于进一步加快纯电动商用车在全球的普及。”
日野专务董事中根健人说：“能够通过此次合作，共同打造纯电动商用车产品，充分满足客户在实用性和经济性方面的需求。结合比亚迪在纯电动开发方面的成就与日野多年开发混合动力汽车的电动化技术和可靠性，我们将为客户开发最适合的纯电动商用车产品，并尽快投入市场。”
比亚迪于1995年起步于电池事业，掌握电池、IGBT、电机、电控等电动车的核心技术，现已成为能够提供包括乘用车、商用车、叉车等新能源车以及动力电池在内的新能源整体解决方案的企业。
比亚迪商用车是全球领先的新能源商用车品牌，拥有纯电动客车、纯电动卡车等电动化产品，自2011年全球首批商业运营的纯电动客车K9在深圳投入运营以来，运营足迹超过50多个国家和地区、300个城市，销量超过5万台，纯电动大客车（10米以上）累计销量居全球第一。
日野成立于1942年，致力于优质的卡车和客车产品。1991年，日野推出了首台重型城市交通客车，这也是世界上第一辆混合动力商用车。近30年来，公司不断推动电动汽车技术创新，先后推出了轻型电动客车和中型插电式混合动力客车。日野的重型卡车配备了最新的第6代混合动力系统，兼顾了柴油卡车的便利性，同时将燃油效率提高了约15%（相比较于普通柴油卡车，数据来源于日野内部研究）。
编辑：于建平 主编：赵云
免责声明：自媒体综合提供的内容均源自自媒体，版权归原作者所有，转载请联系原作者并获许可。文章观点仅代表作者本人，不代表新浪立场。若内容涉及投资建议，仅供参考勿作为投资依据。投资有风险，入市需谨慎。
责任编辑：王帅",2020-04-23 20:37:00,新浪财经
9,兖矿集团引入中植集团推进权属公司混改,"记者4月23日从兖矿集团获悉，兖矿集团与中植企业集团当日通过远程视频方式举行贵州能化股份转让项目签约仪式。据介绍，1月20日，中植集团旗下贵州中植能源有限公司摘牌兖矿集团持有的贵州能化20%国有股权项目。贵州能化股权转让项目的落地实施，是兖矿集团深化国有企业改革、实施股权混改的有效探索，也是增强贵州能化发展能力、维护国有资产保值增值的有力举措。
责任编辑：王帅",2020-04-23 20:24:43,新浪财经
