,title,content,pub_time,src
0,中国联通：广西联通与合作方分别签署综合改革合作协议,"新浪财经讯 5月19日消息，中国联通晚间公告，广西联通与公开招募的联合体合作方北京市电信工程局有限公司和华控中睿控股投资管理有限责任公司，以及合作方安徽中电兴发与鑫龙科技股份有限公司分别签署了《中国联合网络通信有限公司广西壮族自治区分公司综合改革合作协议》。根据协议，（1）广西联通与联合体合作方北京市电信工程局和华控投资在广西柳州等3个市分公司开展接入网资产投资、创新业务投资、委托运营等方面合作，首次合作期截止至2030年12月31日；（2）广西联通与合作方中电兴发股份公司在广西贵港等4个市分公司开展接入网资产投资、创新业务投资、委托运营等方面合作，首次合作期截止至2030年12月31日。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:58:26,新浪财经
1,新界泵业：天山铝业作价170亿借壳事项获有条件通过,"新浪财经讯 5月19日消息，新界泵业晚间公告，天山铝业作价170亿元借壳事项获得证监会有条件通过，股票复牌。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:51:53,新浪财经
2,三星医疗：拟以5.17亿收购奥克斯产业管理100%股权,"新浪财经讯 5月19日消息，三星医疗晚间公告，公司全资子公司电力物联网拟以现金5.17亿元收购公司关联公司厨房电器持有的奥克斯产业管理100%股权。获得其土地使用权和地上建筑物，作为公司拟变更募集资金投资项目用地及部分生产用房。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:50:33,新浪财经
3,一汽轿车：明起公司证券简称变更为“一汽解放”,"新浪财经讯 5月19日消息，一汽轿车晚间公告，经公司向深圳证券交易所申请，并经深圳证券交易所核准，公司中文证券简称自2020年5月20日起由“一汽轿车”变更为“一汽解放”，公司证券代码“000800”不变。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:38:31,新浪财经
4,雷科防务：股东华融华侨计划减持不超过3%公司股份,"新浪财经讯 5月19日消息，雷科防务晚间公告，持股占公司总股本8.96%的股东华融华侨，计划在自本公告发布之日起15个交易日后的3个月内以集中竞价交易或大宗交易方式减持本公司股份3305.55万股，即不超过公司股份总数的3%。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:38:03,新浪财经
5,下周将赴香港上市？京东回应：“今年618会有大动作”,"下周将赴香港上市？京东回应：“今年618会有大动作”
导读：5月19日早些时候有媒体报道称京东将于下周寻求通过上市聆讯，募资规模约30亿美元（约234亿港元）。
京东方面向本报记者表示，对该传闻不予置评，不过今年618期间将会有“大动作”。
来 源：21世纪经济报道
(image_address=""//n.sinaimg.cn/sinakd2020519s/196/w1080h716/20200519/9b03-itvqcca4100872.jpg"")
图片来源 / 图虫创意
5月19日消息，今日早些时候，有媒体报道称，京东将于下周寻求通过上市聆讯，募资规模约30亿美元（约234亿港元），若聆讯顺利，京东将于6月初启动招股，预计6月18日挂牌，这也是京东版“双11”年度大促的时间点。
围绕该传闻，京东方面向21世纪经济报道记者表示，对该传闻不予置评。
不过京东方面同时指出，今年618期间将会有“大动作”。
围绕今年618大促，京东方面则透露，今年618将掀起史无前例的年中购物狂欢来加速推动经济增长、回馈消费者。
除了超级百亿补贴、千亿优惠等一系列史上最大优惠力度，还有百余项颠覆性的服务面世。
京东表示，今年京东618无论是优惠力度、消费者购物体验、新品的发布数量还是品牌销量增长层面都将是空前的，同时京东还将在此期间升级集团使命和品牌主张。
此前，京东零售集团CEO徐雷在集团第一季度财报发布会上也表示，今年的618将是17年来，行业和上下游企业参与度最高的一次。可以预见，未来一段时间，市场将密集的看到京东的诸多动作。
5月15日美股盘前，京东发布最新的一季报，营收利润双双远超分析师预期，当日京东股价高开高走，收盘时定格在了50.85美元，上涨3.86%，市值达到746.8亿美元。这一数字已超过了2018年1月29日50.6美元的高点。
随后美东时间5月18日，京东继续延续前一交易日的行情，股价继续高开，开盘5分钟内蹿至52.56美元，涨幅3.36%。
至当日收盘，京东股价大涨9.2%，报收55.53美元，创历史新高。
(image_address=""//n.sinaimg.cn/sinakd2020519s/526/w832h494/20200519/a6f8-itvqcca4101108.png"")
本期编辑 刘巷 实习生思纯
(image_address=""https://mmbiz.qpic.cn/mmbiz_jpg/kw2nrMk65scqLPy3NsnkMUIkV1LRq9pUJCl4g8wazicx5DDOpficXCTsRz00VxGXDgruz3KfibLeUiac5GibE0HJGzQ/640?wx_fmt=jpeg"")
]article_adlist-->
重磅！全球8款疫苗进入临床试验，4款来自中国团队！最快何时可投用？产能有多大？
美国步步紧逼！华为：最终伤害的是美国自己的利益！从“补洞”到“求生存” ，华为面临“极限挑战”
疫苗传出大消息，引爆全球市场️！美股暴涨，道指狂飙900点！特朗普自曝：一直在服用药物
(image_address=""//n.sinaimg.cn/sinakd2020519s/719/w695h824/20200519/cdaa-itvqcca2275517.jpg"")
]article_adlist-->
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:35:43,新浪财经
6,中信证券：公开发行公司债券获批复 总金额不超过500亿元,"新浪财经讯 5月19日消息，中信证券晚间公告，日前，公司收到证监会批复，公司向专业投资者公开发行面值总额不超过500亿元公司债券的注册申请获得核准。本次公司债券采用分期发行方式，首期发行自同意注册之日起12个月内完成；其余各期债券发行，自同意注册之日起24个月内完成。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:35:01,新浪财经
7,半导体的“粮食” 机构:电子气体领域迎最佳替代窗口(股),"炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！
原标题：国产化掘金不止！被称为半导体的“粮食” 这一细分领域迎最佳替代窗口
来源：科创板日报
A股的半导体掘金潮仍在延续着，电子气体这一细分领域今日再度引起市场关注。
截至19日收盘，科创板公司华特气体股价涨停，涨幅20%，仅次于当天上市的新股，并带动雅克科技、南大光电等一同走强。
(image_address=""//n.sinaimg.cn/finance/crawl/687/w508h179/20200519/5385-itvqcca4252213.png"")
资料显示，华特气体成功实现了对国内8寸以上集成电路制造厂商超过80%的客户覆盖率，解决了中芯国际、华虹宏力、长江存储等客户多种气体材料的进口制约，并进入了英特尔、美光科技、德州仪器等全球领先的半导体企业供应链体系。公司4种光刻气均为国内唯一供应商，通过全球最大的光刻机公司ASML产品认证。
电子气体：半导体的“粮食”
在半导体工艺中，从芯片生长到器件封装，都离不开电子气体，因此电子气体被称为半导体材料的“粮食”和“源”。由于涉及集成电路制造多个环节，电子气体对最终产品质量和性能影响重大，尤其在半导体薄膜沉积环节发挥不可取代的作用。
集成电路是最大的电子气体消耗领域，涉及到多个制造环节，比如刻蚀、化学沉积、离子注入、外延沉积、光刻、清洗保护等。随着制程节点的不断减小，特别是在纯度和精度方面，对特气的要求持续提高。例如，在纯度方面，普通工业气体要求在99.99%左右，但在先进制程的集成电路上，气体纯度要求在6N（99.9999%）以上。
由于电子特种气体从生产到分离提纯，以及运输供应阶段都存在较高的技术壁垒，市场准入条件高，全球市场主要被几家跨国巨头垄断，包括美国空气化工、普莱克斯、德国林德集团、法国液化空气、日本大阳日酸株式会社等。这些公司占据了全球电子气体90%以上的市场份额。
国内晶圆厂扩产 电子气体打开最佳代替窗口
随着美国技术出口限制持续加码，半导体产业链国产化诉求再次升温。目前，半导体材料国产化率不到15%，半导体材料有望成为未来资金投资和扶持的重点领域。电子气体是仅次于硅片的第二大半导体材料，由于与下游晶圆厂伴生性的特点，将直接受益于中国晶圆制造产能扩张。
2020年-2022年是中国大陆晶圆厂投产高峰（金麒麟分析师）期，以长江存储、中芯国际等为代表的晶圆厂正处于产能扩张期，多个新项目落地，已有项目的二期建设扩产开工，本土半导体资本开支将持续维持高位。国内新建晶圆厂的密集投产为电子气体打开了最佳代替窗口。
根据国内晶圆厂的建设速度和规划，浙商证券预计2022年国内电子气体市场会是2019年的两倍，电子气体市场迎来高速发展期。根据2019年20亿美元的市场空间，预计到2022年中国大陆电子气体市场空间将接近300亿元大关。
在政策支持和资金推动的共同作用下，我国特种气体企业不断冲击国外巨头技术垄断的格局。以硅烷、高纯氨、氢氟酸、氯气、砷烷等为代表的国产电子气体，逐渐开始渗透国内市场，比如华特气体、雅克科技、南大光电、巨化股份等。
新浪声明：新浪网登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。文章内容仅供参考，不构成投资建议。投资者据此操作，风险自担。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:31:19,新浪财经
8,新三板估值差吸引私募关注 投资经理垂涎“制度套利”机会,"原标题：新三板估值差吸引私募关注，投资经理垂涎“制度套利”机会
来源：21世纪经济报道
公募机构对于新三板精选层机会的筹谋，已经成为了一张明牌。
自4月下旬以来，包括博时、南方、富国、万家、汇添富、招商等6家基金公司首批上报可投新三板精选层的公募产品后，不断有更多公募基金正在纷纷申报产品参与精选层“战线”。
21世纪经济报道记者更发现，近来新三板市场与主板市场间的估值差也在吸引更多私募机构的关注。
日前，一场雪球组织的投资者会议上，前海进化论资产管理有限公司总经理王一平就在分享的最后指出，新三板可能会出现一个比较大的投资机会，并表示精选层与科创板、创业板的改革将会“并驾齐驱”。
其中，新三板与A股市场潜在的估值差现象被其所关注。
“今天有一个科创板公司上市叫凌志软件，它从新三板退下来的，只花一年一个月的时间，你猜它涨了多少倍？而且退市（摘牌）之前是有成交量的，它涨了七倍多，一年一个月。”王一平指出，“这件事情让我很震撼，有一些新三板的公司如果上主板，财务条件非常硬，很有希望上主板，就很值得去认真研究。”
王一平同时指出，今年下半年新三板市场有可能出现机会。
“7000支股票，一定是大海捞针，当然，如果通过财务条件，自己可以筛选到一些符合上主板条件的公司。”王一平表示，“因为精选层后面6月份或7月份就开始打新了，因为是现金打新，类似香港那样，我觉得也会吸引很多眼球，新三板下半年或许会有个制度套利的机会，大家可以关注。”
王一平表示：“投资者应该自己把相关的财务条件挖掘出来，自己做相关的功课，自己去布局，比如国家鼓励什么样的行业上科创板、新三板（精选层）、创业板，要多少财务条件，七七八八的这些，大家一定要自己去做功课，去评估一下同类公司有没有出现估值差。”
与公募机构只能进入精选层投资不同，私募机构还能进入更前期的创新层、基础层，并在企业更低估值时买入。
“对私募机构来说，新三板可能既有证券投资的成分，也有股权投资的因素，一方面属于证券类投资，但另一方面流动性又不是那么好，性质大概介于两者之间。”上海一家私募机构负责人表示。
不过，也有私募机构对新三板市场改革的不确定性保持了警惕。
“2015年大扩容的时候，有许多私募机构曾发行产品参与投资，但后来期待的红利并没有到来，导致很多私募出现了退出困难，这一次还是要小心，关键是要找到优质、便宜的标的。”北京一位私募机构投资经理表示。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:29:27,新浪财经
9,“头盔热”带火苯乙烯 业内：对产业链实际影响可忽略不计,"炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！
原标题：“头盔热”带火苯乙烯，业内：对产业链实际影响可忽略不计
近日公安部交通管理局部下发通知，自6月1日起，在全国范围内部署“一盔一带”安全守护行动。一时间头盔价格暴涨，相关原材料价格也随之上涨。
ABS（Acrylonitrile Butadiene Styrene，即丙烯腈-丁二烯-苯乙烯共聚物）作为头盔的主要原材料之一，而苯乙烯为其主要上游原料，5月19日苯乙烯期货主力合约延续涨势收于5740元/吨，盘中最高至5889元/吨，刷新零个半月以来的高位。
5月初，苯乙烯期货价格从5400元/吨，一路回落至低端点5150元/吨附近震荡。本周一苯乙烯期货盘面在冲高大涨，收盘价在5731元/吨，结算价5699元/吨，环比涨172，涨幅3.09%。
ABS现货市场近日涨势更显疯狂，周末及周初短短几日市场价格普涨1500~2000元/吨；EPS相对理性，涨幅在200~300元/吨；PS蹭其热度，受益跟涨600~700元/吨。
另外，华东苯乙烯现货市场商谈盘中最高拉涨至5550元/吨附近，明显超越4月上旬5300元/吨上下的前高。
金联创苯乙烯分析师崔靖对第一财经记者称，受到“一盔一带”政策的炒作提振，苯乙烯期货价格上涨，但日内原油盘中大涨亦带动了整体化工商品出现普涨，而且近期来自成本端的强势表现也对苯乙烯挺价起到了不可或缺的助推动力。
受“一盔一带”政策影响，近日部分电商上的头盔出现跳涨甚至限购，头盔价格从月初的50元左右涨至近日的100~300元不等。
天眼查专业版数据显示，自2020年4月21日公安部部署“一盔一带”行动以来，截至5月18日，以工商登记为准，我国共新增成立了3503家头盔产业相关企业，主要分布在东部沿海省份。
不过崔靖分析，虽然已有部分下游出现炒涨行为，但不可否认，对于苯乙烯产业链各产品实际需求占比均不足1%，几乎可忽略不计。
具体看开，近十年我国电动自行车年产量基本在3000~3500万辆左右，而2019年全国电动自行车保有量接近3亿辆，但鉴于部分地区已有“一盔一带”的政策要求，加之部分企业有购买电动自行车赠送头盔政策，来自头盔对原材料的实际需求量可能大大低于理论值。如若按1亿的头盔需求量预测，据天猫销售排行前几位商家数据显示，单个头盔重量基本在0.5~0.7kg，折合ABS用量在3.5~5万吨，折合EPS用量在1~1.4万吨，折合苯乙烯总用量在3.2~4.5万吨。
此前，受新冠肺炎疫情影响，口罩需求暴涨，很多不法商贩开始用普通设备和纤维料来生产质量不达标的熔喷布，使得标准交割品为该拉丝级聚丙烯产品的PP期货价格大涨。
崔靖对第一财经记者称，相较于上一轮口罩产业炒作行情，头盔对于苯乙烯下游产业的供需平衡变化影响力不足，也难对苯乙烯盘面形成持续性推涨助力。
因为口罩依托于国内及国际的需求体量较大，而且更换频率较高。头盔短暂刚需购买过后，持续购买量不足，且目前电动车头盔领域没有相关的国家标准，暂时无法对电动车头盔生产规范化。此外通过前期过度囤货导致亏损的诸多案例后，投机者追高炒作或相对理性，
再就单就苯乙烯自身来看，崔靖预测，近期国产苯乙烯负荷恢复提升至春节以来的最高水平，同时，进口船货到港正常，与内贸船货集中补充华东，码头库存面临回升预期，市场在从前期紧平衡向宽松平衡过渡，对于市场持续向好空间亦存压制。不过当下，来自上游成本端的支撑偏强，下游在前期订单支撑下维持高负荷运行，尤其头盔热度大幅升温炒作风口之下，仍存在短时间推涨预期，势必对苯乙烯短线市场起到挺价助力。因此，就近期而言苯乙烯有望维持挺价震荡走势，但持续冲高空间相对不足。
新浪声明：此消息系转载自新浪合作媒体，新浪网登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。文章内容仅供参考，不构成投资建议。投资者据此操作，风险自担。
(image_address=""http://n.sinaimg.cn/finance/cece9e13/20200514/343233024.png"")
海量资讯、精准解读，尽在新浪财经APP
责任编辑：陈志杰",2020-05-19 16:18:25,新浪财经
