,datetime,content,title
0,2020-08-22 23:52:20,【世行行长警告疫情或令1亿人重返极端贫困】世界银行行长戴维·马尔帕斯日前警告说，新冠疫情可能导致1亿人重新陷入极端贫困。总部设在华盛顿的世界银行此前估计，将有6000万人因新冠疫情陷入极端贫困，但新的评估认为，这一情况可能恶化，达到7000万至1亿人。马尔帕斯说，如果新冠疫情恶化持续下去，“这个数字可能会更高”。（新华网）,世行行长警告疫情或令1亿人重返极端贫困
1,2020-08-22 23:42:28,【周诚君：境外非居民投资者可助力我国资管业务发展】当前境外非居民投资者对持有人民币资产有很大市场需求。首先，随着资本项目开放越来越多，境外非居民投资者愿意投资持有人民币资产。最新数据显示，我国十年期国债收益率在3.01%左右，而美国在0.64%左右，这决定了人民币资产是一个非常有吸引力的资产。其次，在跨境贸易中，我们更多鼓励、引导和支持企业用人民币结算，境外市场主体拥有了更多的人民币。（中证网）,周诚君：境外非居民投资者可助力我国资管业务发展
2,2020-08-22 23:27:28,【创业板下周一正式施行20%涨跌幅！新制度将如何影响A股走势？(附IPO最新排队名单)】创纪录！一天时间12家企业上会，新股发审提速。据最新披露的IPO排队企业名单显示，截至到2020年8月21日，IPO排队企业数量为608家(不含科创板)，其中主板154家、中小板89家、创业板365家。（全景财经）,创业板下周一正式施行20%涨跌幅！新制度将如何影响A股走势？(附IPO最新排队名单)
3,2020-08-22 23:11:36,【央视快评：坚持把做实做强做优实体经济作为主攻方向】实体经济是强国富民的根基。当今世界，产业变革方兴未艾，经济周期性波动频繁，脱实向虚的风险加剧，只有健康牢固的实体经济，才能抵御危机挑战，在国际竞争中赢得主动，也才能为经济的稳定运行和转型升级夯实基础，在高质量发展的道路上走得更稳健。（央视新闻）,央视快评：坚持把做实做强做优实体经济作为主攻方向
4,2020-08-22 23:08:55,【地产板块内部分化料加剧 债市择券建议加强风险识别】伴随国内经济的稳步复苏，近期一线城市及部分热点二线城市的房价出现了明显上涨势头。而房地产销售快速恢复、土地市场热度持续高涨、居民中长期信贷大幅增长，又引发了管理层对于房价和房地产占用金融资源过多问题的担忧。眼下，关于地产融资还将进一步收紧的传闻，成为业界关注焦点。（新华财经）,地产板块内部分化料加剧 债市择券建议加强风险识别
5,2020-08-22 23:01:05,【富时罗素半年度调整新纳入150只A股 外资配置A股风向发生变化】国际指数编制公司富时罗素公布了旗舰指数2020年8月的季度审议结果。公告显示，富时罗素的旗舰指数富时全球股票指数系列本次新纳入150只中国A股，其中大盘A股共12只，中盘A股19只，小盘A股114只，以及微盘A股5只。根据历史经验，9月18日通常会出现大量调仓。（21世纪经济报道）,富时罗素半年度调整新纳入150只A股 外资配置A股风向发生变化
6,2020-08-22 22:47:46,【“回A”冲刺！赴港上市曾创业内纪录 这家城商行瞄准A股】证监会8月21日消息，重庆银行股份有限公司等6家公司首发事项将于8月27日上会。这意味着重庆银行回A再进一步，有望成为继厦门银行后今年第二家过会的银行，同时也有望成为重庆第二家A+H上市银行。（中国证券报）,“回A”冲刺！赴港上市曾创业内纪录 这家城商行瞄准A股
7,2020-08-22 22:32:12,【新冠疫情致印度逾1800万固定薪酬员工失业】由于新冠疫情导致大量企业和公司关闭，印度自今年4月以来有超过1800万领取固定薪酬的员工失业。（新华社）,新冠疫情致印度逾1800万固定薪酬员工失业
8,2020-08-22 22:18:16,【我国已于7月22日正式启动新冠疫苗紧急使用】国家卫健委科技发展中心主任、国务院联防联控机制科研攻关组疫苗研发专班工作组组长郑忠伟在央视《对话》节目中表示，我国已于7月22日正式启动新冠疫苗的紧急使用。（e公司）,我国已于7月22日正式启动新冠疫苗紧急使用
9,2020-08-22 22:00:48,【第四季度亏损近5亿美元 雅诗兰黛计划关闭15%门店】受疫情冲击，化妆品的行业巨头雅诗兰黛第四季度出现大幅亏损。截至6月30日的第四财季，雅诗兰黛集团销售额同比下跌32%至24.3亿美元，净亏损4.59亿美元，去年同期的净利润为1.6亿美元。（信息时报）,第四季度亏损近5亿美元 雅诗兰黛计划关闭15%门店
10,2020-08-22 21:58:11,【打新热潮渐退、投资回归业绩本源 科创板主题公募直面创业板产品竞争】根据记者统计，2019年成立的19只科创主题基金均实现正收益，截至8月20日收盘，南方科技创新等3只产品的净值增长率年内翻番。不过，科创主题基金投资科创板的比例尚且不高，从基金二季报揭示的数据来看，此类基金二季度末所持科创板股票的市值合计仅25.71亿元，占基金资产净值比例仅6.89%。（证券市场红周刊）,打新热潮渐退、投资回归业绩本源 科创板主题公募直面创业板产品竞争
11,2020-08-22 21:46:53,【中欧班列跑出经济复苏“加速度”】今年面对疫情的冲击，国际海运、空运都受到不同程度的冲击，许多企业面临着产品积压、销路锐减的危机。而中欧班列顶住疫情压力，实现逆势增长，不断刷新运营以来的纪录，有效缓解了企业压力。展现了中国铁路运输雄厚的实力和应对危机的独特韧性，并在这场危机中造益良多。（中国经济网）,中欧班列跑出经济复苏“加速度”
