,datetime,content,title
0,2020-10-12 23:53:56,【平安基金张晓泉：三大因素支撑A股走高 布局顺周期行业】10月12日晚间，平安基金研究总监张晓泉发布市场观点指出，国庆节之后A股走高，与经济复苏、外部环境缓和、政策利好支撑三大因素有关，A股中长期震荡上行趋势不变，可关注顺周期、基本面正逐步修复的可选消费行业和周期成长行业。（中证网）,平安基金张晓泉：三大因素支撑A股走高 布局顺周期行业
1,2020-10-12 23:53:56,【机构论市：两因素推动A股10月突围 牛市又回来了？】经历了9月持续震荡回调后，10月A股表现明显更为强势，沪深两市股指接连大涨，继续呈现逼空长阳的走势，同时外资加速回流。种种迹象不禁引人遐想：牛市是否又回来了？随着2020年最后一个季度拉开帷幕，各大机构的投资策略引发关注。（第一财经）,机构论市：两因素推动A股10月突围 牛市又回来了？
2,2020-10-12 23:52:36,【5年净利增长304% 酒鬼酒目标进阶名酒一线阵营】尽管受疫情影响，我国白酒行业整体产量从2018年的871.2万千升下降到2019年的785.9万千升，白酒销量2019年同比下降11.6%，但是在行业产销双降和疫情冲击下，酒鬼酒依然保持了营收净利润双增的态势，在19家可比白酒上市公司中，净利润同比增幅排在第二位，仅次于汾酒，且净利润连续3年保持25%的增速。（中华网财经）,5年净利增长304% 酒鬼酒目标进阶名酒一线阵营
3,2020-10-12 23:45:48,【欧洲三大股指收盘涨跌不一】英国富时100指数收跌0.23%报6002.60点；德国DAX30指数涨0.65%报13136.40点；法国CAC40指数涨0.66%报4979.29点。（21世纪经济报道）,欧洲三大股指收盘涨跌不一
4,2020-10-12 23:44:38,【在岸人民币兑美元夜盘收跌528点】在岸人民币兑美元北京时间23:30收报6.7460，较上一交易日(10月9日)夜盘收盘跌528点。成交量301.36亿美元，较上一交易日增加33.33亿美元。（第一财经）,在岸人民币兑美元夜盘收跌528点
5,2020-10-12 23:34:29,【行情】苹果涨幅扩大至5%，纳指现涨2.2%。（21世纪经济报道）,苹果涨幅扩大至5%
6,2020-10-12 23:23:20,【焦作万方前三季度预计盈利3.4亿元-3.9亿元 同比增长1157% - 1342%】10月12日，焦作万方发布2020年前三季度业绩预告，前三季度归属于上市公司股东的净利润为盈利3.4亿元-3.9亿元，比上年同期增长1157%-1342%。（中国证券网）,焦作万方前三季度预计盈利3.4亿元-3.9亿元 同比增长1157% - 1342%
7,2020-10-12 23:14:35,【行情】短纤期货上市首日夜盘收涨3.17%。（21世纪经济报道）,短纤期货上市首日夜盘收涨3.17%
8,2020-10-12 23:10:36,【我国网约车日均订单量超2100万单】交通运输部运输服务司二级巡视员孟秋12日介绍，截至目前，各地已发放网约车经营许可牌照104万张，网约车驾驶员证250万张，网约车日均订单量2100余万单。（新华网）,我国网约车日均订单量超2100万单
9,2020-10-12 23:00:47,【国金、国联终止合并 疑与监管严查内幕交易有关】10月12日晚间，国金证券和国联证券双双发布公告称，终止此前闹得沸沸扬扬的资产重组计划，国金证券控股股东终止向国联证券转让股份。一位接近相关券商的人士称，重组的终止与这次事件可能涉嫌内幕交易有关。（21世纪经济报道）,国金、国联终止合并 疑与监管严查内幕交易有关
