,datetime,content,title
0,2020-07-24 23:59:07,【香港第二季外汇基金按季亏转盈 录1014亿港元投资收入】7月24日，香港金管局公布，第二季外汇基金按季亏转盈，录得1014亿港元的投资收入，大部份抵消第一季录得的1120亿港元投资亏损。第二季度股票投资按季扭亏，香港股票投资收益88亿港元，对比第一季蚀284亿港元，其他股票投资收益677亿港元，对比第一季蚀831亿港元；债券投资收益203亿港元，按季减少62.68%；非港元资产外汇估值上调46亿港元，对比第一季下调290亿港元。（观点地产网）,香港第二季外汇基金按季亏转盈 录1014亿港元投资收入
1,2020-07-24 23:44:03,【在岸人民币兑美元夜盘收盘跌130点】在岸人民币兑美元(CNY)北京时间23:30收报7.0170元，较周四夜盘收盘跌130点。成交量353.40亿美元，较周四减少33.16亿美元。（第一财经）,在岸人民币兑美元夜盘收盘跌130点
2,2020-07-24 23:42:59,【欧股主要指数全线下挫 德国DAX指数下跌2.05%】欧股收盘主要指数全线下挫，德国DAX指数下跌2.05%，报12835.10点；英国富时100指数下跌1.43%，报6122.88点；法国CAC40指数下跌1.54%，报4956.43点；西班牙IBEX35指数下跌跌幅1.19%，报7297.00点；意大利富时指数下跌1.86%，报20073.50点；欧洲斯托克50指数下跌1.80%，报3311.05点。,欧股主要指数全线下挫 德国DAX指数下跌2.05%
3,2020-07-24 23:38:56,【行情】布伦特原油期货跌超1%，现报42.94美元/桶，WTI原油期货跌0.78%。,布伦特原油期货跌超1%
4,2020-07-24 23:35:44,【831亿元！证券业上半年赚翻了 上市券商中报业绩大增】7月24日，中国证券业协会公布证券公司2020年上半年度经营数据，134家券商整体实现营收2134.04亿元，同比增长近两成；实现净利润831.47亿元，同比增长近25%。134家券商中有124家实现盈利。（中国证券报）,831亿元！证券业上半年赚翻了 上市券商中报业绩大增
5,2020-07-24 23:31:51,【行情】美股科技股短线拉升，奈飞、英伟达、亚马逊涨超1%，Facebook、谷歌、微软转涨。,美股科技股短线拉升
6,2020-07-24 23:25:45,【又见爆款 一天狂卖超150亿！科创板基金来了 纯的！】今天，易方达、博时、富国、万家、南方、汇添富六家基金公司的科创板基金同日开售。有渠道人士预计，6只科创板基金一天认购超过150亿元，不少产品一日售罄。本周是名副其实的基金“爆款周”，汇添富稳健收益、嘉实远见精选两年持有、易方达创新成长、富国创新趋势等新基金，相继一日售罄。（中国证券报）,又见爆款 一天狂卖超150亿！科创板基金来了 纯的！
7,2020-07-24 23:21:51,【首批4家企业获准注册！涨跌幅20%的创业板要来了】7月24日，证监会发布消息，同意锋尚文化、康泰医学、美畅新材、蓝盾光电4家公司创业板首发注册。资深投行人士王骥跃表示，证监会履行完注册程序之后即到发行上市阶段，拟IPO企业最快3周可走完从启动发行到完成上市的流程。也就是说，最快8月中下旬就可以上市。（中国证券报）,首批4家企业获准注册！涨跌幅20%的创业板要来了
8,2020-07-24 23:20:10,【下一个康美药业？这家药企种种“怪象”惹质疑】从资金链来看，海南海药还债压力并不大，那么，公司为何一直维持着较高的债务规模？又为何在债务猛增的情况下，业绩并未出现明显增长？7月23日晚间，深交所针对海南海药2019年年报中的问题发出关注函。关注函重点主要集中在三部分：公司存贷双高问题、“奇葩”关联交易以及销售费用大幅攀升问题。（国际金融报）,下一个康美药业？这家药企种种“怪象”惹质疑
9,2020-07-24 23:07:17,【国内商品期货夜盘涨跌不一 能源化工品表现分化】能源化工品表现分化，LPG涨1.65%，玻璃涨1.32%，乙二醇涨0.62%，沥青跌1.13%，甲醇跌0.97%，原油跌0.84%。黑色系焦煤涨0.37%，螺纹钢涨0.21%，动力煤跌0.18%，铁矿石跌0.24%，焦炭跌0.35%。农产品涨跌不一，豆一跌1.16%，郑棉跌1.12%，豆油跌1.05%，白糖跌1.04%。,国内商品期货夜盘涨跌不一 能源化工品表现分化
