,datetime,content,title
0,2020-08-12 23:56:26,【贾跃亭退出2年多后 酷派发布5G手机 搭载国产芯片】8月12日，老牌手机企业酷派集团发布公司首款5G手机coolpad X10。该款手机搭载国产芯片厂商紫光展锐虎贲T7510 5G芯片，支持双模5G。（中国证券报）,贾跃亭退出2年多后 酷派发布5G手机 搭载国产芯片
1,2020-08-12 23:47:38,【在岸人民币较上一交易日夜盘收盘上涨80点】在岸人民币兑美元夜盘收报6.9383元，较上一交易日夜盘收盘上涨80点，成交量402.88亿美元，较上一交易日增加43.59亿美元。（第一财经）,在岸人民币较上一交易日夜盘收盘上涨80点
2,2020-08-12 23:41:12,【欧股全线收涨】德国DAX指数涨0.86%，法国CAC40指数涨0.9%。（第一财经）,欧股全线收涨
3,2020-08-12 23:31:17,【纳指涨超2%】美股涨幅持续扩大，截至发稿，纳指涨超2%，标普500指数涨1.3%。（第一财经）,纳指涨超2%
4,2020-08-12 23:21:46,【期货夜盘涨跌不一】动力煤收盘涨逾1%，热卷涨0.49%，铁矿石涨0.06%，螺纹钢跌0.32%，焦炭跌0.35%，焦煤跌0.08%。沪银现跌近5%，沪金跌近1%。（第一财经）,期货夜盘涨跌不一
5,2020-08-12 23:19:44,【截至7月末中国私募管理基金规模达14.96万亿元】根据中国基金业协会12日披露的数据，截至2020年7月末，存续私募基金管理人24457家，较上月增加38家，环比增长0.16%；管理基金数量88051只，较上月增加1956只，环比增长2.27%；管理基金规模14.96万亿元(人民币，下同)，较上月增加6085.36亿元，环比增长4.24%。（中国新闻网）,截至7月末中国私募管理基金规模达14.96万亿元
6,2020-08-12 23:18:44,【华为芯片领域又有动作：切入显示驱动芯片市场】随着国内在手机、平板电脑等触摸屏设备的市场不断扩大，国内厂商对海外厂商显示驱动芯片的依赖也将进一步增强。有券商分析师对记者表示，华为的切入是希望让其终端产品在供应链环节具有稳定的供货保障，此外，在未来可能发生的“价格战”上，华为希望获得一定的主动权。（第一财经）,华为芯片领域又有动作：切入显示驱动芯片市场
7,2020-08-12 23:11:19,【特斯拉升破1500美元关口】特斯拉升破1500美元关口，日内涨幅扩大至9.3%，早前公司宣布股票一拆五计划。（第一财经）,特斯拉升破1500美元关口
8,2020-08-12 23:08:12,【行情】道指涨超300点。微软涨2.6%，苹果、家得宝涨超2%，默沙东、联合健康、强生、辉瑞、思科、迪士尼、宝洁、3M涨超1%；耐克；领跌，跌超1%，其次是波音，跌0.87%。,道指涨超300点
9,2020-08-12 23:01:04,【行情】WTI原油期货上涨2.5%，刷新日高至42.67美元/桶。,WTI原油期货上涨2.5%
10,2020-08-12 22:58:12,"【宋都股份提高回购价格至不超4.95元每股】宋都股份公告，为尽快完成公司股份回购事项，保障投资者利益，基于对公司自身价值的认可及未来发展前景的信心，公司决定将本次回购公司股份的价格由不超3.73 元/股调整为不超过4.95元/股。截至本公告日，公司实际已回购股份累计数量为25,793,285股，支付的总金额为85,954,443.31元。若按回购金额下限25,000万元，回购价格上限4.95元/股进行测算，剩余资金预计可回购股份约33,140,600股。（中国证券网）",宋都股份提高回购价格至不超4.95元每股
11,2020-08-12 22:57:46,【行情】美元指数DXY短线走低十余点；欧元兑美元EUR/USD、英镑兑美元GBP/USD短线走高约20点。,美元指数DXY短线走低十余点
12,2020-08-12 22:49:31,【左手定增右手入市 宁德时代190亿会砸向谁？】一位国内新能源品牌车的资深从业人士对第一财经记者表示：“现在整个新能源车行业处于紧缩状态，各个企业想要生存需要将自己的优势最大化，宁德时代通过整合产业链，或可进一步控制成本和原材料的质量。”（第一财经）,左手定增右手入市 宁德时代190亿会砸向谁？
13,2020-08-12 22:42:37,【欧股涨幅扩大 英国富时100指数涨超2%】欧股涨幅扩大，英国富时100指数涨超2%，法国CAC40指数涨1.13%，德国DAX30指数涨0.85%。（e公司）,欧股涨幅扩大 英国富时100指数涨超2%
14,2020-08-12 22:30:00,【海底捞诉河底捞侵权被驳回！这些令人眼花缭乱的“捞”你分的清吗？】近日，长沙市天心区人民法院进行一审宣判，针对“海底捞”状告“河底捞”商标侵权一案，驳回了海底捞诉讼请求。法院认为，无论从字体的字形、读音、构图、颜色，还是从原告、被告经营的菜品等方面，均不会使一般的消费者对河底捞的餐饮服务的来源产生误认或者认为其来源与原告注册商标海底捞之间有特定的联系，故被告河底捞不构成对“海底捞”的商标权的侵犯。（中新经纬）,海底捞诉河底捞侵权被驳回！这些令人眼花缭乱的“捞”你分的清吗？
15,2020-08-12 22:20:13,【行情】欧股涨幅扩大，英国富时100指数涨2%，法国CAC40指数涨1.03%，德国DAX30指数涨0.69%。,欧股涨幅扩大 英国富时100指数涨2%
