,title,content,pub_time,src
0,商务部：个别地区消费券乘数效应达11倍,财联社4月9日讯，商务部新闻发言人高峰介绍，据初步了解，目前已有7个省20多个地市组织发放了多种形式的消费券，激发消费潜力，带动消费回补，在短期内取得了积极成效。比如，杭州发放的消费券已核销2.2亿元，带动消费23.7亿元，乘数效应达10.7倍；郑州首期发放5000万元消费券，发放两日核销1152.4万元，带动消费1.28亿元，乘数效应达11倍。,2020-04-09 15:55:00,凤凰财经
1,中国出口医疗物资有质量问题？商务部：不符合实情,针对最近有报道说中国出口到欧洲的医疗物资质量不合格，商务部新闻发言人高峰9日回应称，这些报道“与实际情况并不相符”。出现所谓的问题，主要是因为中欧在生产标准、产品适用环境方面存在差异，有些欧洲用户对产品的使用不够熟悉，甚至出现失误。,2020-04-09 15:44:40,凤凰财经
2,特朗普指责世卫组织，称要“断供”！世卫组织回应上热搜！,"导读：“世卫组织总干事喊话特朗普”这一话题冲上热搜。
美国总统特朗普日前批评世卫组织，并称将考虑向其停止缴纳会费。
世卫组织总干事谭德塞在新冠肺炎例行发布会上表示，应隔离“政治化新冠肺炎”的做法。
谭德塞强调，他对个人受到的攻击毫不在意，世卫组织从不会政治化。
来源丨21世纪经济报道（ID：jjbd21；汤蓓）央视新闻、海外网等
日前，美国总统特朗普批评世卫组织，并称将考虑向其停止缴纳会费。
当地时间4月8日，针对美国总统特朗普威胁停缴世卫组织会费，世卫组织总干事谭德塞在新冠肺炎例行发布会上表示，应隔离“政治化新冠肺炎”的做法。
面对这个新出现的危险病毒，不应将其政治化或利用它来取得政治得分。
只有跨越政党和信仰等区别，团结一致应对疫情，才能避免更坏的情况出现。
谭德塞还表示，过去三个月有无数针对他个人的攻击和辱骂，有种族歧视甚至还有死亡威胁。
谭德塞强调，他对这些个人攻击毫不在意，世卫组织也从不会政治化。
此前，美国总统特朗普7日指责世卫组织，并威胁可能停止对世卫组织的资助。
(image_address=""https://x0.ifengimg.com/ucms/2020_15/34FCE993EF404ED4E0536BA2E48730533FE27674_w1070_h206.jpg"")
相关话题冲上热搜
谭德塞：世卫组织对所有成员国一视同仁，无论强弱与贫富
当地时间4月8日，针对部分外媒提出谭德塞与中国联系过于紧密，对中国上报数据没有足够质疑的无端指责，世卫组织总干事谭德塞表示世卫组织对东西方所有成员国一视同仁，无论国家大小、国力强弱与贫富。
谭德塞以世卫首席护理官来自库克群岛举例，当时有人不想让一个小国家的代表来担任这一职位，但自己相信人才是全世界的，无论是只有一万多人口的库克群岛，还是14亿人口的中国，世卫组织都会与之合作，平等看待每个人，并尊重所有国家。
谭德塞同时指出部分国家的媒体在火上浇油，并将新冠肺炎政治化。
谭德塞强调，希望媒体动员全世界一同应对新冠肺炎这一共同的敌人。
特朗普继续指责世卫组织
美国总统特朗普8日在白宫发布会上继续指责世卫组织，称正在考虑取消对世卫组织的资助。
美国国务卿蓬佩奥也指责世卫组织未尽责，称美国正在重新评估对世卫组织的资助。
(image_address=""https://x0.ifengimg.com/ucms/2020_15/63E940587EE774C77A4886BDD2BA54A47FCF41BD_w1080_h720.jpg"")
图片来源/新华社
联合国秘书长发表声明支持世卫组织
联合国秘书长古特雷斯8日发表声明支持世卫组织。古特雷斯在声明中称：
“我认为，世界卫生组织必须得到支持，这对于全球成功抗击新冠疫情至关重要。”
(image_address=""https://x0.ifengimg.com/ucms/2020_15/5368DE0DF7DBC7269765D0C0BC10FFD63AB15A7A_w1080_h699.jpg"")
图片来源/图虫创意
古特雷斯称，这种病毒我们前所未见，需要做出前所未有的反应。显然，在这样的条件下，不同人对同一个事实可能有不同的解读。
一旦我们最终翻过了疫情的这一篇章，必然会进行全面回顾，以了解这种疾病是如何发生的，如何迅速给全球带来破坏，以及相关人员是如何应对危机的。
我们所汲取的教训对于有效应对同样的挑战至关重要，因为将来可能会出现类似的挑战。但是现在不是那个时候。
现在是需要团结的时候，需要国际社会团结合作以阻止病毒传播及其破坏性后果。
南财快评：“断供”世卫损害了谁？
特朗普表示，要“对世卫组织的经费进行强有力的控制”，甚至考虑停止供资。
事实上，在今年2月制订2021财年的联邦预算时，特朗普政府就提议将对世卫组织的拨款减少53%。鉴于美国在拖欠联合国会费上的一贯劣行，上述威胁并非不可信。
那么问题来了，这张“财政牌”能够达到美国的目的吗？
虽然特朗普没有说明扣留资金的具体打算，但从世卫组织的预算构成来看，无非是两种可能：拖欠评定会费以及减少自愿贡献资源。
成员国缴纳评定会费是国际法定义务，这部分资金如何使用，由所有成员国组成的卫生大会决定。
根据世卫组织的《组织法》规定，如果会员国未履行财政义务，卫生大会认为情形适当时，可停止该会员国所享有的选举特权和便利。
美国至今尚未缴清2019年度会费，拖欠比例高达70%。继续拒缴评定会费，可能出现的是其和联合国教科文组织关系的重演——先失去投票权、然后退出。如果失去成员资格，那美国自然失去了对这一多边组织的影响力。
美国的第二种选择是继续不情不愿地缴纳会费，但是减少自愿贡献资源。恰如其名，提供自愿贡献资金并非成员国的义务，国家出于对国际组织目标的认同以及各自利益自由决定。供资方对资金使用方式也有更大的话语权，可以指定用于何种项目或者哪些国家，类似于成员国和世卫组织达成的双边协议——我出钱，你干活。由于发达国家在世卫大会中投票不占优势，传统上它们更愿意通过指定用途的自愿供资方式实现对国际组织活动的管理。
美国是世卫组织自愿贡献资金的最大提供方，2018年度供资额度达到2.88亿美元，大大超过评定会费。这也是特朗普政府最可能扣留或者减少拨付的款项。但是，这项政策自我矛盾之处在于，该部分资金本就是用于美国感兴趣的国际卫生项目，减少拨款其实是自废武功，美国实际的政策话语权会下降而不是上升。
财政资源一直是世卫组织的软肋，特别自2008年金融危机之后，经常性处于入不敷出的境地。如果美国真的“断供”，对其打击不可谓不大。世卫组织很可能削减大量职位、特别是高级别职位，减少在发展中国家的活动，并缩小职权范围退回传统的技术性领域。
二战后的多边主义安排之所以对各国具有吸引力，重要原因就是它基于各国认可的规则运作，一定程度上具有政治中立性，跳脱了以强凌弱的丛林法则。如果国际组织对大国俯首帖耳，那小国何必绕个弯弯参与多边会议，还不如直接处理双边关系。
因而，无论从哪个角度来看，特朗普要通过预算来威胁国际组织、增强美国话语权的目的都不可能达到。事实上，特朗普如此不加掩饰地宣示控制世卫组织的目的，将多边主义彻底踩在脚下，对美国领导力的伤害更胜于国际组织对其他成员国的赞扬。
全球超150万人确诊，美国43万+，芝加哥现“超级传播者”
据新华社援引美国约翰斯&middot;霍普金斯大学8日发布的新冠疫情最新统计数据显示，全球确诊病例累计超过150万例。
数据显示，截至北京时间9日3时30分，全球确诊病例达1500830例，死亡病例为87706例。
最新数据显示美国新冠肺炎累计确诊病例超43万累计死亡达1.46万例
特朗普批准宣布佛蒙特州进入应对新冠疫情“灾难状态”
当地时间4月8日，美国总统特朗普批准佛蒙特州宣布进入公共卫生“灾难状态”。
至此，特朗普已批准来自47个州、美属维尔京群岛、北马里亚纳群岛、哥伦比亚特区、关岛和波多黎各共52个灾难声明。美国史上尚未有超过50个州宣布公共卫生灾难状态的事件发生。
纽约州：保持社交距离在起作用，但死亡病例仍在增加
当地时间8日，纽约州州长科莫表示，要求民众保持社交距离的措施在起作用，但前一日，纽约州仍然报告了截至目前单日最高新冠肺炎死亡病例数779例。
美国芝加哥现“超级传播者”：
感染16人，3人死亡
当地时间8日，美国疾病控制与预防中心公布一项调查，内容称芝加哥一名带有新冠肺炎轻症的男子是一名“超级传播者”。
据报道，调查显示，伊利诺伊州库克县出现的社区传染都可以追溯到一个人身上，就是这名芝加哥男子。早在2月下旬，他就已经出现在一个朋友的葬礼上，三天后他参加了一场生日派对，葬礼前一日，他还曾与人共同进餐3小时。而直到3月21日过后，伊利诺伊州才颁布“封锁令”。
超级传播事件致使大约16人被感染，年龄在5岁至86岁之间，其中至少10人被该男子直接传染，已有3人死亡。在感染者中，有3人在2至6天内出现了新冠肺炎症状，1人不得不住院治疗，但最终于1个月后去世。然而，身为“超级传播者”的这名男子并未意识到，自己感染了新冠病毒。
这项研究发表在联邦机构4月8日的“发病率和死亡率周报”上，内容追踪了“超级传播者”的接触范围。美国疾控与预防中心认为，这是一个很好的例子，说明遵守“社会疏离”建议和“封锁令”有多么重要。
洛杉矶颁布口罩加强令
当地时间7日，加州洛杉矶市市长贾西提宣布，从4月10日零时开始，洛杉矶地区仍在营业的生活必需商业部门，将必须要求员工佩戴口罩或面部遮挡物。该口罩加强令适用于超市、药店和建筑工地等行业。
加强令不仅针对商业部门的员工，同时凡是出入这些商业部门的顾客，也必须佩戴口罩或面部遮挡物。
口罩加强令开始实施之后，如果顾客不能按规定进出这些商业部门，店内员工可以拒绝为其服务。
已有4艘航母发现确诊病例
据美媒报道，截至8日，“罗斯福”号航母已有近300名船员确诊，其中包括遭到解职的前舰长克洛泽尔。
目前，“罗斯福”号上所有船员已经有90%完成新冠病毒检测，2329人下船隔离。
此外据美国国防部官员透露，两名隶属于“尼米兹”号航母的舰员新冠病毒检测呈现阳性。
至此，美军已经有4艘航母出现新冠肺炎确诊病例，分别是“里根”号、“罗斯福”号、“尼米兹”号以及“卡尔&middot;文森”号，这四艘航母均隶属于太平洋舰队。
英国单日死亡人数创新高
首相身体状况好转
当地时间8日，英国卫生和社会保障部公布最新数据，过去24小时，英国新增新冠肺炎确诊患者5492例，新增死亡患者938例，是英国疫情发生以来单日死亡病例数新高。
目前，英国累计确诊60733例。
当地时间8日17时，英国财政大臣苏纳克在每日疫情发布会上表示，英国首相鲍里斯&middot;约翰逊的身体状况正在改善，已经可以起身坐着，并能与医生交谈
意大利累计确诊近14万
第三批赴意医疗专家组启程回国
截至当地时间8日18时，意大利新增新冠肺炎确诊病例3836例，累计确诊139422例，死亡17669例。
中国第三批赴意抗疫医疗专家组从米兰启程回国
当地时间4月8日下午，中国援助意大利抗击新冠肺炎疫情的第三批医疗专家组一行14人从米兰马尔彭萨机场乘机回国。
第三批抗疫医疗专家组携带大量意方急需的医疗救治物资和防护用品，于3月25日抵达意大利，在受疫情影响较重的托斯卡纳大区走访多家收治新冠病人的医疗机构，向一线医护人员介绍中国抗疫经验，并以直播连线的方式与当地政府部门和44家卫生机构开展经验交流。
图片来源/央视
因新冠肺炎疫情禁止难民船靠岸
当地时间7日晚，意大利外交部、内政部等部门联合发布法令，意大利不再是安全港口，意大利港口在新冠肺炎疫情期间不再对载有海上获救难民的船只开放。
由于要对抵达的难民进行隔离，让本来接待能力已十分有限的意大利兰佩杜萨岛难民收容中心不堪重负。
据意大利媒体报道，仅7日晚就有124名难民抵达收容中心。兰佩杜萨市市长马尔泰罗向内政部表示，已经没有任何地方安置难民，不能让当地居民和医务人员置于险境之中。
欧洲多国继续加强防控
法国：“限行令”或继续延长
截至8日14时，法国新冠肺炎确诊病例增至82048例，24小时内新增3881例。死亡病例增至7632例，新增541例。
当地时间8日晚，法新社消息，法国全境实施的“限行令”将再次延长，但具体期限不明。
塞尔维亚总统之子确诊
4月8日晚，塞尔维亚总统武契奇在社交媒体上发布消息称，儿子达尼洛新冠病毒检测呈阳性。
他写道：儿子，你会赢的！爸爸爱你！我们都爱你！
武契奇共有三个孩子。两天前，总理布尔纳比奇在电视上提到武契奇总统的儿子达尼洛和女儿米利卡在疫情期间担任志愿者，为老年人提供服务。",2020-04-09 15:43:17,凤凰财经
3,新能源汽车多、充电桩少，财政部将优化奖补政策,新京报快讯（记者许雯）4月9日，国务院联防联控机制就稳定和扩大汽车消费举行新闻发布会。财政部经济建设司司长孙光奇表示，截至2019年底，我国充电桩达到120多万个，但新能源汽车保有量380万。下一步，将优化充电设施的奖补政策，调动地方积极性，加快建设进程，尽快改变车多桩少的局面。,2020-04-09 15:43:08,凤凰财经
4,商务部：第三届进博会签约报名参展企业已超过1000家,"4月9日讯，商务部新闻发言人高峰表示，目前，第三届进博会签约报名参展企业已超过1000家，已签约展览面积接近规划面积的60%。其中，医疗器械及医药保健展区规划展览面积较第二届增加一倍，将重点引进药品、医疗器械、养老康复、营养保健食品、医疗服务等题材。
目前，该展区已签约展览面积达规划面积的80%以上，已签约世界500强及龙头企业近60家，多家企业将推出包括体外膜肺氧合机（ECMO）、无创呼吸机、有创呼吸机、体温枪、防护口罩等防疫相关产品。",2020-04-09 15:40:03,凤凰财经
5,商务部：我国汽车消费尚未达到发展的“天花板”,商务部消费促进司负责人王斌表示，受多种因素影响，我国汽车已经连续两年下降，表明经过多年高速增长以后，逐渐进入一个阶段性调整的平台期，但这并不意味着汽车销售会持续走低，我国汽车消费尚未达到发展的“天花板”。,2020-04-09 15:39:10,凤凰财经
6,如何解决外贸企业所需部分新材料面临断供的情况？商务部回应,商务部新闻发言人高峰表示，当前，疫情蔓延对全球产业链供应链产生影响，需要各国政府、企业、行业组织合力共同应对。在政府层面，我们将加强与有关国家和地区的宏观经济政策协调，进一步提升通关和物流便利化水平，保障核心零部件、原材料以及研发、生产、测试设备等进口通道顺畅。在企业层面，我们注意到，一些外贸企业已经在加强海外布局，广泛收集国际市场信息，稳定老渠道，开拓新渠道，同时加大创新投入，努力弥补供应链不足，规避相关风险。在行业组织层面，可以创新方式加强国际交流和贸易促进，充分发挥桥梁纽带作用，积极帮助企业对接供需信息。,2020-04-09 15:38:02,凤凰财经
7,杰瑞首席法务官被指性侵“养女”? 回应：不是董监高，在了解情况,"4月8日，澎湃新闻发布了一篇《上市公司高管被指性侵养女四年警方立案》报道。报道中，女孩自述以“养女”名义被性侵四年，对方“鲍某某是烟台某上市公司副总裁”。
报道称，2019年4月，在一次遭性侵并被殴打后，女孩选择报警，但是此后该案曾因缺乏犯罪事实而遭撤销。2019年10月，女孩再次报警。
烟台市公安局芝罘区公安分局2019年10月9日作出的《立案告知书》显示，女孩被强奸一案，该局认为有犯罪事实发生，需要追究刑事责任，决定立案侦查。
21世纪经济报道记者多方了解，鲍某系山东杰瑞集团副总裁兼首席法务官，旗下有A股上市公司杰瑞股份（002353.SZ），主营油气田设备及技术工程服务。
4月9日上午，杰瑞股份证券部工作人员回应媒体采访时表示，“涉案人员并非上市公司董事、监事、高级管理人员，面对突发情况，公司正在了解情况，如果属实会严肃处理。”
不过，记者当天多次致电杰瑞股份证券部，电话一直无人接听。
此外，4月9日，记者致电杰瑞集团总机客服，对方称暂未了解到上述消息。
根据公开信息对比可知，鲍某还在另一家上市公司中兴通讯（000063.SZ）担任独董。
中兴通讯2019年年报显示，鲍某现任杰瑞股份及其附属公司(合称“杰瑞集团”)副总裁兼首席法务官；2018年6月至今任中兴通讯独立非执行董事。
中兴通讯披露的履历显示，鲍某，1972年出生，于1994年毕业于天津大学获工学学士学位，1999年获天津大学管理科学与工程专业硕士学位；2001年于美国桥港大学获得计算机硕士学位；具有中国律师资格与美国联邦最高法院出庭律师资格。鲍先生自1996年起从事律师工作，先后在京津地区律师事务所任合伙人，驻美国纽约和加州工作近十年，曾任美国思科、美国新闻集团、香港南华集团等跨国企业资深法律顾问。
此外，中兴通讯年报披露，鲍某为“教育部认证高层次海外留学人才、国家外国专家局认证外国专家、全国十佳总法律顾问，兼有纽约长岛商学院讲师、西南政法大学研究员、中国行为法学会教授等教研经历。”",2020-04-09 15:36:03,凤凰财经
8,商务部：中国二手车交易量理论上接近4000万辆 发展空间巨大,财联社4月9日讯，商务部介绍，据测算，我国二手车交易量理论上接近4000万辆，发展空间巨大。,2020-04-09 15:35:53,凤凰财经
9,新能源汽车购置补贴政策延长2年，财政部将出台具体措施,新京报快讯（记者许雯）4月9日，国务院联防联控机制就稳定和扩大汽车消费举行新闻发布会。财政部经济建设司司长孙光奇表示，为促进汽车消费，3月31日召开的国务院常务会议决定将今年年底到期的新能源汽车购置补贴和免征车辆购置税政策延长两年。财政部将会同有关部门抓紧出台具体措施，稳定市场预期，为释放汽车消费需求创造条件。,2020-04-09 15:33:42,凤凰财经
