,title,content,pub_time,src
0,美股三大股指期货全部大跌熔断,"【美股三大股指期货全部大跌熔断】北京时间3月18日，美股非交易时段，美股三大股指期货低开低走，跌幅不断扩大，目前三大股指期货全部触及交易限制。标普500指数期货跌约3.7%，纳指期货跌约4.4%，道指期货跌近4%。难道今晚我们又要和股神巴菲特一起见证美股史上第五次、本月第四次暴跌熔断？（程春雨）
(image_address=""https://x0.ifengimg.com/res/2020/D7C23EB4B9CBA15F4F3FB8715392F2B7FCCEA599_size124_w572_h514.png"")",2020-03-18 15:59:52,凤凰财经
1,发改委：抓紧取消过度管控的做法和规定，尽快让消费热起来,【发改委：抓紧取消过度管控的做法和规定，尽快让消费热起来】国家发改委就业收入分配和消费司司长哈增友表示，随着生产生活秩序的逐步恢复，特别是复工复产的有序推进，被疫情抑制、冻结的消费需求很快会释放出来。稳定和扩大居民消费，促进消费回补和潜力释放，是一项综合性的系统工程，需要上下左右协同发力。当务之急是进一步压实地方政府推进复产复工、恢复营业的主体责任，在做好疫情防控的前提下抓紧取消过度管控的做法和规定，尽快让消费热起来、让经济活起来。,2020-03-18 15:57:10,凤凰财经
2,发改委：抓紧取消过度管控的做法和规定 尽快让消费热起来,"3月18日e公司讯，国家发改委就业收入分配和消费司司长哈增友表示，随着生产生活秩序的逐步恢复，特别是复工复产的有序推进，被疫情抑制、冻结的消费需求很快会释放出来。
稳定和扩大居民消费，促进消费回补和潜力释放，是一项综合性的系统工程，需要上下左右协同发力。
当务之急是进一步压实地方政府推进复产复工、恢复营业的主体责任，在做好疫情防控的前提下抓紧取消过度管控的做法和规定，尽快让消费热起来、让经济活起来。
相关阅读：南京等地发消费券，发改委：支持地方推出务实措施促消费
国家发改委：集中精力扩大国内消费、培育强大国内市场正当其时",2020-03-18 15:56:58,凤凰财经
3,文化和旅游部：四个方面进一步推动数字文旅产业发展,【文化和旅游部：四个方面进一步推动数字文旅产业发展】文化和旅游部产业发展司司长高政表示，下一步准备在四个方面进一步推动数字文旅产业发展。一是落实财政、税收、金融等政策来帮扶企业努力降低疫情影响，增强数字文旅企业的发展信心和后劲。二是把握产业发展新趋势、新需求，坚持正确导向，抓住5G、超高清等新技术的发展机遇，加快推进供给侧结构性改革，大力培育新业态，鼓励创业创新。三是扩大优质数字文旅产品供给，加快释放新兴消费潜力，发展沉浸式体验型文旅消费，引导和培育网络消费、体验消费、智能消费等消费新热点新模式。四是抓住数字经济发展机遇，加强新型基础设施建设，推动文化旅游与数字经济深度融合，促进文旅产业数字化、网络化、智能化发展，不断融入数字经济发展大格局。,2020-03-18 15:55:44,凤凰财经
4,希腊监管当局发布卖空禁令，直至4月24日,财联社3月18日讯，希腊监管当局发布卖空禁令，直至4月24日。,2020-03-18 15:53:44,凤凰财经
5,百亿债券压顶！这家地产50强资金链告急，苦追A股4年欲转港股？,"导读：在全国地产50强中，尚未上市的企业屈指可数，金辉集团就是其中之一。十几年的准备，4年的A股IPO之路仍未有实质进展，债务压力日益沉重的金辉，或许不得不选择转向。
在房地产的冬天里，现金流由正转负的金辉集团上市受挫后，该如何偿还数十亿到期的债券？
(image_address=""https://x0.ifengimg.com/ucms/2020_12/8C4D6170BFDACEC7C676E20A34A3815D022C1297_w577_h245.jpg"")
作者|王洪臣来源|债市观察
在A股排队4年之后，据界面新闻近日报道，金辉集团股份有限公司（下称“金辉集团”）或许已经放下执念，准备转向港股上市。
01
百亿债券压顶，资金链告急
公开信息显示，金辉集团由林定强1996年创立于福州，2009年迁往北京，业务以住宅开发为主，并配以少量商业物业开发。在克而瑞2019年中国房地产企业销售排行榜中，金辉集团以全口径销售金额888.6亿元，位列榜单第40位。
据小债了解，全国50强房企中，没有上市的企业只有不到5家，而金辉集团就是其中之一。
作为非上市房企，金辉集团一直在尽力开拓筹资渠道，除使用银行授信、公司债券及资产证券化等资本市场融资工具，还打通了境外美元债。但是，伴随着企业扩张，其面临的资金压力也越来越重。
据企业预警通显示，截止最新，公司债券存量为15只，规模109.77亿元。
(image_address=""https://x0.ifengimg.com/ucms/2020_12/F041E115A664C689B2E40F515D4C22B05B244F12_w1079_h3132.jpg"")
据2019年金辉集团的一份债券募集说明书显示，截至2019年6月末，公司总资产为1435.15亿元，总负债1231.59亿元，流动负债860.73亿元。另外，金辉集团短期借款和一年内到期的非流动负债余额合计142.24亿元，其中一年内到期需偿还借款为116.46亿元，一年内到期需偿还债券25.78亿元。
(image_address=""https://x0.ifengimg.com/ucms/2020_12/535A007507CAAE1CB883C50E7F459FFE09CA989E_w736_h196.png"")
值得注意的是，同期金辉集团账面货币资金为141.93亿元，相比负债捉襟见肘。而现金流方面，公司现金流量净额由正转负，从2018年末的流入29.5亿元，到2019年上半年为-32.71亿元。
公告还显示，最近三年及2019年6月末，公司合并资产负债率分别为80.20%、83.17%、85.46%和85.82%，逐年走高。而与此对应的是，流动比率、速动比率、利息保障等指标在不断恶化。
(image_address=""https://x0.ifengimg.com/ucms/2020_12/B167BC0DEDC69D54F3030DF61798F0B0EF371E03_w705_h241.png"")
面对紧绷的资金链，金辉集团也在募集说明书中坦承，公司“面临一定的集中兑付风险”。
另据公开信息显示，金辉集团的发展以二线城市为主，其销售收入也主要来自二线城市。近半年来，公司在长沙、苏州、福州、惠州、重庆、徐州、绍兴等地均有扩储动作，拿地金额将近百亿。
一边是债台高筑，一边是大举拿地，此时上市的重要性对金辉集团来说，已不言自明。
02
十几年“上市梦”如何继续？
据小债了解，2016年初，金辉集团就已提交招股书。当时的招股书显示，公司拟于上交所公开发行不超过6亿股股份，计划募资60亿元，占发行后公司股份总数25%。
2017年，金辉集团的A股上市审核状态由已受理变更为“已反馈”，但此后便少见实质性进展。当时有报道称，如果三年登陆A股市场未果，金辉集团将考虑H股上市或选择其他融资平台。
如今，房企在A股上市的大门仍未有松动的迹象，金辉集团似乎已不打算再等下去。而相比金辉更晚启动上市的正荣地产等，目前已成功登陆港交所。
据小债了解，1996年林定强创办金辉集团后，初期在福建本地取得了不错的成绩。彼时为扩大规模，林定强就有登陆资本市场的雄心。但受限于自身条件，他选择与同为闽系房企的融侨集团合作。
2005年，林定强出任融侨执行总裁，以股权置换方式开始与融侨的战略合作。双方的共同目标也很明确，那就是上市。
为了这一目标，合并后的金辉、融侨加速扩张，但欲速则不达，2010年业绩反而出现下滑，影响了上市进程。当时，金辉曾将天津、江苏的项目公司进行裁员，并将已买下的天津一块土地退还给海泰控股。
也是在2010年，牵手5年的金辉、融侨因双方公司董事长年龄差距较大、做事风格不同，选择低调分手。
显然，金辉集团并未放弃“上市梦”。A股路不通，还有港股可以选择。你如何看待这家头顶百亿债券的地产公司？欢迎在下方留言评论。",2020-03-18 15:46:55,凤凰财经
6,南京等地发消费券，发改委：支持地方推出务实措施促消费,"【南京等多地发消费券扩大消费，发改委回应】国家发改委就业收入分配和消费司司长哈增友表示，最近一段时期，为了有效应对疫情对消费的影响，各地区各部门相继出台了扩大消费的政策措施，南京、济南、宁波都是根据自身的情况推出了不同形式的消费券。对此，我们密切关注，并积极跟踪分析。
总的来讲，为促进国内消费回补和潜力释放，我们将突出抓好两件事。一是指导地方落实好既定的扩消费政策措施，包括刚才讲到的十九个方面的扩消费举措。二是支持地方结合自身实际有针对性地推出一批务实管用的政策措施。地方出台政策要把握好两个方面：一要考虑地方的财政承受能力；二要让市场主体和广大人民群众真正受益，真正把好事办好。",2020-03-18 15:43:40,凤凰财经
7,冲高回落：三大股指跌逾1%，北向资金连续6日大额净流出,"3月18日，A股市场反弹受阻，宽幅震荡，北向资金连续6个交易日大额净流出。
受隔夜美股大幅反弹的影响，A股市场3月18日双双跳空高开后震荡上行，猪肉、光刻胶等板块领涨两市，早盘沪深股指涨逾1%。午后，受美股股指期货相关品种跌停触发熔断消息的影响，A股指快速回落，沪指率先翻绿，至收盘时双双跌逾1%。
(image_address=""https://x0.ifengimg.com/ucms/2020_12/30DF0394FAE9C5C665E68D95F23325935E9F600A_w950_h758.jpg"")
至3月18日收盘，上证综指跌1.83%，报2728.76点；深证成指跌1.7%，报10029.57点；创业板指跌1.6%，报1887.04点。
沪深两市成交总额为8370亿元，较前一交易日的8181亿元增加189亿元。其中，沪市成交3186亿元，比上一交易日3230亿元减少44亿元，深市成交5184亿元。
沪深两市共有54只股票涨幅在9%以上，14只股票跌幅在9%以上。
北向资金继续保持大额净流出。截至3月18日收盘，北向资金合计净流出71.91亿元。其中，沪股通净流出41.11亿元，深股通净流出30.8亿元。
科创板16涨1平74跌。涨幅最大的卓易信息（688258）收涨6.06%，跌幅最大的芯源微（688037）收跌7.34%。
金融板块持续走弱
在板块方面，猪肉概念涨势突出，新希望（000876）、傲农生物（603363）、正邦科技（002157）等个股一度涨停，牧原股份（002714）、天邦股份（002124）等大幅上涨。
光刻胶板块同样涨幅靠前，容大感光（300576）涨停，晶瑞股份（300655）一度涨停，上海新阳、飞凯材料（300398）等逆市上涨。
房地产股走势低迷，京投发展（600683）、上实发展（600748）等跌停，万科A（000002）、中华企业（600675）等跌逾6%。
金融股持续走弱，华鑫股份（600621）一度跌停，长城证券（002939）、安信信托（600816）、紫金银行（601860）、张家港行（002839）等跌逾5%。
操作上仍建议保持一份谨慎
国泰君安认为，考虑到创业板指上方多条均线压制，短期反弹或将出现反复。因此，操作上仍建议保持一份谨慎，切勿追涨杀跌。可以沿着业绩预期较好的角度，继续逢低关注新老基建概念股，以及受益于国家转型升级的相关高科技板块。
中信建投认为，国内复工复产正在有序推进，经济逐步企稳，同时在流动性宽松叠加居民大类资产向股市迁移的大背景下，A股中长期积极向好的逻辑依旧成立。操作上，在2800点以下不建议投资者盲目恐慌，短期趁调整可精选个股逢低布局，板块方面可关注5G建设、特高压、城际城轨、充电桩、大数据中心、人工智能、工业互联网七大领域为代表的“新基建”，以及以建筑建材、环保为代表的“老基建”，疫情期间需求被压缩的汽车、家电等耐用消费行业也有望成为后期主要投资方向。题材上，国家大基金二期已开始投资，本次重点是设备及材料方向，可关注相关科技股的中短线机会。
光大证券认为，尽管昨日指数一度反转后没有乘胜追击，但探底回升的意义是比较重大的。尤其是全球市场大幅下跌以及多国股市熔断之际，这里的高开、探底回升，不仅显示出A股的韧性，更是给全球市场信心的提振。沪指虽受外盘影响有一定的下行压力，但是空间相对有限，大概率市场会迎来超跌反弹的技术性修复性机会。市场热点显现，可适当关注优质低吸标的，如昨日盘中表现强势的新基建方向特高压和受资金关注的光刻胶，可逢低关注个股的低吸机会。",2020-03-18 15:40:50,凤凰财经
8,国家发改委：集中精力扩大国内消费、培育强大国内市场正当其时,中证网讯（记者刘丽靓）3月18日，国务院联防联控机制就促进消费回补和潜力释放有关情况举行发布会，国家发改委就业收入分配和消费司司长哈增友表示，此次疫情对消费带来了一定的冲击，稳定和扩大居民消费，促进消费回补和潜力释放是有效对冲疫情影响、提振经济的关键举措。特别是在当前国外疫情加速滋生和蔓延的新情况下，集中精力扩大国内消费、培育强大国内市场正当其时、非常必要。围绕促进居民愿消费、敢消费、能消费这条主线，近期出台了《关于促进消费扩容提质加快形成强大国内市场的实施意见》，下一步将配合相关部门狠抓十九项政策措施的落实落地。,2020-03-18 15:39:01,凤凰财经
9,软银集团或放弃对WeWork的30亿美元收购要约计划,"(image_address=""https://x0.ifengimg.com/ucms/2020_12/D8DF800A2EA9AC08411BFC58DD668E8BFFFE66E8_w480_h270.jpg"")
WeWork大股东软银集团可能会放弃对其的部分救助。
软银集团或许要放弃对WeWork的30亿美元的救助计划。
3月18日，据彭博社报道，知情人士透露，WeWork大股东软银集团可能会放弃对其的部分救助，因为软银没有完成对WeWork30亿美元的收购要约。
软银集团曾计划在2019年11月份按照19.19美元/股的价格收购价值高达30亿美元的WeWork股票，其中包括公司的联合创始人、前任首席执行官亚当•诺伊曼(AdamNeumann)手中高达9.7亿美元的股份。当时路透社报道称，软银集团对收购要约文件需要进行技术性修订，因而收购要约被略微推迟。按照软银和WeWork此前签署的协议，软银同意了一份95亿美元的拯救WeWork计划。包括从公司股东手中购买价值约30亿美元的股份，软银购买的价格是2015年以来最低的水平。另外，软银还向该公司提供了65亿美元的债务和股权融资。
前述知情人士称，软银仍计划向WeWork提供50亿美元的债务融资。收购要约将在4月1日截止，另一位知情人士透露，作为投标的一部分，软银还计划对WeWork的合资企业进行换股，换股计划本应在4月1日完成，而这对软银来说是一个潜在的退出迹象。
软银集团曾在17日致信WeWork股东，称可能无法完成收购要约，理由是美国证券交易委员会(SEC)和司法部对公司进行调查，这也是该公司能够退出的原因之一。
若该笔收购交易告吹，那么对WeWork来说无疑是一次重大的打击。
软银集团曾计划从日本三大银行，包括三菱UFJ金融集团、三井住友金融集团和瑞穗金融集团获得30亿美元的融资，从而为WeWork的扭亏为盈提供资金支持。但此后该项计划被搁置，原因是软银的贷款已达到三大银行的内部贷款限额，而这可能会使得其对WeWork的95亿美元救助计划复杂化。除去软银的贷款额度已达到限额之外，三大银行还担心救助WeWork所带来的风险。",2020-03-18 15:38:43,凤凰财经
