,datetime,content,title
0,2020-02-18 02:47:00,新加坡新冠疫情怎么样了？一向在危机管理方面受到国际肯定的新加坡，在新冠病毒疫情蔓延背景下，却遭到不小的质疑。为此，新加坡政府加强了对疫情的防控力度，宣布从18日起收紧与新冠肺炎有关的隔离条例，以具法律约束力的“居家通告”取代现有...,新加坡加强对疫情防控力度：居家隔离者不得外出 违者可能...
1,2020-02-18 02:46:00,英国暗示取消欧盟规则是贸易协议的红线。,英国暗示取消欧盟规则是贸易协议的红线
2,2020-02-18 02:36:00,布伦特4月原油期货收涨0.35美元，涨幅0.61%，报57.67美元/桶。,布伦特原油期货收涨0.61%
3,2020-02-18 02:18:00,2月17日晚间，银保监会官网发布《2019年四季度银行业保险业主要监管指标数据情况》。记者注意到，2019年四季度末，商业银行(法人口径，下同)不良贷款余额2.41万亿元，较上季末增加463亿元；商业银行不良贷款率1.86%，与上季末持平。（证券日报）,去年四季度末 商业银行不良贷款余额2.41万亿元
4,2020-02-18 02:18:00,英国内政部和移民局周一宣布：凡是在新冠肺炎疫情爆发前就合法在英停留的中国公民，若签证在1月24日至3月30日之间过期，该签证将自动延期至3月31日。据悉，此次自动延期并不需要在英中国公民办理任何手续，英国签证及移民局系统将自动进行更新。...,英国为因疫情而签证过期的中国公民安排签证延期
5,2020-02-18 01:51:00,2月18日凌晨1时30分许，武汉市武昌医院一位宣传负责人崔毅在电话中对第一财经记者否认刘智民院长去世的消息，她表示刘智民仍在同济医院抢救。（第一财经）,武昌医院方面确认院长刘智明仍在抢救中
6,2020-02-18 01:06:00,相比前两年，2019年杠杆率继续攀升。但全年6个百分点的杠杆率增幅，只及2008年至2016年杠杆率年均增幅的一半，且后三季度累计仅增1个百分点，体现了政策当局稳杠杆的决心和定力。金融部门杠杆率持续三年下降，2019年开始企稳，大量影子银行和银...,2019年度中国杠杆率报告：2020年杠杆率或将有限攀升
7,2020-02-18 01:05:00,记者近日采访多家企业发现，面对严峻形势，一些企业因时而动，从不利环境中寻找机会突围。多位业内人士认为，疫情对经济的影响是短暂且有限的，不会改变中国经济长期向好的基本面，危机也在倒逼企业加快数字化转型步伐，探索线上线下深度融合新...,企业“疫”中谋变 新商业模式站上风口
8,2020-02-18 01:03:00,广西壮族自治区新冠肺炎疫情防控工作领导小组指挥部决定于2020年2月18日12时起，在全区推广使用“扫码抗疫情”登记系统，实行公共场所扫码出入制度。（广西日报）,2月18日12时起广西所有公共场所扫码才能出入
9,2020-02-18 01:02:00,多位国际经贸和金融领域专家表示，新冠肺炎疫情给中国和全球经贸带来的影响只是暂时性的。中国政府采取及时有效措施管控疫情，这在一定程度上缓解了疫情带来的全球公共卫生安全忧虑和对金融经贸的影响。（经济参考报）,海外专家认为新冠肺炎疫情对全球经贸影响是“暂时性的”
10,2020-02-18 01:00:00,据报道，美国东部时间2月17日上午10时05分，SpaceX成功发射了第五批60颗星链卫星，这是它在2020的第三次星链发射任务。本次星链发射，SpaceX出动了三艘驳船去海上进行回收，包括“Of Course I Still Love You”将回收一级火箭B1056.4，Ms. Chief...,SpaceX第五批星链成功发射芯级落入大海回收失败
11,2020-02-18 00:58:00,当前，疫情防控工作已经到了最吃劲的关键阶段，经济运行也面临着不小压力。近日中央连续作出重要指示，要求加强政策支持力度，纾解企业特别是民营、小微企业困难。近段时间以来，从中央到地方，从监管层到金融界，都已连续出台很多支持措施，一...,经参：加强经济调节力度纾解企业困难
12,2020-02-18 00:54:00,马斯克表示，今年晚些时候将在国际市场部署太阳能屋顶业务。马斯克上周曾表示，在美国加紧安装太阳能屋顶业务的同时，特斯拉还将把该业务拓展到欧洲和中国市场。他当时称，当前许多美国“湾区”家庭正在安装太阳能屋顶。 马斯克：今年晚些时候在...,马斯克：今年晚些时候在中国部署太阳能屋顶业务
13,2020-02-18 00:36:00,欧股三大股指集体上涨，德国DAX指数涨0.29%报13783.43点，法国CAC40指数涨0.31%报6088.22点，英国富时100指数涨0.35%报7435.24点。,欧洲三大股指集体小幅收涨
14,2020-02-18 00:32:00,2月17日晚，微博认证为湖北卫健委宣教中心党委书记、主任@全科健康发布信息称，武昌医院院长刘智明先生，因感染新冠肺炎，于2020年2月17日去世。沉痛悼念第一个牺牲的医院院长。据了解，武昌医院是这次新冠肺炎武汉市首批定点医院之一，刘院长是...,武昌医院院长感染新冠肺炎去世
15,2020-02-18 00:25:00,近日，包括华为、腾讯、苏宁、盒马等在内的多家知名企业纷纷开启云招聘，求职者可以通过线上面试，在家里“躺拿”offer（录用通知），甚至线上入职直接开始云办公。招聘平台BOSS直聘人士近日告诉记者：目前，已有不少企业全面启动远程面试，多数...,云招聘走红春季人才市场 物流生鲜电商在线教育最饥渴
16,2020-02-18 00:23:00,今日(18日)24时，年内第三次成品油调价窗口将开启。多家机构表示，国内成品油价大概率将迎年内第二降。据机构测算，截至本轮计价周期第9个工作日，参考原油变化率为-7.11%，国内汽、柴油价格均对应下调430元/吨，为年内最大降幅。（中新经纬）,国内油价大概率两连降 多地将进入“6元时代”
17,2020-02-18 00:14:00,数据显示，截至2月17日，在不足30个交易日内，公募基金今年以来最高收益率已超40%，而在2018年最牛基金经理辛苦一年也才16%。公募基金的火爆行情可能还要继续。综合券商和公募基金的分析报告认为，再融资新规落地，有利于A股后市，尤其是创业板...,政策利好不断 创业板成公募加仓方向
18,2020-02-18 00:13:00,据深圳市教育局网站，2月17日，全市674所义务教育学校同步开启“空中课堂”在线教学，各项在线开学及教学工作平稳顺利。截至上午11点，在全市多个在线教学平台中，1.36万名教师，近59万学生使用了腾讯课堂开展在线教学，平台运行稳定。个别学校...,深圳674所义务教育学校在线教学2月17日开课
19,2020-02-17 23:46:00,17日，宝马设在沈阳的全球最大生产基地正式复工，近2万名员工（包括厂内供应商合作企业员工）按计划返岗，两座整车工厂，近期将全面恢复正常生产。（新华社）,宝马全球最大生产基地在华全面复工
20,2020-02-17 23:45:00,短短几日，近4000亿只沙漠蝗组成的蝗虫大军就跨过阿拉伯海，来到了印度、巴基斯坦地区。而中国西南省份紧邻南亚地区。联合国粮农组织负责蝗灾的高级官员凯斯·克雷斯曼2月17日回应记者：当前爆发的蝗灾不会威胁到中国。（每经）,联合国粮农组织高级官员：当前蝗灾不会对中国造成威胁
21,2020-02-17 23:42:00,国家卫健委医政医管局副局长焦雅辉表示，从今天的情况看，46家定点医院一共有床位18800多张，现在在医院的病人是18039名患者，另外10家重症定点医院的床位是6900多张，现在在院的病人是6800多人，此外我们9个方舱医院的床位是7200多张，现在在医...,卫健委：武汉病床的供和病人的需处于略有结余的紧平衡状态
22,2020-02-17 23:41:00,在岸人民币兑美元夜盘收报6.9813，较上一交易日夜盘涨65点。成交量173.46亿美元，较上一交易日减少10.26亿美元。,在岸人民币兑美元夜盘收涨65点
23,2020-02-17 23:17:00,继全国范围内取消3月份雅思考试之后，据教育部考试中心最新消息，全国范围内3月份托福和GRE考试也全部取消，考试费将全额退款至考生账户。将根据疫情防控的进展情况，动态更新并通知2020年3月后的报名和考试安排。,教育部：全国范围内3月雅思托福GRE考试全取消
24,2020-02-17 23:07:00,2月5日，北京市发布实施促进中小微企业持续健康发展16条措施。记者从市发改委了解到，截至目前，北京已经密集出台35项实施细则，在停征费用、金融贷款等方面，为中小微企业提供支持。（新京报）,支持中小微企业 北京密集出台35项实施细则
25,2020-02-17 22:56:00,今晨7时40分，茅台集团党委书记、董事长李保芳，党委副书记、总经理李静仁站在茅台集团大门前，迎候第二阶段复工复产的员工进厂。李保芳表示，要做好辛苦受累准备，既要加班又要加点，把耽误的时间抢回来。“我对今年不悲观。疫情之后，消费会有...,茅台集团李保芳：疫情过后茅台酒仍然是供不应求的状态
26,2020-02-17 22:55:00,2月17日，《中华流行病学杂志》发表了一篇名为《新型冠状病毒肺炎流行病学特征分析》的论文。该论文指出，新冠病毒比SARS(非典型肺炎)和MERS(中东呼吸综合征冠状病毒)更具传染性。（中新网）,中疾控论文：新冠病毒比SARS、 MERS更具传染性
27,2020-02-17 22:48:00,今天，济南市新型冠状病毒感染的肺炎疫情处置工作领导小组（指挥部）就进一步加强个人报告和发热患者就诊管理，紧急发布通告：市民个人居家、工作或外出必须每日自测两次体温，体温超过37.3℃的必须如实报告，由单位、村居负责登记并引导患者自...,济南：市民必须每日自测两次体温 全市药店下架封存发热咳...
28,2020-02-17 22:45:00,相较全国其他地方，武汉病死率较高。钟南山认为，这与初期病人重复互相感染、感染病例增速较快有关，医护人员无法在早期对病人进行氧疗等适当治疗，病情发展到终末期才进入重症病房，导致病死率高。钟南山指出，随着全国早预防、早发现、早隔离...,钟南山回应“相较全国其他地方，武汉病死率较高
29,2020-02-17 22:44:00,根据《湖北省人民政府关于进一步强化新冠肺炎疫情防控的通告》精神：“城乡所有村组、社区、小区、居民点实行24小时最严格的封闭管理，严禁住户外出，药品和必需生活物品可采取集中采购配送等方式进行”。为确保疫情防控封闭管理期间，咸宁全区...,湖北咸宁：18日零时起，严禁城区居民自行外出购物
30,2020-02-17 22:42:00,2月16日20时-17日20时，甘肃新增1例新型冠状病毒肺炎确诊病例，累计确诊91例，新增出院4例。,甘肃新增1例新型冠状病毒肺炎确诊病例
31,2020-02-17 22:40:00,钟南山说，目前重症救治确实存在一定困难，特别是危重症病人救治难度相较“非典”时期更大。“针对重症救治，目前我们正在寻找更多有效的药物、探索新的方法。”钟南山透露，将在2月18日广东省新闻发布会上发布近期中药用于治疗新冠肺炎的最新结...,钟南山：明日发布近期中药用于治疗新冠肺炎的最新结果
