,datetime,content,title
0,2020-06-02 23:59:00,铁矿石期货价格逼近每吨100美元，因投资者在考虑新冠疫情之下巴西出货量减少的影响，花旗集团警告称本地铁矿可能关闭，并小幅上调对铁矿石的短期价格预期。5月的20个工作日中，巴西铁矿石出口量为107万吨/日；上年同期，平均出口量约为140万吨/...,铁矿石期货正上探100美元
1,2020-06-02 23:56:00,富途控股(FUTU.O)涨幅扩大至约10%，报18.51美元。,富途控股(FUTU.O)涨幅扩大至约10%
2,2020-06-02 23:56:00,巴西国家石油局：巴西4月油气产量为277万桶油当量/日。,巴西4月油气产量为277万桶油当量/日
3,2020-06-02 23:54:00,现货白银跌幅扩大至2%，现报17.84美元/盎司。,现货白银跌幅扩大至2%
4,2020-06-02 23:53:00,现货黄金短线下挫6美元，失守1730美元，，日内跌幅扩大至0.66%。,现货黄金短线下挫6美元
5,2020-06-02 23:42:00,德国DAX指数6月2日（周二）收盘上涨429.33点，涨幅3.71%，报12016.18点；英国富时100指数6月2日（周二）收盘上涨55.03点，涨幅0.89%，报6221.45点；法国CAC40指数6月2日（周二）收盘上涨96.19点，涨幅2.02%，报4858.97点；西班牙IBEX35指数6月2...,欧股普遍收涨 德国DAX指数涨逾3.7%
6,2020-06-02 23:42:00,金山云(KC.O)涨幅扩大至5%，报22.48美元。,金山云(KC.O)涨幅扩大至5%
7,2020-06-02 23:40:00,美国纽约州州长科莫：纽约市仍然处于6月8日重新开放的轨道中。,纽约市仍然处于6月8日重新开放的轨道中
8,2020-06-02 23:32:00,当地时间6月2日，俄罗斯总统普京签署俄核威慑政策，相关文件在俄法律信息官方网站公布。根据该文件，俄罗斯将奉行防御性核威慑，旨在将核力量维持在确保威慑潜在敌人的水平，并保障维护国家主权和领土完整，遏制潜在敌人对俄罗斯及其盟友的侵略...,俄罗斯总统普京批准核威慑政策
9,2020-06-02 23:30:00,现货黄金短线下挫近6美元，日内跌幅扩大至0.3%，报1733.44美元/盎司。,现货黄金短线下挫近6美元
10,2020-06-02 23:30:00,现货白银失守18美元/盎司关口，日内跌幅扩大至1.4%。,现货白银失守18美元/盎司关口
11,2020-06-02 23:27:00,据报道：美国据悉将对印度和西班牙的数字税进行关税调查。,美国据悉将对印度和西班牙的数字税进行关税调查
12,2020-06-02 23:24:00,刘赐贵在与壳牌集团执行副总裁、壳牌中国集团主席张新胜会谈时表示，海南自贸港建设始终坚持高质量高标准，将加快制定外资准入负面清单，坚守生态底线，优中选优投资项目，决不能“捡到篮子里都是菜”，所有新上项目都不允许对生态环境造成增量...,刘赐贵与首批有意愿在自贸港投资的世界知名企业会谈
