,datetime,content,title
0,2020-09-16 23:58:00,Nikola目前上涨超4%，该公司获得摩根大通的辩护。,Nikola目前上涨超4%，该公司获得摩根大通的辩护。
1,2020-09-16 23:42:00,周三，在岸人民币兑美元夜盘收报6.7560元，较上一交易日收涨258个基点。成交量318.37亿美元，较上一交易日减少18.12亿美元。,在岸人民币兑美元夜盘收报6.7560元
2,2020-09-16 23:39:00,9月16日（星期三），欧股收盘涨跌不一，德国DAX指数涨0.29%报13255.37点，法国CAC40指数涨0.13%报5074.42点，英国富时100指数跌0.44%报6078.48点。,欧股收盘涨跌不一
3,2020-09-16 23:34:00,交易平台bitstamp报价显示，比特币重回11000美元上方，创近两周以来新高。,比特币重回11000美元上方
4,2020-09-16 23:30:00,美股柯达涨幅缩窄至30%，此前一度涨超70%。内部调查未发现期权授予的不当行为。,美股柯达涨幅缩窄至30%，此前一度涨超70%。
5,2020-09-16 23:29:00,阿斯利康短线上扬，使得日内整体涨幅扩大至超过1%，刷新日高至55.98美元。牛津大学认为，在其与阿斯利康进行的新冠肺炎疫苗试验中，受试者生病不可能与其接种疫苗有关。（来自见闻VIP APP）,阿斯利康短线上扬，日内涨幅超过1%
6,2020-09-16 23:27:00,布伦特原油期货突破42美元/桶关口，日内涨幅扩大到3.77%，续刷9月8日以来高点至42.06美元/桶；美油逼近40美元，最大涨幅达4.36%，创9月4日以来新高至39.95美元/桶。,布伦特原油期货突破42美元/桶关口
7,2020-09-16 23:26:00,美股科技股回升，美光科技涨3%，阿里巴巴涨1.7%，英特尔涨1%，特斯拉与谷歌A涨超0.5%。,美股科技股回升，特斯拉转涨
8,2020-09-16 23:18:00,Spotify目前下跌4%，盘中一度跌超7%，为连续第四日下跌；此前，亚马逊宣布将在其音乐流媒体服务中推出播客。,Spotify目前下跌4%，为连续第四日下跌
9,2020-09-16 23:16:00,美股短线拉升，道指涨超200点。,美股短线拉升，道指涨超200点。
10,2020-09-16 23:10:00,WTI原油期货涨幅扩大至4%，报39.81美元/桶,WTI原油期货涨幅扩大至4%
11,2020-09-16 23:03:00,美国卫生与公众服务部官员：可能所有美国人都能在明年4月份接种新冠疫苗。,可能所有美国人都能在明年4月份接种新冠疫苗。
12,2020-09-16 23:02:00,郑商所、大商所夜盘收盘，铁矿跌超3%，焦炭、郑煤等小幅下跌；豆油、棕榈涨超2%，郑油、淀粉等涨超1%，玉米、豆粕等小幅上涨。,郑商所、大商所夜盘收盘涨跌不一
13,2020-09-16 23:00:00,浙江海事局发布航行警告，浙航警0685，东海，9月17日0800时至1800时在29-28.93N 122-09.22E、29-30.08N 122-13.23E、29-22.87N 122-11.82E、29-23.85N 122-15.58E及29-21.57N 122-14.18E五点连线间海域进行军事演习，禁止驶入。,浙江海事局：9月17日东海将进行军事演习 禁止驶入
14,2020-09-16 22:54:00,英国国家统计局16日发布的数据显示，英国8月消费价格指数（CPI）同比涨幅为0.2%，低于7月的1.0%，也远低于央行2％的通胀目标，为2016年1月以来最低水平。,英国8月通胀水平降至4年多以来新低
15,2020-09-16 22:51:00,9月16日下午，茅台集团通过上交所发布公告称，公司计划公开发行债券规模不超过150亿元，拟用于对贵州高速股权收购等。白酒营销专家肖竹青对记者表示，此次茅台集团收购贵州高速部分股权，可以看出茅台集团未来的发展方向，不仅仅是一家生产酒、...,茅台发债百亿吞下贵州高速部分股权 专家：茅台想要往投资...
16,2020-09-16 22:49:00,9月16日，三六零安全科技股份有限公司与珠海市人民政府签署战略合作协议，双方将围绕安全城市建设、新型智慧城市展开深度合作。三六零将全面参与珠海市安全城市建设的总体规划、设计、集成和运营。并在珠海落地三六零城市安全集团国际总部、网络...,三六零与珠海市政府签署战略合作协议
17,2020-09-16 22:42:00,近期，天津市邀请辖内多家金融机构参与座谈会，讨论如何“支持”另一家负债2000亿元的大型核心国企――天津泰达投资控股有限公司。多位天津市金融机构人士对财新记者透露，这场座谈会的背景实则是，泰达控股10月将有百亿元债务到期，需要金融机...,天津又一国企泰达控股亟待化债
