,datetime,content,title
0,2020-07-17 23:55:00,中国旅游研究院院长戴斌表示，如果疫情防控不出现大的反复，相信到十一整个市场就可能会恢复到去年同期的水平了。今年的端午节和五一节两个假期已经恢复到了53.5%的水平了，这已经很好了。但也要注意广大的游客不会因一纸通知，恢复了跨省游马上...,中国旅游研究院院长：十一旅游市场可能恢复往年水平
1,2020-07-17 23:43:00,欧股收盘主要指数集体涨跌不一，德国DAX30指数收涨0.31%，英国富时100指数涨0.63%，法国CAC40指数跌0.31%，欧洲斯托克50指数涨0.02%。,欧股收盘主要指数集体涨跌不一
2,2020-07-17 23:09:00,湖北省电影局：全省电影院可于7月20日全面恢复开放营业。,湖北省电影院可于7月20日全面恢复开放营业
3,2020-07-17 23:01:00,美国能源部长布鲁耶特表示，已经与印度签署关于在美国战略石油储备（SPR）中存储原油的谅解备忘录。,美国能源部长：已经与印度签署关于在美国战略石油储备中...
4,2020-07-17 22:57:00,据新华社消息，四川省人力资源和社会保障厅17日举行新闻发布会表示，为支持企业复工复产，四川自今年2月以来，阶段性减免企业基本养老保险、失业保险、工伤保险单位缴费部分。截至6月底，已累计减免三项社保费225亿元。,四川为企业减免三项社保费225亿元
5,2020-07-17 22:56:00,世界经济受疫情影响恶化，发达国家出现了储蓄率增高的迹象。其中日经中文网报道，美国储蓄率5月达到23.2％，处于历史性的高水平。虽然美国5月储蓄率较4月（32.2％）有所下降，但仍是1959年有记录以来的第二高。欧洲的储蓄率也在快速上升，据SMBC...,新冠肺炎疫情下美日德等发达国家储蓄率走高
6,2020-07-17 22:55:00,美国佛罗里达州新增130例新冠肺炎死亡病例，累计死亡4912例。,美国佛罗里达州新增130例新冠肺炎死亡病例
7,2020-07-17 22:40:00,美联储卡普兰在当地时间周四接受华尔街日报采访时表示，他愿意让美联储考虑调整决策框架，允许通胀在一段时间内升至略高于2%目标的水平，以在更长时间内保持低位。卡普兰说他宁愿耐心等待，并花几周的时间评估新冠病毒和美国经济的发展路径，然...,美联储卡普兰：能包容通胀超调以提供更多支持
8,2020-07-17 22:37:00,波罗的海干散货指数周五涨0.6%，或11点，报1710点。海岬型船运价指数涨54点，或1.8%，报3025点，日均获利增加446美元，报25085美元；巴拿马型船运价指数跌40点，或2.6%，报1504点，至7月7日以来新低，日均获利跌366美元，报13532美元。,波罗的海干散货运价指数周五走高 因海岬型船只运费增加
9,2020-07-17 22:30:00,美联储正式扩大面向大众实体经济的贷款计划，以纳入非营利性组织，同时部分放宽原先的指示条款，允许较规模较小的实体参与其中。“非营利性组织在全国范围内提供了至关重要的服务，并雇用了数百万计美国人，”美联储主席鲍威尔周五在一份声明中...,美联储扩大大众贷款计划覆盖范围 纳入规模较小的非营利性...
10,2020-07-17 22:29:00,蔚来汽车跌幅扩大至15%，此前遭高盛下调评级至卖出。,蔚来汽车跌幅扩大至15%
11,2020-07-17 22:22:00,美、布两油跌幅均扩大至1%，分别报40.35美元/桶和42.88美元/桶。,美、布两油跌幅均扩大至1%
12,2020-07-17 22:21:00,据江苏省南京市水务局官方微博消息，根据《南京市防汛应急预案》，经报请市政府同意，市防指决定7月17日22时起 ，启动南京市水阳江、石臼湖区域防汛Ⅰ级应急响应。,南京市启动水阳江、石臼湖区域防汛Ⅰ级应急响应
13,2020-07-17 22:16:00,审计署17日发布一季度审计结果公告，指出转供电领域降费空间仍较大，不合理加收电费现象在一定范围存在。（上海证券报）,审计署：不合理加收电费现象在一定范围存在
14,2020-07-17 22:11:00,第一版致歉声明：315晚会报道的永亮毛巾“特麦惠”品牌商品，是早期低端定制产品，去年已停产。第一时间成立专项小组，对此事展开调查，并且积极配合相关政府单位的调查工作。第二版更正致歉：“特麦惠”品牌商品是授权合作品牌，在2019年已停产...,永亮毛巾重发致歉 ：315晚会曝光产品是授权合作品牌，主...
15,2020-07-17 22:05:00,中国太保公告，银保监会决定自7月17日起对天安财险实施接管，并派驻接管组。接管期间，公司控股子公司太保产险接受接管组委托，组建托管组，托管天安财险业务，在接管组的指导下开展托管工作。,中国太保：子公司太保产险托管天安财险
16,2020-07-17 22:04:00,美股下挫，三大股指悉数转跌。,美股下挫，三大股指悉数转跌
17,2020-07-17 21:55:00,高德红外(002414)7月17日晚间公告，收到与客户签订的政府装备类产品订货合同，合同金额分别为1.30亿元、1.24亿元、1109万元，合同产品及客户均属保密范围。高德红外表示，公司已具备红外行业的技术领先及创新优势，承担了多个重点型号高端装备类...,高德红外：再获约2.66亿元政府装备订单
18,2020-07-17 21:55:00,日本政府在17日的临时内阁会议上敲定了经济财政运营基本方针“骨太方针”和增长战略。在力争兼顾新型冠状病毒对策和提升经济活动的同时，提出瞄准“后新冠”时代加速经济和行政的数字化以及改善东京单极集中。面向进一步普及无现金结算而下调银...,日政府敲定经济财政运营方针 瞄准后新冠加速数字化
19,2020-07-17 21:42:00,7月17日，中国证券投资基金业协会称，近日在自律核查工作中发现22家新增疑似失联私募基金管理人。据了解，截至2020年7月16日，协会已公告北京大道纵横投资管理有限公司等1137家疑似失联私募基金管理人。（中国证券网）,中基协公布22家新增疑似失联私募基金管理人
20,2020-07-17 21:31:00,美股高开，道指开涨约40点，抗疫概念板块普涨；蔚来汽车(NIO.N)跌超9%，此前遭高盛下调评级。,美股开盘：道指开涨约40点 蔚来汽车跌超9%
21,2020-07-17 21:21:00,中国电力建设集团有限公司所属10户子企业混合所有制改革项目17日在上海联合产权交易所进行专场推介，旨在通过产权资本市场，引入优质社会资本，实现国有资本和各类社会资本的融合发展、互利共赢。,中国电力建设集团通过产权市场推进混改
22,2020-07-17 21:14:00,今天，东京奥组委公布了东京奥运会的全新比赛日程。东京奥运会将于2021年7月23日至8月8日举行，为期17天，共设33个大项339个小项的比赛，具体比赛日程和比赛场地已全部确定。（央视）,东京奥运会比赛日程和场地已敲定：为期17天 共设33个大项...
23,2020-07-17 21:13:00,吉林森工公告，预计 2020 年半年度实现归属于上市公司股东的净利润为 5480 万元左右，与上年同期相比减少 605 万元左右，减少幅度为 9.34%左右。,吉林森工：上半年预计净利同比下降9.34%
24,2020-07-17 21:09:00,TCL科技公告，随着公司收入和资产规模持续增长，今年上半年公司新增借款155.71亿元，系满足正常经营活动所需。公司截至今年一季度末资产负债率61.88%，处于历史较低水平。公司表示，公司一直高度重视资产运营效率和盈利能力，执行稳健的财务政策...,TCL科技：一季度末负债率61.88% 财务杠杆维持较低水平
25,2020-07-17 21:09:00,17日中午，釜山航空BX319航班从韩国首尔顺利飞抵深圳宝安国际机场，这标志着深圳机场国际定期客运航班正式开始恢复。深圳机场相关负责人介绍，受新冠肺炎疫情影响，根据民航局有关部署，深圳机场于3月底起暂停了所有国际和地区进出港客运航班。...,深圳机场国际定期客运航班开始恢复
26,2020-07-17 21:02:00,7月17日，新加坡跨部门应对疫情工作小组宣布，自下周一（7月20日）起提升针对澳大利亚维多利亚州、日本和中国香港的入境管控措施。工作小组称，随着一些国家和地区出现第二拨新冠肺炎疫情，新加坡也随之相应调整出入境管控，以减少境外输入病例...,新加坡提升针对日本等国家和地区的入境管控措施
27,2020-07-17 20:56:00,西水股份公告，公司子公司天安财险认购的新时代信托作为受托人发行的“新时代信托蓝海信托计划”，其中于2020年6月份到期的信托产品共有5笔、合计投资本金60.40亿元，逾期之后，天安财险积极努力与各方进行了协商，但是截止目前该投资资金逾期未...,西水股份：子公司天安财险认购的合计60.40亿元新时代信托...
28,2020-07-17 20:55:00,"东方日升公告，全资公司 RS SEA SERIES ICO.,LIMITED 拟与 INDEFOL SOLAR CO LTD 签署《股权转让协议》，RS SEASERIES I CO.,LIMITED 拟将其持有的 THUAN NAM 19 SOLAR POWER CO.LTD 65%股权转让给 INDEFOL SOLAR CO LTD，本次的交易总价为 1800...",东方日升：拟以1800万美元转让THUAN NAM19SOLAR POWER CO...
29,2020-07-17 20:51:00,16日0时至17日12时，新疆（含兵团）报告新冠肺炎确诊病例6例，均在乌鲁木齐市。,新疆（含兵团）报告新冠肺炎确诊病例6例
30,2020-07-17 20:48:00,特力Ａ公告，公司通过全资子公司汽车工贸持有深圳东风汽车有限公司（简称“深圳东风”）25%股权。公司与汉成能源集团签署意向协议，汉城能源集团拟受让汽车工贸公开挂牌出售的深圳东风25%股份。,特力Ａ：拟向汉成能源出售深圳东风25%股权
31,2020-07-17 20:40:00,北大医药公告，方正集团管理人以公司大股东北大医疗产业集团有限公司与方正产业控股有限公司、北大信息产业集团有限公司、北大资源集团有限公司与方正集团存在法人人格高度混同、区分五家公司财产的成本过高、对方正集团单独重整将严重损害债权...,北大医药：大股东北大医疗产业集团被申请合并重整
32,2020-07-17 20:38:00,申通快递公告，2020年6月快递服务业务收入17.92亿元，同比增长1.32%；完成业务量8.66亿票，同比增长39.69%。,申通快递：6月快递服务业务收入17.92亿元   同比增长1.32%
33,2020-07-17 20:36:00,“这些问题机构大都存在公司治理存不完善、经营管理不规范、风险控制不到位等情况，导致潜在风险上升并开始显现。”中国民生银行首席研究员温彬评价称。温彬认为，监管部门采取相关措施，有助于处置和化解问题机构的经营风险，更好地保护利益相...,专家评价6家机构被接管：治理不完善致风险显现，接管有利...
34,2020-07-17 20:33:00,7月17日上午，自治区新冠肺炎疫情防控工作指挥部召开视频会议。会议强调，要严密开展大排查，把核酸检测呈阳性者、无症状感染者、密切接触者、直接接触者全面排摸出来，严格落实医学隔离措施，确保零遗漏、无死角。（天山网）,新疆：把核酸检测呈阳性者等全面排摸出来
35,2020-07-17 20:29:00,工信部消息，截至7月17日，办理“携号转网”服务累计用户量超过1000万，用户规模达到新高度。据悉，98.3%用户办理“携号转网”后没有再次转网，只有1.3%用户经过比较后又携回了原有运营商，还有0.4%用户再次转网到第三家运营商。 (新华视点),携号转网服务用户破千万
36,2020-07-17 20:28:00,两天座谈会主要是就生物制品（含胰岛素）和中成药集中采购工作听取专家意见和建议，以“研究完善相关领域采购政策，推进采购方式改革” ；据财新记者了解，目前有关采购政策并未成型，医保局此举亦有向市场放风之意。 （财新网）,国家医保局放风 有意推进生物制品和中成药集中采购
37,2020-07-17 20:25:00,韵达股份7月17日晚间公告，6月份公司快递服务业务收入29.94亿元，同比增5.94%；完成业务量12.7亿票，同比增42.7%；业务量增长主要因电商经济持续繁荣和公司服务水平提升等因素。,韵达股份：6月快递业务收入29.94亿元 同比增5.94%
38,2020-07-17 20:21:00,彩讯股份公告，拟定增募资不超6.54亿元，用于运营中台建设项目、企业协同办公系统项目、彩讯云业务产品线研发项目和补充流动资金。,彩讯股份：拟定增募资不超6.54亿元
39,2020-07-17 20:19:00,瑞丰高材公告，公司持股10.28%的股东江苏瑞元投资有限公司，计划15个交易日后6个月内减持公司股份不超过公司总股本的6%（不超1393.92万股）。,瑞丰高材：江苏瑞元拟减持公司不超6%股份
40,2020-07-17 20:17:00,吉林敖东公告，公司拟进行证券投资管理，公司证券投资管理的初始额度不超过人民币22亿元，相应的初始证券及资金可循环使用。公司证券投资管理使用资产的来源为公司及控股子公司持有的证券资产和自有闲置资金。,吉林敖东：拟使用初始额度不超过22亿元进行证券投资
41,2020-07-17 20:13:00,光启技术公告，股东俞龙生及其一致行动人拟合计减持不超过6%公司股份。,光启技术：股东俞龙生及其一致行动人拟合计减持不超过6%
42,2020-07-17 20:10:00,全国股转公司：获得证监会核准公开发行的32家新三板挂牌公司顺利完成了公开发行，合计募集资金总额94.52亿元。,32家新三板挂牌公司顺利完成了公开发行
43,2020-07-17 20:10:00,今日新闻联播或涉及资本市场的内容：1、中共中央政治局常务委员会召开会议，研究部署防汛救灾工作，中共中央总书记习近平主持会议；2、国务院印发《关于促进国家高新技术产业开发区高质量发展的若干意见》；3、中国经济支撑企稳回升积极因素明显...,7月17日新闻联播要闻精选
